trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	1840	0	2	INSEL	S	P	2	R	B
2	3	1876	0	1	PFIFFIG	A	P	1	R	B
3	3	1425	0	2	STRAFE	S	N	2	R	B
4	2	1988	0	1	LAUNISCH	A	N	2	A	S
5	1	2717	0	2	REICH	A	P	1	N	P
6	2	2478	0	1	PLANLOS	A	N	1	A	S
7	1	2238	0	2	FREUND	S	P	2	N	P
8	2	2342	0	2	ERFÜLLUNG	S	P	2	A	S
9	2	1298	0	2	GALGEN	S	N	2	A	S
10	3	1651	0	1	LOYAL	A	P	1	R	B
11	1	2841	0	2	GRATIS	A	P	2	N	P
12	3	1874	0	1	FRIEDEN	S	P	1	R	B
13	3	2407	0	2	KREATIV	A	P	2	R	B
14	1	1890	0	1	PERVERS	A	N	1	N	P
15	3	3376	0	2	ANMUTIG	A	P	2	R	B
16	1	2375	0	1	ASCHFAHL	A	N	2	N	P
17	1	1547	0	1	KRANK	A	N	1	N	P
18	2	1915	0	2	SKLAVE	S	N	2	A	S
19	2	2275	0	1	LABIL	A	N	1	A	S
20	2	1782	0	1	HEITER	A	P	1	A	S
21	1	1822	0	1	STRAFTAT	S	N	1	N	P
22	1	1500	0	2	BLUME	S	P	1	N	P
23	1	2183	0	1	MORDTAT	S	N	2	N	P
24	3	1838	0	1	SOMMER	S	P	1	R	B
25	3	1983	0	2	SABOTEUR	S	N	2	R	B
26	1	4887	0	2	VITAL	A	P	1	N	P
27	1	1489	0	2	ERFOLG	S	P	2	N	P
28	2	2267	0	2	IDYLLE	S	P	2	A	S
29	1	3089	0	1	TREULOS	A	N	2	N	P
30	2	3263	0	1	HILFLOS	A	N	1	A	S
31	2	1362	0	2	STREIT	S	N	2	A	S
32	2	1194	0	2	PARADIES	S	P	2	A	S
33	1	1835	0	2	SATT	A	P	1	N	P
34	3	1544	0	1	SEEKRANK	A	N	1	R	B
35	1	3615	0	2	SCHLAU	A	P	1	N	P
36	2	3927	1	2	BOSHAFT	A	N	1	A	S
37	3	1451	0	1	HARMONIE	S	P	1	R	B
38	1	4389	0	2	GESCHENK	S	P	2	N	P
39	3	1853	0	2	WEISHEIT	S	P	2	R	B
40	1	1920	0	2	LIEB	A	P	2	N	P
41	1	1325	0	1	SCHLACHT	S	N	2	N	P
42	3	1723	0	2	LUKRATIV	A	P	2	R	B
43	2	1954	0	2	HIMMEL	S	P	2	A	S
44	1	1561	0	2	SUPER	A	P	1	N	P
45	2	1974	0	1	MACHTLOS	A	N	1	A	S
46	1	1595	0	1	HENKER	S	N	1	N	P
47	2	2789	0	2	HUMOR	S	P	1	A	S
48	2	1654	0	1	PRIMA	A	P	2	A	S
49	3	2108	0	1	PERFEKT	A	P	1	R	B
50	3	1204	0	2	HERZLOS	A	N	2	R	B
51	3	1782	0	1	INFERNO	S	N	1	R	B
52	1	2166	0	1	ATTENTAT	S	N	1	N	P
53	1	1649	0	2	BEFREIUNG	S	P	2	N	P
54	1	1057	0	2	WISSEN	S	P	2	N	P
55	2	2332	0	1	GESUND	A	P	1	A	S
56	2	1164	0	1	BUNT	A	P	1	A	S
57	2	2010	0	1	GRUSELIG	A	N	2	A	S
58	1	1629	0	1	TRAUMA	S	N	2	N	P
59	3	1600	0	1	FERIEN	S	P	1	R	B
60	1	3497	0	1	TRAURIG	A	N	2	N	P
61	1	1487	0	1	REVOLVER	S	N	2	N	P
62	3	1452	0	1	FORTUNA	S	P	1	R	B
63	2	2498	0	2	OPTIMIST	S	P	2	A	S
64	1	3491	0	2	POSITIV	A	P	1	N	P
65	3	2560	0	2	KORRUPT	A	N	2	R	B
66	3	1392	0	2	VERLOGEN	A	N	2	R	B
67	2	2270	0	1	UNGESUND	A	N	2	A	S
68	1	3247	0	2	ENERGIE	S	P	1	N	P
69	3	1488	0	1	PANIK	S	N	1	R	B
70	1	1640	0	2	FROH	A	P	2	N	P
71	1	954	0	1	FURCHT	S	N	1	N	P
72	3	1219	0	1	HEILUNG	S	P	1	R	B
73	2	2155	0	1	ANOMAL	A	N	1	A	S
