trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	1275	0	1	ERDBEERE	S	P	2	S	A
2	3	1558	0	1	SEEKRANK	A	N	2	B	R
3	1	2408	0	1	MUSIK	S	P	1	P	N
4	3	2526	0	2	MONSTRUM	S	N	1	B	R
5	1	1968	0	2	UNRECHT	S	N	2	P	N
6	1	1784	0	2	GIFTGAS	S	N	1	P	N
7	3	1855	0	1	PEINLICH	A	N	2	B	R
8	2	1811	0	2	SINNVOLL	A	P	1	S	A
9	1	1978	0	2	SKLAVE	S	N	1	P	N
10	2	2400	0	1	ANGRIFF	S	N	2	S	A
11	1	2885	0	2	ILLEGAL	A	N	1	P	N
12	2	3097	0	2	ZWECKLOS	A	N	1	S	A
13	2	2826	0	1	UNHEIL	S	N	2	S	A
14	3	1617	0	1	ZERLUMPT	A	N	2	B	R
15	3	991	0	1	IRRSINN	S	N	2	B	R
16	3	1600	0	2	BLUTTAT	S	N	1	B	R
17	1	2236	0	2	ATEMNOT	S	N	1	P	N
18	1	2329	0	1	SATT	A	P	1	P	N
19	1	2186	0	1	SUPER	A	P	2	P	N
20	2	1602	0	2	WEIBLICH	A	P	2	S	A
21	2	1910	0	1	GREUEL	S	N	1	S	A
22	2	1634	0	1	TODFEIND	S	N	2	S	A
23	1	2545	0	2	SCHLACHT	S	N	2	P	N
24	3	1561	0	1	GRAUSAM	A	N	2	B	R
25	1	1634	0	2	MACHTLOS	A	N	2	P	N
26	1	1694	0	1	TOLL	A	P	2	P	N
27	3	1611	0	1	LAUNISCH	A	N	2	B	R
28	2	1552	0	2	HEILFROH	A	P	2	S	A
29	1	2906	0	2	TYRANN	S	N	1	P	N
30	3	1594	0	2	TREU	A	P	1	B	R
31	3	1220	0	2	SONNIG	A	P	1	B	R
32	2	1615	0	1	GEMETZEL	S	N	1	S	A
33	1	2774	0	1	WARM	A	P	2	P	N
34	3	1438	0	2	TRIST	A	N	1	B	R
35	1	2652	0	2	UNGESUND	A	N	2	P	N
36	3	1320	0	1	GRUSELIG	A	N	2	B	R
37	1	2431	0	1	BLUME	S	P	2	P	N
38	2	1996	0	2	LIEBLOS	A	N	1	S	A
39	3	1932	0	1	BEFREIUNG	S	P	2	B	R
40	1	2372	0	1	INSEL	S	P	1	P	N
41	2	1742	0	1	UNFALL	S	N	1	S	A
42	3	2092	0	2	PEINIGER	S	N	1	B	R
43	1	3714	0	2	VERRAT	S	N	1	P	N
44	2	4643	0	2	KORRUPT	A	N	2	S	A
45	3	3028	0	1	VERTRAUT	A	P	2	B	R
46	1	23	1	1	LABIL	A	N	1	P	N
