trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	2063	0	1	BANKROTT	A	N	2	N	P
2	3	2350	0	1	TAPFER	A	P	2	B	R
3	2	2143	0	1	BRUTAL	A	N	1	A	S
4	1	1992	0	2	TOLERANT	A	P	2	N	P
5	2	2206	0	1	GESUND	A	P	1	A	S
6	1	2363	0	1	ERZFEIND	S	N	2	N	P
7	1	1627	0	1	FREUDLOS	A	N	2	N	P
8	2	2177	0	2	MORDFALL	S	N	2	A	S
9	3	2047	0	2	BRILLANT	A	P	1	B	R
10	1	2979	0	2	PRIMA	A	P	1	N	P
11	3	2137	0	1	LIEB	A	P	2	B	R
12	1	1812	0	2	STABIL	A	P	2	N	P
13	1	4065	0	2	FRAULICH	A	P	1	N	P
14	2	1812	0	2	FREUDE	S	P	1	A	S
15	2	1331	0	1	BOSHAFT	A	N	2	A	S
16	3	1703	0	2	GUTARTIG	A	P	1	B	R
17	3	993	0	1	FURCHT	S	N	2	B	R
18	2	1665	0	1	LUKRATIV	A	P	1	A	S
19	3	1555	0	1	PFIFFIG	A	P	2	B	R
20	2	1972	0	2	UNHEIL	S	N	1	A	S
21	3	2612	0	1	EROTIK	S	P	2	B	R
22	3	1225	0	1	PSYCHOSE	S	N	2	B	R
23	2	1519	0	1	ASOZIAL	A	N	1	A	S
24	3	2151	0	1	JUBEL	S	P	2	B	R
25	1	1860	0	1	TROSTLOS	A	N	1	N	P
26	3	2168	0	2	TERROR	S	N	1	B	R
27	2	1703	0	1	ANOMAL	A	N	1	A	S
28	3	2099	0	2	SCHLECHT	A	N	1	B	R
29	3	1356	0	1	MILITANT	A	N	2	B	R
30	2	1356	0	1	NEIDISCH	A	N	1	A	S
31	2	1235	0	2	MASSAKER	S	N	2	A	S
32	3	1640	0	2	REVOLVER	S	N	1	B	R
33	1	1820	0	2	VERTRAUT	A	P	1	N	P
34	2	2359	0	2	UNMENSCH	S	N	1	A	S
35	1	3444	0	1	TRAUMA	S	N	2	N	P
36	3	1856	0	1	WAHRHEIT	S	P	2	B	R
37	1	2652	0	2	TREU	A	P	1	N	P
38	2	1328	0	1	SEEKRANK	A	N	1	A	S
39	3	1451	0	2	BLÜTE	S	P	1	B	R
40	1	1769	0	2	LEBENDIG	A	P	2	N	P
41	2	2079	0	1	REIZVOLL	A	P	1	A	S
42	3	1580	0	1	HUMORLOS	A	N	2	B	R
43	1	1796	0	2	GRATIS	A	P	2	N	P
44	2	1612	0	2	GESCHENK	S	P	1	A	S
45	3	1607	0	1	MUTTER	S	P	2	B	R
46	1	1799	0	1	ILLEGAL	A	N	2	N	P
47	2	1524	0	1	PERVERS	A	N	1	A	S
48	1	2158	0	1	TOXISCH	A	N	2	N	P
49	3	1526	0	2	FREIHEIT	S	P	1	B	R
50	1	1777	0	2	BEGABUNG	S	P	2	N	P
51	2	1497	0	2	LEICHNAM	S	N	1	A	S
52	3	1682	0	2	LUSTLOS	A	N	1	B	R
53	2	1806	0	2	FORTUNA	S	P	2	A	S
54	2	1414	0	2	BEFREIUNG	S	P	2	A	S
55	3	1394	0	2	ZUKUNFT	S	P	1	B	R
56	2	1954	0	2	HENKER	S	N	1	A	S
57	1	1413	0	1	PLEITE	A	N	2	N	P
58	2	1455	0	2	RETTER	S	P	2	A	S
59	1	1980	0	1	ATTENTAT	S	N	2	N	P
60	3	2003	0	1	ELEND	A	N	2	B	R
61	2	1450	0	2	UNTREUE	S	N	2	A	S
62	3	1469	0	1	TOLL	A	P	2	B	R
63	2	1362	0	2	HOFFNUNG	S	P	2	A	S
64	1	1549	0	2	HEITER	A	P	1	N	P
65	1	1326	0	1	VERBOTEN	A	N	1	N	P
66	1	1254	0	1	ZERLUMPT	A	N	1	N	P
67	2	1701	0	2	PEINIGER	S	N	1	A	S
68	2	1605	0	1	TOPFIT	A	P	2	A	S
69	3	1339	0	2	MONSTRUM	S	N	1	B	R
70	2	1285	0	2	AGGRESSION	S	N	1	A	S
71	2	1473	0	1	SINNLICH	A	P	2	A	S
72	3	1903	0	1	GIERIG	A	N	2	B	R
73	1	1345	0	1	SATAN	S	N	1	N	P
74	3	1690	0	1	ALPTRAUM	S	N	2	B	R
75	1	2630	0	2	IDYLLE	S	P	2	N	P
76	1	1186	0	1	PANISCH	A	N	2	N	P
77	3	1752	0	2	GEWINN	S	P	1	B	R
78	2	1570	0	2	SADISMUS	S	N	2	A	S
79	1	1705	0	1	SCHMERZ	S	N	1	N	P
80	2	1339	0	1	GRUSELIG	A	N	2	A	S
81	1	1703	0	2	WEISE	A	P	1	N	P
82	2	2142	0	1	MUNTER	A	P	2	A	S
83	2	936	0	2	SEKTE	S	N	1	A	S
84	3	1267	0	2	LAUNISCH	A	N	1	B	R
85	3	1253	0	1	OHRFEIGE	S	N	2	B	R
86	3	884	0	1	STARK	A	P	2	B	R
87	1	1480	0	2	LOYAL	A	P	1	N	P
88	1	873	0	2	FREIZEIT	S	P	1	N	P
89	1	2013	0	1	HALBTOT	A	N	2	N	P
90	2	2002	0	1	KORRUPT	A	N	2	A	S
91	2	1043	0	2	INTRIGE	S	N	1	A	S
92	2	993	0	2	VERRAT	S	N	1	A	S
93	1	3047	0	2	FREUND	S	P	1	N	P
