trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	1696	0	1	GREUEL	S	N	2	N	P
2	3	2713	0	2	BODENLOS	A	N	2	R	B
3	2	2701	0	2	BELIEBT	A	P	1	S	A
4	1	2014	0	1	STREIT	S	N	1	N	P
5	2	2109	0	2	WERTVOLL	A	P	2	S	A
6	1	4503	0	1	MACHTLOS	A	N	2	N	P
7	1	1016	0	1	TRAURIG	A	N	2	N	P
8	2	2044	0	1	FRIEDE	S	P	2	S	A
9	3	2083	0	2	PRACHT	S	P	2	R	B
10	1	1662	0	1	LAUNISCH	A	N	2	N	P
11	3	1944	0	2	PARADIES	S	P	2	R	B
12	1	2196	0	2	ERFOLG	S	P	2	N	P
13	1	4273	0	2	SATT	A	P	1	N	P
14	2	3710	0	2	LIEBLOS	A	N	2	S	A
15	2	1453	0	1	FERIEN	S	P	1	S	A
16	3	2763	0	1	SINNVOLL	A	P	1	R	B
17	3	1507	0	2	PLEITE	A	N	2	R	B
18	2	2852	0	2	GUTARTIG	A	P	1	S	A
19	3	1992	0	2	WISSEN	S	P	2	R	B
20	2	2175	0	2	GRATIS	A	P	2	S	A
21	3	2897	0	1	HARMONIE	S	P	1	R	B
22	3	1096	0	1	MUTTER	S	P	1	R	B
23	2	2764	0	1	ÜBERFALL	S	N	2	S	A
24	3	2093	0	1	OPTIMAL	A	P	1	R	B
25	1	2039	0	2	ENERGIE	S	P	1	N	P
26	3	1890	0	1	LEICHNAM	S	N	1	R	B
27	2	1775	0	1	FANTASIE	S	P	2	S	A
28	3	2069	0	1	STRAFTAT	S	N	1	R	B
29	3	844	0	1	RETTER	S	P	1	R	B
30	2	1622	0	2	UNFAIR	A	N	1	S	A
31	2	1309	0	1	SKLAVE	S	N	2	S	A
32	3	1487	0	2	UNBEQUEM	A	N	2	R	B
33	1	2170	0	1	VERWEINT	A	N	1	N	P
34	2	1978	0	2	PANISCH	A	N	1	S	A
35	1	1724	0	1	SADISMUS	S	N	2	N	P
36	3	2612	0	2	FREUDE	S	P	2	R	B
37	1	1556	0	2	GESUND	A	P	2	N	P
38	2	1778	0	2	WEHRLOS	A	N	2	S	A
39	3	4373	0	1	ABENDROT	S	P	1	R	B
40	1	3163	0	1	UNMENSCH	S	N	2	N	P
41	2	2560	0	1	BEFREIUNG	S	P	2	S	A
42	3	2137	0	2	GEMEIN	A	N	2	R	B
43	1	1498	0	1	MASSAKER	S	N	2	N	P
44	2	1676	0	2	PFIFFIG	A	P	2	S	A
45	3	1746	0	2	WEISHEIT	S	P	2	R	B
46	1	1858	0	1	ILLEGAL	A	N	1	N	P
47	2	3991	0	2	LEBENDIG	A	P	1	S	A
48	1	1876	0	1	PANIK	S	N	2	N	P
49	3	1624	0	2	BRILLANT	A	P	2	R	B
50	1	2471	0	1	ENTSETZT	A	N	2	N	P
51	2	1928	0	1	LEBEN	S	P	1	S	A
52	3	2322	0	1	NETT	A	P	1	R	B
53	2	2390	0	1	OPTIMIST	S	P	1	S	A
54	2	1586	0	1	HENKER	S	N	1	S	A
55	3	1689	0	1	VERLETZT	A	N	1	R	B
56	2	1527	0	2	WEIBLICH	A	P	1	S	A
57	1	1727	0	1	ELEND	A	N	2	N	P
58	2	3091	0	2	HUMAN	A	P	1	S	A
59	1	4326	0	1	MORDTAT	S	N	1	N	P
60	3	1635	0	1	GESCHENK	S	P	1	R	B
61	2	2035	0	1	ALPTRAUM	S	N	2	S	A
62	3	3086	0	1	FRÜHJAHR	S	P	1	R	B
63	2	3074	0	1	VERRAT	S	N	2	S	A
64	1	5778	0	1	ANOMAL	A	N	1	N	P
65	1	2000	0	1	ERZFEIND	S	N	1	N	P
66	1	1807	0	2	IDYLLE	S	P	2	N	P
