trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2194	0	1	PERVERS	A	N	2	A	S
2	3	1622	0	1	KLUGHEIT	S	P	1	R	B
3	1	1941	0	1	SILBERN	A	P	2	P	N
4	3	2073	0	1	NEIDISCH	A	N	1	R	B
5	1	1762	0	1	PRIMA	A	P	1	P	N
6	1	1322	0	1	ENERGIE	S	P	1	P	N
7	3	1469	0	2	NATUR	S	P	2	R	B
8	2	2680	0	2	UNTREUE	S	N	2	A	S
9	1	2108	0	2	GEMEIN	A	N	1	P	N
10	2	1557	0	2	GESCHENK	S	P	2	A	S
11	1	2630	0	2	UNGESUND	A	N	1	P	N
12	2	2765	0	1	LIEB	A	P	2	A	S
13	2	1578	0	2	ZUKUNFT	S	P	2	A	S
14	3	2131	0	2	SEEKRANK	A	N	2	R	B
15	3	1742	0	1	TOLL	A	P	1	R	B
16	3	1319	0	1	WEISE	A	P	1	R	B
17	1	3368	0	2	UNRECHT	S	N	2	P	N
18	1	1960	0	2	VERLETZT	A	N	1	P	N
19	1	1238	0	2	PSYCHOSE	S	N	2	P	N
20	2	1718	0	2	ERFÜLLUNG	S	P	2	A	S
21	2	2078	0	2	MUTTER	S	P	1	A	S
22	2	1763	0	2	PEINIGER	S	N	1	A	S
23	1	2643	0	2	TREULOS	A	N	1	P	N
24	3	1910	0	1	ERZFEIND	S	N	1	R	B
25	1	1938	0	2	FOLTER	S	N	1	P	N
26	1	1424	0	1	MASSAGE	S	P	1	P	N
27	3	2369	0	2	BEFREIUNG	S	P	2	R	B
28	2	2696	0	2	KLARHEIT	S	P	2	A	S
29	1	2459	0	1	FREIZEIT	S	P	1	P	N
30	3	2261	0	1	FRIEDE	S	P	1	R	B
31	3	1634	0	2	PRACHT	S	P	2	R	B
32	2	1784	0	2	PARADIES	S	P	2	A	S
33	1	2198	0	1	BELIEBT	A	P	1	P	N
34	3	1734	0	2	LEBENDIG	A	P	2	R	B
35	1	2695	0	2	DROHUNG	S	N	2	P	N
36	3	1626	0	1	INFERNO	S	N	1	R	B
37	3	1680	0	1	PLANLOS	A	N	1	R	B
38	3	820	0	2	LOYAL	A	P	2	R	B
39	2	2849	0	1	ZIELLOS	A	N	2	A	S
40	1	2493	0	2	ABSTURZ	S	N	2	P	N
41	2	3640	0	1	MILITANT	A	N	2	A	S
42	1	2411	0	2	UNFALL	S	N	1	P	N
43	2	2563	0	2	JUBEL	S	P	2	A	S
44	2	1202	0	1	NETT	A	P	2	A	S
45	3	1376	0	1	OPTIMAL	A	P	1	R	B
46	1	2664	0	2	TROSTLOS	A	N	2	P	N
47	3	2515	0	2	AGGRESSION	S	N	2	R	B
48	3	1261	0	2	UNHEIL	S	N	2	R	B
49	1	1498	0	1	MUTIG	A	P	1	P	N
50	3	1317	0	1	ZUHAUSE	S	P	1	R	B
51	1	1670	0	2	STREIT	S	N	2	P	N
52	1	1658	0	2	ZERLUMPT	A	N	2	P	N
53	2	2702	0	2	SABOTEUR	S	N	2	A	S
54	2	1464	0	1	AKTIV	A	P	1	A	S
55	2	1199	0	2	OHRFEIGE	S	N	1	A	S
56	1	1669	0	2	STRAFTAT	S	N	2	P	N
57	1	1673	0	1	ERDBEERE	S	P	1	P	N
58	1	1324	0	2	TERROR	S	N	1	P	N
59	3	2061	0	2	GRAUSAM	A	N	2	R	B
60	3	1747	0	2	STILVOLL	A	P	2	R	B
61	1	1859	0	1	INSEL	S	P	1	P	N
62	1	1968	0	2	REVOLVER	S	N	2	P	N
63	2	3288	0	1	VITAL	A	P	2	A	S
64	1	1881	0	2	EINSAM	A	N	2	P	N
65	2	1789	1	2	PERFEKT	A	P	2	A	S
66	2	2730	0	1	SCHLAU	A	P	1	A	S
67	2	1932	0	1	STRAFBAR	A	N	1	A	S
68	1	2579	0	1	TOLERANT	A	P	2	P	N
69	3	1686	0	2	VERLOGEN	A	N	2	R	B
70	1	1712	0	2	SATAN	S	N	1	P	N
71	3	2682	0	1	LIEBLOS	A	N	1	R	B
72	1	1820	0	1	BLÜTE	S	P	2	P	N
73	2	2217	0	2	LEBEN	S	P	1	A	S
74	3	2272	0	1	SADISMUS	S	N	1	R	B
75	1	1995	0	1	KIRSCHE	S	P	2	P	N
76	2	1955	0	1	SAUBER	A	P	1	A	S
77	3	2202	0	2	GESUND	A	P	2	R	B
78	1	1825	0	1	GENIAL	A	P	2	P	N
79	2	2799	0	2	GEFAHR	S	N	1	A	S
80	3	1981	0	2	GIERIG	A	N	2	R	B
81	1	1582	0	1	ERFOLG	S	P	1	P	N
82	2	1387	0	2	FRIEDEN	S	P	1	A	S
83	1	3362	0	2	BANKROTT	A	N	1	P	N
84	3	3412	0	1	WARM	A	P	1	R	B
85	1	1798	0	1	KREATIV	A	P	1	P	N
86	2	1359	0	2	BEGABUNG	S	P	2	A	S
87	3	3152	0	1	ROBUST	A	P	1	R	B
88	2	1664	0	2	VIRUS	S	N	1	A	S
89	2	1906	0	1	POSITIV	A	P	1	A	S
90	3	1894	0	1	HOFFNUNG	S	P	1	R	B
91	2	1904	0	2	VERRAT	S	N	1	A	S
92	1	1593	0	2	TRIST	A	N	2	P	N
93	2	2593	0	1	KRANK	A	N	2	A	S
94	1	2343	0	1	WEIBLICH	A	P	2	P	N
95	3	3929	0	2	SCHMERZ	S	N	2	R	B
96	2	2713	0	2	FORTUNA	S	P	1	A	S
97	3	2093	0	1	HUMAN	A	P	1	R	B
98	2	1750	0	1	BEQUEM	A	P	1	A	S
99	1	2069	0	1	GRATIS	A	P	1	P	N
100	1	988	0	2	ATTENTAT	S	N	1	P	N
101	1	1577	0	1	LUKRATIV	A	P	1	P	N
102	2	3442	0	1	ASCHFAHL	A	N	1	A	S
103	2	2577	0	1	TOPFIT	A	P	2	A	S
104	3	1582	0	2	ILLEGAL	A	N	2	R	B
105	2	1599	0	2	HUMOR	S	P	2	A	S
106	1	2196	0	1	FERIEN	S	P	1	P	N
107	3	1773	0	1	SOMMER	S	P	1	R	B
108	2	1973	0	2	BLUME	S	P	2	A	S
109	1	1387	0	1	FROH	A	P	1	P	N
110	2	2299	0	1	WEHRLOS	A	N	1	A	S
111	1	1782	0	2	BOSHAFT	A	N	1	P	N
112	1	1341	0	2	GEISEL	S	N	1	P	N
113	2	2158	0	1	MACHTLOS	A	N	2	A	S
114	3	1963	0	2	TODFEIND	S	N	2	R	B
115	1	2100	0	2	GRUSELIG	A	N	1	P	N
116	3	1607	0	1	IRRSINN	S	N	1	R	B
117	1	3189	0	2	ANGRIFF	S	N	1	P	N
118	1	2699	0	2	TUMOR	S	N	2	P	N
119	2	1774	0	2	FREUND	S	P	2	A	S
120	2	1540	0	2	PARTNER	S	P	2	A	S
121	3	2080	0	1	WAHRHEIT	S	P	1	R	B
122	3	1089	0	1	FREUDE	S	P	1	R	B
123	2	2024	0	2	URLAUB	S	P	2	A	S
124	3	2306	0	1	MUSIK	S	P	1	R	B
125	2	1680	0	1	LAUNISCH	A	N	1	A	S
126	3	2147	0	2	UNMENSCH	S	N	2	R	B
127	3	987	0	2	EHRLICH	A	P	2	R	B
128	2	2377	0	2	GEMETZEL	S	N	1	A	S
129	3	2368	0	1	MUNTER	A	P	1	R	B
130	1	2144	0	2	UNFAIR	A	N	1	P	N
131	3	1770	0	1	TAPFER	A	P	1	R	B
132	2	1919	0	1	KRAFTLOS	A	N	1	A	S
133	3	3298	0	1	HENKER	S	N	1	R	B
134	3	1413	0	2	RETTER	S	P	2	R	B
135	2	1569	0	2	GALGEN	S	N	2	A	S
136	2	1403	0	2	BLUTTAT	S	N	2	A	S
137	3	2185	0	1	LABIL	A	N	1	R	B
138	1	1519	0	2	ATEMNOT	S	N	1	P	N
139	2	1794	0	2	ALPTRAUM	S	N	2	A	S
140	1	3274	0	2	HERZLOS	A	N	1	P	N
141	3	1664	0	1	AKTIV	A	P	1	R	B
142	1	2027	0	1	BEFREIUNG	S	P	2	P	N
143	2	1770	0	2	KLARHEIT	S	P	1	A	S
144	3	1299	0	1	HEITER	A	P	1	R	B
145	1	1220	0	2	FOLTER	S	N	2	P	N
146	2	1747	0	2	FERIEN	S	P	1	A	S
147	3	1613	0	1	ENTSETZT	A	N	1	R	B
148	1	1490	0	1	BELIEBT	A	P	2	P	N
149	2	1142	0	2	FREIZEIT	S	P	2	A	S
150	3	1351	0	1	HUMOR	S	P	1	R	B
151	1	2617	0	2	STRAFBAR	A	N	2	P	N
152	2	3802	0	1	UNFAIR	A	N	2	A	S
153	1	2226	0	1	SPRITZIG	A	P	2	P	N
154	3	1695	0	2	BESTIE	S	N	2	R	B
155	1	1705	0	2	ATTENTAT	S	N	2	P	N
