trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	3301	0	1	PEINLICH	A	N	1	R	B
2	3	998	0	1	HEILFROH	A	P	1	R	B
3	3	1099	0	2	KRANK	A	N	2	R	B
4	2	454	0	2	POSITIV	A	P	2	S	A
5	1	510	1	1	HENKER	S	N	1	P	N
6	2	4712	0	1	MORDFALL	S	N	1	S	A
7	1	3911	0	2	LUSTLOS	A	N	1	P	N
8	2	2833	0	1	MASSAGE	S	P	2	S	A
9	2	3606	0	2	GRANDIOS	A	P	1	S	A
10	3	2035	0	1	UNRECHT	S	N	1	R	B
11	1	1816	0	2	VERBOTEN	A	N	1	P	N
12	3	3240	0	2	OHRFEIGE	S	N	2	R	B
13	3	2867	0	1	VERTRAUT	A	P	1	R	B
14	1	2776	0	1	BRILLANT	A	P	1	P	N
15	3	2808	0	2	ZART	A	P	2	R	B
16	1	3388	0	2	GRUSELIG	A	N	1	P	N
17	1	2049	0	2	HERZLOS	A	N	1	P	N
18	2	3829	0	2	HUMAN	A	P	2	S	A
19	2	1291	0	2	LIEB	A	P	2	S	A
20	2	6037	0	1	IRRSINN	S	N	1	S	A
21	1	1699	0	2	UNFAIR	A	N	1	P	N
22	1	2638	0	1	LEBEN	S	P	1	P	N
23	1	7024	1	2	SILBERN	A	P	2	P	N
24	3	6654	0	1	LOYAL	A	P	1	R	B
25	3	6429	0	1	GEWINN	S	P	1	R	B
26	1	2939	0	1	ROBUST	A	P	1	P	N
27	1	1905	0	2	SEEKRANK	A	N	2	P	N
28	2	3245	0	2	LAUNISCH	A	N	1	S	A
29	1	1361	0	1	GENIAL	A	P	1	P	N
30	2	2826	0	2	BRUTAL	A	N	2	S	A
31	2	2464	0	2	BLUTIG	A	N	1	S	A
32	2	1331	0	2	MILITANT	A	N	1	S	A
33	1	2805	0	1	ERFOLG	S	P	1	P	N
34	3	3139	0	2	TOLERANT	A	P	2	R	B
35	1	5125	0	2	BANKROTT	A	N	2	P	N
36	2	2114	0	1	STREIT	S	N	2	S	A
37	3	3835	0	1	SAUBER	A	P	1	R	B
38	1	4640	0	2	UNMENSCH	S	N	1	P	N
39	3	2070	0	2	PERFEKT	A	P	2	R	B
40	1	12591	0	1	STILVOLL	A	P	1	P	N
41	1	1618	0	1	REIZVOLL	A	P	2	P	N
42	3	1800	0	2	DEKADENT	A	N	2	R	B
43	2	2432	0	1	ERFÜLLUNG	S	P	1	S	A
44	1	2212	0	2	INTRIGE	S	N	1	P	N
45	2	3275	0	1	SONNABEND	S	P	1	S	A
46	1	1404	0	2	SKLAVE	S	N	1	P	N
47	2	3987	0	1	GRANATE	S	N	1	S	A
48	2	2505	0	1	STRAFE	S	N	2	S	A
49	3	1460	0	2	MACHTLOS	A	N	2	R	B
50	3	1985	0	2	GIERIG	A	N	2	R	B
51	3	1816	0	1	SEKTE	S	N	1	R	B
52	1	1837	0	2	MONSTRUM	S	N	1	P	N
53	1	2850	0	1	HOFFNUNG	S	P	1	P	N
54	1	1493	0	1	RETTER	S	P	2	P	N
55	2	14216	1	1	ELEND	A	N	1	S	A
56	2	1479	0	1	SABOTEUR	S	N	2	S	A
57	2	2012	0	2	GRAUSAM	A	N	2	S	A
58	1	1749	0	1	IDYLLE	S	P	1	P	N
59	3	1950	0	1	LEPRA	S	N	1	R	B
60	1	2939	0	2	GEFAHR	S	N	2	P	N
61	1	2367	0	1	TOLL	A	P	1	P	N
62	3	4948	0	1	FRÜHJAHR	S	P	1	R	B
63	2	2338	0	2	TAPFER	A	P	2	S	A
64	1	2139	0	1	SCHLAU	A	P	2	P	N
65	3	1797	0	2	PANISCH	A	N	2	R	B
66	3	1374	0	2	DROHUNG	S	N	2	R	B
67	2	2572	0	1	OPTIMIST	S	P	2	S	A
68	1	4148	0	1	FERIEN	S	P	2	P	N
69	3	2491	0	1	ANGRIFF	S	N	1	R	B
70	1	2580	0	2	MORDTAT	S	N	1	P	N
71	1	1258	0	2	TYRANN	S	N	2	P	N
72	3	4916	0	1	ÜBERFALL	S	N	1	R	B
73	2	4242	0	1	WAHRHEIT	S	P	1	S	A
74	1	1943	0	2	EINSAM	A	N	2	P	N
75	2	3695	0	1	STRAFTAT	S	N	1	S	A
76	1	2009	0	1	SINNLICH	A	P	2	P	N
77	1	1847	0	2	ATEMNOT	S	N	1	P	N
78	2	2659	0	2	BOSHAFT	A	N	2	S	A
79	3	2433	0	1	REVOLVER	S	N	1	R	B
80	1	2517	0	2	ZERLUMPT	A	N	2	P	N
81	3	1701	0	1	BLUTTAT	S	N	1	R	B
82	1	7511	0	2	FOLTER	S	N	2	P	N
83	1	1577	0	2	NOTFALL	S	N	1	P	N
84	2	5333	0	1	FREIZEIT	S	P	2	S	A
85	2	1680	0	2	MUTIG	A	P	1	S	A
86	3	2225	0	1	TRIST	A	N	1	R	B
87	3	2174	0	2	TAKTVOLL	A	P	2	R	B
88	2	2217	0	1	TUMOR	S	N	1	S	A
89	3	2806	0	2	TRAGISCH	A	N	2	R	B
90	2	3102	0	2	WARM	A	P	1	S	A
91	3	3441	0	2	WEISE	A	P	2	R	B
92	3	1200	0	2	PRIMA	A	P	2	R	B
93	2	1506	0	2	KREATIV	A	P	2	S	A
94	3	2868	0	1	VIRUS	S	N	1	R	B
95	1	1659	0	2	ILLEGAL	A	N	1	P	N
96	3	2789	0	2	TRAUMA	S	N	2	R	B
97	2	13035	0	2	MUNTER	A	P	1	S	A
98	3	2354	0	2	GUTARTIG	A	P	2	R	B
99	3	1322	0	2	FROH	A	P	2	R	B
100	2	3144	0	1	GEWALT	S	N	2	S	A
101	2	2266	0	2	HALBTOT	A	N	2	S	A
102	3	1662	0	2	GEMEIN	A	N	2	R	B
103	1	3021	0	1	BELIEBT	A	P	1	P	N
104	2	2463	0	1	TRENNUNG	S	N	1	S	A
105	1	8815	0	1	STRAND	S	P	2	P	N
