trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2299	1	1	UNHEIL	S	N	1	A	S
2	3	2477	0	2	SKLAVE	S	N	2	R	B
3	1	1622	0	1	OPTIMIST	S	P	1	P	N
4	3	2269	0	1	HALBTOT	A	N	1	R	B
5	1	1402	0	1	GENIAL	A	P	1	P	N
6	1	1024	0	1	TOLL	A	P	1	P	N
7	3	1428	0	1	WERTVOLL	A	P	1	R	B
8	2	1642	0	2	HOFFNUNG	S	P	1	A	S
9	1	2281	0	2	TERROR	S	N	1	P	N
10	2	2980	0	1	ZART	A	P	1	A	S
11	1	2139	0	2	ALPTRAUM	S	N	2	P	N
12	2	2249	0	1	TOPFIT	A	P	1	A	S
13	2	3208	0	1	KORRUPT	A	N	2	A	S
14	3	1588	0	2	GIFTGAS	S	N	2	R	B
15	3	1780	0	1	LEPRA	S	N	1	R	B
16	3	1284	0	2	EROTIK	S	P	2	R	B
17	1	1862	0	1	GESCHENK	S	P	1	P	N
18	1	1077	0	1	INSEL	S	P	1	P	N
19	1	1743	0	1	JUBEL	S	P	2	P	N
20	2	2398	0	1	STARK	A	P	1	A	S
21	2	1168	0	1	UNGESUND	A	N	2	A	S
22	2	1215	0	2	FREIZEIT	S	P	1	A	S
23	1	2540	0	2	MILITANT	A	N	1	P	N
24	3	1438	0	2	GRAUSAM	A	N	2	R	B
25	1	1612	0	1	BEFREIUNG	S	P	2	P	N
26	1	1600	0	2	KRAFTLOS	A	N	1	P	N
27	3	2133	0	2	KÜSTE	S	P	2	R	B
28	2	2328	0	1	ZWECKLOS	A	N	1	A	S
29	1	1689	0	2	OHRFEIGE	S	N	2	P	N
30	3	1390	0	2	VERTRAUEN	S	P	2	R	B
31	3	1853	0	2	PSYCHOSE	S	N	2	R	B
32	2	1786	0	2	FREUND	S	P	2	A	S
33	1	1607	0	2	ÜBERFALL	S	N	1	P	N
34	3	1567	0	1	SEEKRANK	A	N	1	R	B
35	1	2565	0	2	INFERNO	S	N	1	P	N
36	3	2278	0	1	FRIEDEN	S	P	1	R	B
37	3	1595	0	2	NATUR	S	P	2	R	B
38	3	1393	0	2	ERZFEIND	S	N	2	R	B
39	2	1410	0	2	KLARHEIT	S	P	1	A	S
40	1	2192	0	2	VERWEINT	A	N	2	P	N
41	2	2014	0	1	PRIMA	A	P	1	A	S
42	1	2429	0	2	LABIL	A	N	1	P	N
43	2	1179	0	2	ANGRIFF	S	N	2	A	S
44	2	1432	0	2	INTRIGE	S	N	1	A	S
45	3	1431	0	1	UNFAIR	A	N	1	R	B
46	1	1218	0	2	GEISEL	S	N	1	P	N
47	3	1817	0	2	BLUTIG	A	N	2	R	B
48	3	3455	0	1	MUTIG	A	P	1	R	B
49	1	1858	0	1	ERHOLUNG	S	P	2	P	N
50	3	1744	0	1	BOSHAFT	A	N	1	R	B
51	1	2552	0	2	KRANK	A	N	1	P	N
52	1	1242	0	2	LUSTLOS	A	N	2	P	N
53	2	1414	0	1	SCHLECHT	A	N	2	A	S
54	2	1980	0	1	VERTRAUT	A	P	2	A	S
55	2	1084	0	1	TOLERANT	A	P	1	A	S
56	1	2007	0	2	HILFLOS	A	N	1	P	N
57	1	1044	0	2	BESTIE	S	N	1	P	N
58	1	1017	0	1	WAHRHEIT	S	P	1	P	N
59	3	1730	0	1	HEILFROH	A	P	1	R	B
60	3	948	0	2	SCHLACHT	S	N	2	R	B
61	1	1418	0	2	ASOZIAL	A	N	2	P	N
62	1	1286	0	1	SPRITZIG	A	P	2	P	N
63	2	3765	0	2	AGGRESSION	S	N	1	A	S
64	1	1852	0	1	MUNTER	A	P	1	P	N
65	2	2230	0	1	POSITIV	A	P	1	A	S
66	2	1772	0	2	FREIHEIT	S	P	2	A	S
67	2	4051	0	2	GEFÜHL	S	P	1	A	S
68	1	4384	0	1	FERIEN	S	P	1	P	N
69	3	2182	0	1	ATEMNOT	S	N	1	R	B
70	1	2035	0	1	STABIL	A	P	1	P	N
71	1	1082	0	1	BEGABUNG	S	P	1	P	N
72	3	1653	0	2	DROHUNG	S	N	2	R	B
73	2	2041	0	1	LOYAL	A	P	2	A	S
