trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	4900	1	2	BELIEBT	A	P	2	B	R
2	1	8790	0	2	BLUME	S	P	2	N	P
3	2	3673	0	2	FANTASIE	S	P	2	A	S
4	3	1750	0	1	LAUNISCH	A	N	2	B	R
5	1	6627	0	2	ERHOLUNG	S	P	1	N	P
6	2	2647	0	2	TOLERANZ	S	P	1	A	S
7	3	5292	0	2	ENTSETZT	A	N	1	B	R
8	1	4173	0	2	STRAND	S	P	1	N	P
9	2	2210	0	1	PFIFFIG	A	P	2	A	S
10	3	2025	1	1	PEINLICH	A	N	1	B	R
11	1	4857	0	2	STARK	A	P	2	N	P
12	2	3988	0	1	ZIELLOS	A	N	1	A	S
13	1	4217	0	1	GRANATE	S	N	2	N	P
14	3	2806	0	2	FREUND	S	P	1	B	R
15	1	7598	1	1	FREUDIG	A	P	2	N	P
16	2	6478	0	2	GREUEL	S	N	1	A	S
17	3	3859	0	1	REICH	A	P	2	B	R
18	2	3221	0	1	GIERIG	A	N	2	A	S
19	2	4889	0	1	HEILFROH	A	P	1	A	S
20	3	3475	0	1	ASOZIAL	A	N	2	B	R
21	2	3600	0	2	VIRUS	S	N	1	A	S
22	1	3829	0	1	ANGRIFF	S	N	2	N	P
23	2	2986	0	1	TOPFIT	A	P	1	A	S
24	1	4985	0	2	STABIL	A	P	1	N	P
25	3	2932	0	2	ZART	A	P	1	B	R
26	2	6285	0	2	VERTRAUEN	S	P	1	A	S
27	3	1959	0	1	ABENDROT	S	P	2	B	R
28	2	3464	0	1	EHRLICH	A	P	1	A	S
29	1	4026	0	2	GESCHENK	S	P	1	N	P
30	1	6237	0	1	GALGEN	S	N	2	N	P
31	1	5699	0	2	BRILLANT	A	P	2	N	P
32	2	3929	0	1	RASTLOS	A	N	1	A	S
33	2	4322	0	1	LIEB	A	P	2	A	S
34	3	2675	0	1	FRAULICH	A	P	2	B	R
35	2	3918	0	2	FOLTER	S	N	1	A	S
36	1	6473	0	1	ANOMAL	A	N	2	N	P
37	3	2073	0	2	UNRECHT	S	N	1	B	R
38	2	2758	0	2	ERDBEERE	S	P	2	A	S
39	1	5947	0	2	LUKRATIV	A	P	1	N	P
40	2	3877	1	2	PRIMA	A	P	2	A	S
41	1	5262	0	1	HUMORLOS	A	N	1	N	P
42	1	5130	0	1	KORRUPT	A	N	1	N	P
43	2	4217	0	2	KLARHEIT	S	P	2	A	S
44	3	2302	0	2	PSYCHOSE	S	N	1	B	R
45	1	2875	0	2	INSEL	S	P	1	N	P
46	3	2978	0	2	FRÜHJAHR	S	P	1	B	R
47	1	3228	0	2	OPTIMAL	A	P	2	N	P
48	1	1833	0	1	STRAFTAT	S	N	2	N	P
49	2	3564	0	1	WEHRLOS	A	N	1	A	S
50	2	2733	0	2	MUTTER	S	P	2	A	S
51	3	2631	0	2	ROBUST	A	P	1	B	R
52	3	3042	0	1	SADISMUS	S	N	2	B	R
53	2	2616	1	2	BANKROTT	A	N	1	A	S
54	3	1966	0	2	KÜSTE	S	P	1	B	R
55	2	3868	0	2	MASSAGE	S	P	2	A	S
56	3	2245	0	2	HOFFNUNG	S	P	1	B	R
57	3	2402	0	1	TALENT	S	P	2	B	R
58	2	3896	0	1	SILBERN	A	P	1	A	S
59	3	3979	0	1	SINNLICH	A	P	2	B	R
60	1	1929	0	2	PERFEKT	A	P	2	N	P
61	3	2603	0	1	SEKTE	S	N	2	B	R
62	2	2801	0	2	SCHMERZ	S	N	1	A	S
63	3	2511	0	2	STILVOLL	A	P	1	B	R
64	3	1466	0	2	TYRANN	S	N	1	B	R
65	2	3653	0	1	TOXISCH	A	N	1	A	S
66	2	2184	0	2	FURCHT	S	N	2	A	S
67	3	3808	0	1	BEFREIUNG	S	P	2	B	R
68	1	2423	0	2	TOLL	A	P	1	N	P
69	2	3836	0	1	ILLEGAL	A	N	2	A	S
70	1	7504	0	2	TOLERANT	A	P	1	N	P
71	2	3527	0	2	NATUR	S	P	1	A	S
72	3	2488	0	1	ATEMNOT	S	N	2	B	R
73	1	3706	0	1	STREIT	S	N	1	N	P
74	3	2964	0	2	TRAUMA	S	N	1	B	R
75	1	4772	0	2	FORTUNA	S	P	1	N	P
76	1	1940	0	1	BLUTTAT	S	N	2	N	P
77	3	1989	0	1	KREATIV	A	P	2	B	R
78	2	2516	0	1	HERZLOS	A	N	2	A	S
79	1	3579	0	1	SKLAVE	S	N	2	N	P
80	2	4412	0	1	VERWEINT	A	N	2	A	S
81	1	2153	0	2	SOMMER	S	P	2	N	P
82	2	3095	0	2	GEFAHR	S	N	2	A	S
83	2	3099	1	2	SUPER	A	P	1	A	S
84	3	4813	0	2	ZERLUMPT	A	N	1	B	R
85	3	2721	0	2	PARTY	S	P	1	B	R
86	3	4459	0	2	ALPTRAUM	S	N	1	B	R
87	1	2799	0	1	BOSHAFT	A	N	2	N	P
88	1	4958	0	1	LEICHNAM	S	N	2	N	P
