trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	4198	0	1	TRIST	A	N	2	A	S
2	3	12551	0	1	GEMEIN	A	N	1	R	B
3	1	5935	0	1	RETTER	S	P	2	P	N
4	3	5875	0	2	STRAND	S	P	2	R	B
5	1	4399	0	2	BANKROTT	A	N	1	P	N
6	1	8239	0	2	MILITANT	A	N	2	P	N
7	3	3349	0	1	TYRANN	S	N	1	R	B
8	2	8929	0	2	LEBEN	S	P	1	A	S
9	1	5112	0	2	GREUEL	S	N	2	P	N
10	2	9141	0	1	HEITER	A	P	1	A	S
11	1	6764	0	1	ZUHAUSE	S	P	1	P	N
12	2	5559	0	1	SAUBER	A	P	2	A	S
13	2	883	1	1	GEFÜHL	S	P	1	A	S
14	3	2622	0	1	SCHMERZ	S	N	1	R	B
15	3	1450	0	2	FRAULICH	A	P	2	R	B
16	3	3278	0	1	ANOMAL	A	N	1	R	B
17	1	4830	0	1	LEBENDIG	A	P	2	P	N
18	1	1733	0	2	BLUTTAT	S	N	1	P	N
19	1	7669	0	2	UNBEQUEM	A	N	2	P	N
20	2	5045	0	1	HERZLOS	A	N	1	A	S
21	2	2091	0	1	AKTIV	A	P	1	A	S
22	2	4580	1	1	DROHUNG	S	N	2	A	S
23	1	2875	0	1	KÜSTE	S	P	1	P	N
24	3	2905	0	2	FREUDIG	A	P	2	R	B
25	1	1106	0	2	SCHLECHT	A	N	2	P	N
26	1	5037	0	1	PERFEKT	A	P	1	P	N
27	3	4597	0	1	SATAN	S	N	1	R	B
28	2	5235	0	2	OHRFEIGE	S	N	2	A	S
29	1	5113	0	1	FROH	A	P	1	P	N
30	3	4201	0	2	SADISMUS	S	N	2	R	B
31	3	1849	0	1	SEEKRANK	A	N	1	R	B
32	2	6542	0	2	UNMENSCH	S	N	1	A	S
33	1	3334	0	1	WEISHEIT	S	P	2	P	N
34	3	3305	0	2	GESCHENK	S	P	2	R	B
35	1	4168	0	2	ÜBERFALL	S	N	1	P	N
36	3	4068	0	1	TOXISCH	A	N	1	R	B
37	1	6100	0	2	PANISCH	A	N	2	P	N
