trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2223	0	1	KORRUPT	A	N	2	A	S
2	3	2493	0	1	STRAND	S	P	2	B	R
3	1	2625	0	2	ATEMNOT	S	N	1	P	N
4	3	2959	0	2	STRAFTAT	S	N	1	B	R
5	1	1979	0	2	VERWEINT	A	N	2	P	N
6	1	3221	0	2	PLANLOS	A	N	1	P	N
7	3	2284	0	2	INFERNO	S	N	1	B	R
8	2	2221	0	1	GEMEIN	A	N	1	A	S
9	1	2260	0	1	BLÜTE	S	P	2	P	N
10	2	2070	0	2	ERFÜLLUNG	S	P	2	A	S
11	1	2056	0	1	FORTUNA	S	P	1	P	N
12	2	2415	0	2	GEMETZEL	S	N	1	A	S
13	2	1051	0	2	PARTNER	S	P	1	A	S
14	3	2343	0	2	VERTRAUEN	S	P	1	B	R
15	3	1769	0	2	SOMMER	S	P	1	B	R
16	3	1129	0	1	SCHLACHT	S	N	2	B	R
17	1	2065	0	1	TAPFER	A	P	2	P	N
18	1	1446	0	2	UNFAIR	A	N	2	P	N
19	1	1237	0	2	TYRANN	S	N	2	P	N
20	2	2241	0	1	VERBOTEN	A	N	1	A	S
21	2	1142	0	2	GEISEL	S	N	2	A	S
22	2	1222	0	2	SCHMERZ	S	N	2	A	S
23	1	4359	0	1	BRILLANT	A	P	2	P	N
24	3	1647	0	1	FREIZEIT	S	P	2	B	R
25	1	1811	0	2	MACHTLOS	A	N	1	P	N
26	1	1080	0	2	FURCHT	S	N	1	P	N
27	3	1690	0	1	UNFALL	S	N	2	B	R
28	2	1622	0	1	PFIFFIG	A	P	2	A	S
29	1	2308	0	1	ERFOLG	S	P	1	P	N
30	3	2549	0	2	TOXISCH	A	N	1	B	R
31	3	1614	0	1	SPONTAN	A	P	2	B	R
32	2	1726	0	2	MORDFALL	S	N	2	A	S
33	1	1680	0	2	LABIL	A	N	2	P	N
34	3	2049	0	2	ANGRIFF	S	N	1	B	R
35	1	1919	0	2	TREULOS	A	N	1	P	N
36	3	1848	0	2	PEINIGER	S	N	1	B	R
37	3	1637	0	1	GRAUSAM	A	N	2	B	R
