trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	1725	0	1	KÜSTE	S	P	2	B	R
2	3	1628	0	1	UNBEQUEM	A	N	2	B	R
3	3	876	0	1	PEINIGER	S	N	2	B	R
4	2	1926	0	1	GRANATE	S	N	1	S	A
5	1	1633	0	1	GIFTGAS	S	N	2	N	P
6	2	1783	0	1	NATUR	S	P	2	S	A
7	1	2181	0	1	DEKADENT	A	N	2	N	P
8	2	2910	0	1	IRRSINN	S	N	2	S	A
9	2	1804	0	1	VIRUS	S	N	1	S	A
10	3	1503	0	1	PEINLICH	A	N	2	B	R
11	1	2696	0	1	HUMORLOS	A	N	1	N	P
12	3	2209	1	2	GESCHENK	S	P	2	B	R
13	3	5065	0	1	ERHOLUNG	S	P	2	B	R
14	1	1609	0	2	HOFFNUNG	S	P	2	N	P
15	3	2913	0	2	SONNABEND	S	P	1	B	R
16	1	1424	0	1	BRUTAL	A	N	2	N	P
17	1	2966	0	2	KLARHEIT	S	P	2	N	P
18	2	1408	0	1	FURCHT	S	N	1	S	A
19	2	1463	0	1	MASSAGE	S	P	1	S	A
20	2	1370	0	1	INSEL	S	P	2	S	A
21	1	1665	0	2	PRIMA	A	P	2	N	P
22	1	1356	0	1	SCHLECHT	A	N	2	N	P
23	1	1766	0	1	STRAFE	S	N	2	N	P
24	3	1724	0	1	BUNT	A	P	2	B	R
25	3	2697	0	1	LUKRATIV	A	P	2	B	R
26	1	1769	0	1	ZIELLOS	A	N	2	N	P
27	1	2211	0	1	LEPRA	S	N	2	N	P
28	2	1353	0	1	HEILUNG	S	P	2	S	A
29	1	2567	0	1	NEIDISCH	A	N	2	N	P
30	2	1792	0	1	LEBEN	S	P	2	S	A
31	2	2198	0	2	BRILLANT	A	P	2	S	A
32	2	2004	0	1	ABENDROT	S	P	1	S	A
33	1	2084	0	1	ANGRIFF	S	N	2	N	P
34	3	1623	0	2	AKTIV	A	P	1	B	R
35	1	2021	0	1	VERLETZT	A	N	1	N	P
36	3	2650	0	1	HALBTOT	A	N	2	B	R
37	1	3815	0	2	WEIBLICH	A	P	1	N	P
38	2	5819	0	1	TERROR	S	N	2	S	A
39	3	2167	0	2	UNFAIR	A	N	1	B	R
40	1	1229	0	1	GEMETZEL	S	N	1	N	P
41	2	2397	0	2	KRAFTLOS	A	N	2	S	A
42	3	1890	0	1	BANKROTT	A	N	2	B	R
43	1	2501	0	2	TAKTVOLL	A	P	1	N	P
44	2	2057	0	2	STRAFBAR	A	N	2	S	A
45	3	1892	0	1	WEHRLOS	A	N	2	B	R
46	1	2343	0	2	ZART	A	P	2	N	P
47	2	1609	0	1	UNRECHT	S	N	2	S	A
48	1	2144	0	2	SOMMER	S	P	1	N	P
49	3	2145	0	1	ERDBEERE	S	P	2	B	R
50	1	1607	0	1	TODFEIND	S	N	1	N	P
51	2	1502	0	2	TRAURIG	A	N	2	S	A
52	3	1723	0	2	ASOZIAL	A	N	1	B	R
53	2	3664	0	2	PLANLOS	A	N	2	S	A
54	2	1186	0	2	HERZLOS	A	N	2	S	A
55	3	1252	0	2	GEFÜHL	S	P	1	B	R
56	2	1746	0	2	LIEBLOS	A	N	1	S	A
57	1	1437	0	2	FRIEDEN	S	P	1	N	P
58	2	1228	0	1	LEICHNAM	S	N	1	S	A
59	1	2483	0	1	TRAUMA	S	N	2	N	P
60	3	1970	0	2	RASTLOS	A	N	1	B	R
61	2	1435	0	2	FREUDLOS	A	N	2	S	A
62	3	1824	0	1	GUTARTIG	A	P	2	B	R
63	2	1595	0	1	SADISMUS	S	N	1	S	A
64	1	2018	0	2	PARADIES	S	P	2	N	P
65	1	1624	0	2	EHRLICH	A	P	2	N	P
66	1	1916	0	1	GEISEL	S	N	1	N	P
67	2	1353	0	2	LABIL	A	N	2	S	A
68	2	1380	0	2	LEBLOS	A	N	1	S	A
69	3	1464	0	2	TUMOR	S	N	1	B	R
70	2	1398	0	2	BEQUEM	A	P	2	S	A
71	1	1203	0	2	HEITER	A	P	2	N	P
72	3	1428	0	1	FRAULICH	A	P	2	B	R
