trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	1715	0	2	LUKRATIV	A	P	2	R	B
2	3	1399	0	2	KRANK	A	N	2	R	B
3	3	1291	0	2	STRAFTAT	S	N	2	R	B
4	2	910	1	1	WERTVOLL	A	P	1	S	A
5	1	3725	0	1	WEHRLOS	A	N	2	N	P
6	2	3153	1	1	UNBEQUEM	A	N	1	S	A
7	1	2227	0	1	HILFLOS	A	N	2	N	P
8	2	2222	0	1	TYRANN	S	N	1	S	A
9	2	1467	0	1	INSEL	S	P	1	S	A
10	3	2153	0	1	BEQUEM	A	P	1	R	B
11	1	2356	0	1	TRAURIG	A	N	2	N	P
12	3	2546	0	2	VERWEINT	A	N	2	R	B
13	3	1769	0	1	FURCHT	S	N	1	R	B
14	1	2809	0	1	SADISMUS	S	N	2	N	P
15	3	1344	0	2	BLÜTE	S	P	2	R	B
16	1	2350	0	1	UNHEIL	S	N	2	N	P
17	1	3493	0	2	BELIEBT	A	P	2	N	P
18	2	2264	0	1	FREIHEIT	S	P	2	S	A
19	2	4993	1	1	HUMORLOS	A	N	1	S	A
20	2	1181	0	1	WAHRHEIT	S	P	1	S	A
21	1	2792	0	1	PLANLOS	A	N	1	N	P
22	1	1812	0	2	NATUR	S	P	1	N	P
23	1	881	0	2	FREUDE	S	P	2	N	P
24	3	2886	0	1	GUTARTIG	A	P	1	R	B
25	3	1025	0	1	FROH	A	P	1	R	B
26	1	2333	0	2	AKTIV	A	P	2	N	P
27	1	1227	0	1	VERLETZT	A	N	2	N	P
28	2	4195	1	1	GIERIG	A	N	1	S	A
29	1	2248	0	2	VERTRAUEN	S	P	1	N	P
30	2	1883	0	1	PEINIGER	S	N	1	S	A
31	2	2432	1	1	BOSHAFT	A	N	1	S	A
32	2	4336	0	1	GEFÜHL	S	P	2	S	A
33	1	3209	0	1	TRENNUNG	S	N	1	N	P
34	3	1561	0	2	SATT	A	P	2	R	B
35	1	3350	0	2	TOLERANZ	S	P	1	N	P
36	2	2678	0	1	URLAUB	S	P	1	S	A
37	3	1753	0	2	SOMMER	S	P	2	R	B
38	1	2247	0	2	GESUND	A	P	2	N	P
39	3	2444	0	1	LIEB	A	P	1	R	B
40	1	2909	0	2	ERDBEERE	S	P	1	N	P
41	1	1640	0	2	ANMUTIG	A	P	1	N	P
42	3	1501	0	2	STABIL	A	P	2	R	B
43	2	2668	1	1	KORRUPT	A	N	1	S	A
44	1	4276	0	2	HEILFROH	A	P	1	N	P
45	2	2763	0	1	GRANATE	S	N	1	S	A
46	1	2942	0	1	PANISCH	A	N	1	N	P
47	2	2374	1	1	VERTRAUT	A	P	2	S	A
48	2	875	0	1	MUTTER	S	P	2	S	A
49	3	1927	0	2	MASSAGE	S	P	2	R	B
50	3	1097	0	1	RETTER	S	P	1	R	B
51	3	806	0	1	FRIEDE	S	P	1	R	B
52	1	1706	0	2	STRAND	S	P	1	N	P
53	1	1156	0	1	SKLAVE	S	N	1	N	P
54	1	2377	0	1	LABIL	A	N	2	N	P
55	2	2252	0	1	MORDTAT	S	N	2	S	A
56	2	1293	0	1	ATEMNOT	S	N	1	S	A
57	2	2161	0	1	EROTIK	S	P	2	S	A
58	1	1989	0	1	ERZFEIND	S	N	2	N	P
59	3	1514	0	2	FORTUNA	S	P	2	R	B
60	1	4212	0	1	MONSTRUM	S	N	2	N	P
61	1	1623	0	2	GRATIS	A	P	1	N	P
62	3	1689	0	1	STARK	A	P	1	R	B
63	2	2468	0	1	LEPRA	S	N	1	S	A
64	1	2494	0	2	IDYLLE	S	P	2	N	P
65	3	1409	0	1	ATTENTAT	S	N	1	R	B
66	3	1863	0	1	TOXISCH	A	N	1	R	B
67	2	2413	0	1	GEISEL	S	N	2	S	A
68	1	2944	0	2	ERFOLG	S	P	1	N	P
69	3	1719	0	1	PRIMA	A	P	1	R	B
70	1	1919	0	2	TOPFIT	A	P	2	N	P
71	3	1653	0	1	ENTSETZT	A	N	1	R	B
72	1	1466	0	2	PERFEKT	A	P	2	N	P
73	2	1449	0	1	STREIT	S	N	2	S	A
74	3	1901	0	1	HEITER	A	P	1	R	B
75	1	2512	0	1	MORDFALL	S	N	2	N	P
76	2	1285	0	1	SEKTE	S	N	2	S	A
77	3	1888	0	2	GEWALT	S	N	2	R	B
78	1	3077	0	2	LOYAL	A	P	1	N	P
79	2	2141	0	1	FREUND	S	P	1	S	A
80	3	1594	0	2	SONNABEND	S	P	2	R	B
81	1	2646	0	1	GRUSELIG	A	N	2	N	P
82	2	1723	0	1	ERHOLUNG	S	P	1	S	A
83	1	2235	0	2	FERIEN	S	P	2	N	P
84	3	2214	0	1	ROBUST	A	P	1	R	B
85	1	2022	0	1	ELEND	A	N	2	N	P
86	2	1390	1	1	SEEKRANK	A	N	1	S	A
87	3	1267	0	2	BANKROTT	A	N	2	R	B
88	2	1528	0	1	VERRAT	S	N	1	S	A
89	2	1193	1	1	GRAUSAM	A	N	2	S	A
90	3	2554	0	2	ALPTRAUM	S	N	2	R	B
91	2	2166	1	1	LAUNISCH	A	N	2	S	A
92	1	1602	0	1	GALGEN	S	N	2	N	P
93	2	2982	1	1	FREUDIG	A	P	2	S	A
94	1	2224	0	2	ABENDROT	S	P	2	N	P
95	3	2469	0	2	PRACHT	S	P	2	R	B
96	2	1401	1	1	LUSTLOS	A	N	1	S	A
97	3	2324	0	1	TALENT	S	P	1	R	B
98	2	1703	0	1	DROHUNG	S	N	1	S	A
99	1	2871	0	1	UNFAIR	A	N	2	N	P
100	1	1122	0	2	MUNTER	A	P	2	N	P
101	1	2173	0	1	DEKADENT	A	N	2	N	P
102	2	1312	0	1	BLUTTAT	S	N	2	S	A
103	2	1538	0	1	ZUKUNFT	S	P	2	S	A
104	3	1312	0	2	SPONTAN	A	P	2	R	B
105	2	1476	0	1	INFERNO	S	N	2	S	A
106	1	1426	0	1	PSYCHOSE	S	N	1	N	P
107	3	1723	0	1	OHRFEIGE	S	N	1	R	B
108	2	1406	1	1	ZIELLOS	A	N	1	S	A
109	1	3001	0	1	NEIDISCH	A	N	1	N	P
110	2	1336	0	1	GESCHENK	S	P	2	S	A
111	1	2888	0	1	TRIST	A	N	2	N	P
112	1	1794	0	2	FREIZEIT	S	P	1	N	P
113	2	1504	1	1	STRAFBAR	A	N	2	S	A
114	3	1499	0	2	TERROR	S	N	2	R	B
115	1	2526	0	2	KIRSCHE	S	P	2	N	P
116	3	2845	0	1	ZWECKLOS	A	N	1	R	B
117	1	2597	0	2	WISSEN	S	P	2	N	P
118	1	1223	0	1	ZERLUMPT	A	N	2	N	P
119	2	1549	0	1	VIRUS	S	N	1	S	A
120	2	2120	1	1	RASTLOS	A	N	2	S	A
121	3	1388	0	2	LEBEN	S	P	2	R	B
122	3	2281	0	2	TRAUMA	S	N	2	R	B
123	2	1209	0	1	KLARHEIT	S	P	2	S	A
124	3	1880	0	2	GEMEIN	A	N	2	R	B
125	2	2272	1	1	VERLOGEN	A	N	2	S	A
126	3	1529	0	1	PFIFFIG	A	P	1	R	B
127	3	961	0	2	BRUTAL	A	N	2	R	B
128	2	2272	0	1	SATAN	S	N	1	S	A
129	3	1748	0	2	HENKER	S	N	2	R	B
130	1	2728	0	1	LIEBLOS	A	N	1	N	P
131	3	2939	0	2	BESTIE	S	N	2	R	B
132	2	1965	1	1	LEBLOS	A	N	1	S	A
133	3	2226	0	1	ERFÜLLUNG	S	P	1	R	B
134	3	1534	0	1	BEFREIUNG	S	P	1	R	B
135	2	4762	1	1	BRILLANT	A	P	2	S	A
136	2	3326	0	1	FANTASIE	S	P	1	S	A
137	3	2311	0	1	PEINLICH	A	N	1	R	B
138	1	1316	0	2	JUBEL	S	P	1	N	P
139	2	1980	0	1	KLUGHEIT	S	P	2	S	A
140	1	2210	0	1	TRAGISCH	A	N	1	N	P
141	3	2125	0	2	FREUND	S	P	2	R	B
142	1	2876	0	2	SATT	A	P	1	N	P
143	2	4390	0	1	MASSAGE	S	P	1	S	A
144	3	1432	0	2	UNTREUE	S	N	2	R	B
145	1	2291	0	1	KRANK	A	N	2	N	P
146	2	4126	1	1	ILLEGAL	A	N	1	S	A
