trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	1515	0	1	ZART	A	P	2	B	R
2	3	966	0	2	FRAULICH	A	P	1	B	R
3	3	1205	0	2	FRIEDEN	S	P	1	B	R
4	2	1597	0	1	SONNIG	A	P	1	A	S
5	1	1698	0	2	ABSTURZ	S	N	1	P	N
6	2	1789	0	1	GRUSELIG	A	N	1	A	S
7	1	3746	0	1	STILVOLL	A	P	2	P	N
8	2	1956	0	2	IRRSINN	S	N	2	A	S
9	2	1566	0	1	GENIAL	A	P	2	A	S
10	3	1564	0	1	TRAURIG	A	N	2	B	R
11	1	3261	0	1	LUKRATIV	A	P	1	P	N
12	3	1407	0	2	VITAL	A	P	1	B	R
13	3	1951	0	1	ASOZIAL	A	N	2	B	R
14	1	2257	0	1	FREUDIG	A	P	2	P	N
15	3	2474	0	2	FOLTER	S	N	1	B	R
16	1	2040	0	1	FRÜHJAHR	S	P	1	P	N
17	1	2548	0	1	NATUR	S	P	2	P	N
18	2	1941	0	1	TRIST	A	N	2	A	S
19	2	1791	0	2	ERDBEERE	S	P	2	A	S
20	2	1748	0	2	HARMONIE	S	P	1	A	S
21	1	2508	0	1	BRILLANT	A	P	2	P	N
22	1	1525	0	1	FREUDE	S	P	2	P	N
23	1	1393	0	2	TODFEIND	S	N	1	P	N
24	3	1641	0	2	TERROR	S	N	1	B	R
25	3	1756	0	1	HENKER	S	N	2	B	R
26	1	2614	0	1	TAKTVOLL	A	P	1	P	N
27	1	1346	0	1	GEWINN	S	P	1	P	N
28	2	1850	0	1	UNFAIR	A	N	1	A	S
29	1	1744	0	2	NOTFALL	S	N	1	P	N
30	2	1702	0	1	MUTIG	A	P	2	A	S
31	2	1499	0	1	HUMORLOS	A	N	1	A	S
32	2	1942	0	2	MORDTAT	S	N	1	A	S
33	1	1656	0	2	LEICHNAM	S	N	2	P	N
34	3	2148	0	2	BESTIE	S	N	1	B	R
35	1	1821	0	1	TALENT	S	P	1	P	N
36	2	1424	0	1	KREATIV	A	P	2	A	S
37	3	1576	0	2	INSEL	S	P	1	B	R
38	1	1656	0	2	VIRUS	S	N	1	P	N
39	3	2942	0	1	GEMEIN	A	N	2	B	R
40	1	3006	0	1	WEISE	A	P	1	P	N
41	1	2555	0	2	BLUTIG	A	N	1	P	N
42	3	2909	0	1	OPTIMIST	S	P	2	B	R
43	2	1916	0	2	REVOLVER	S	N	2	A	S
44	1	1592	0	2	GIFTGAS	S	N	2	P	N
45	2	1311	0	1	EINSAM	A	N	2	A	S
46	1	1935	0	2	VERLOGEN	A	N	2	P	N
47	2	2992	0	2	STRAFE	S	N	1	A	S
48	2	1592	0	2	GEWALT	S	N	2	A	S
49	3	2078	0	2	GUTARTIG	A	P	1	B	R
50	3	1525	0	2	SCHMERZ	S	N	1	B	R
51	3	2327	0	1	LEBEN	S	P	2	B	R
52	1	1863	0	2	LABIL	A	N	2	P	N
53	1	1522	0	2	UNFALL	S	N	2	P	N
54	1	1797	0	1	ENERGIE	S	P	1	P	N
55	2	2561	0	1	BOSHAFT	A	N	2	A	S
56	2	1587	0	1	HEILFROH	A	P	2	A	S
57	2	1191	0	2	KLUGHEIT	S	P	1	A	S
58	1	1817	0	1	BEFREIUNG	S	P	2	P	N
59	3	1425	0	2	BUNT	A	P	1	B	R
60	1	2038	0	1	ANMUTIG	A	P	2	P	N
61	1	1744	0	1	WARM	A	P	1	P	N
62	3	1572	0	1	HILFLOS	A	N	2	B	R
63	2	1929	0	1	PFIFFIG	A	P	2	A	S
64	1	2628	0	2	GIERIG	A	N	1	P	N
65	3	2274	0	1	LIEB	A	P	2	B	R
66	3	2389	0	1	SCHLACHT	S	N	2	B	R
67	2	2581	0	2	MASSAKER	S	N	1	A	S
68	1	3117	0	1	WERTVOLL	A	P	1	P	N
69	3	2123	0	2	TREULOS	A	N	1	B	R
70	1	3278	0	2	ATEMNOT	S	N	1	P	N
71	1	1786	0	2	ANGRIFF	S	N	2	P	N
72	3	1719	0	2	ATTENTAT	S	N	1	B	R
73	2	1513	0	1	NEIDISCH	A	N	1	A	S
74	1	1757	0	1	HUMOR	S	P	1	P	N
75	2	1357	0	2	FREIHEIT	S	P	2	A	S
76	1	2845	0	2	VERWEINT	A	N	1	P	N
77	1	1443	0	2	UNGESUND	A	N	2	P	N
78	2	2672	0	2	GRANATE	S	N	1	A	S
79	3	1765	0	1	KÜSTE	S	P	2	B	R
80	1	2547	0	1	ABENDROT	S	P	1	P	N
81	3	2139	0	1	STRAFTAT	S	N	2	B	R
82	1	2403	0	1	SAUBER	A	P	1	P	N
83	1	2059	0	1	MUSIK	S	P	1	P	N
84	2	1429	0	2	PARTY	S	P	2	A	S
85	2	2315	0	2	BLÜTE	S	P	1	A	S
86	3	3668	0	1	ERZFEIND	S	N	2	B	R
87	3	3241	0	2	SADISMUS	S	N	1	B	R
88	2	4279	0	2	SOMMER	S	P	2	A	S
89	3	1310	0	1	VERLETZT	A	N	2	B	R
90	2	2555	0	2	ÜBERFALL	S	N	2	A	S
91	3	6738	0	2	PANISCH	A	N	1	B	R
92	3	1258	0	1	PSYCHOSE	S	N	2	B	R
93	2	3030	0	1	HALBTOT	A	N	2	A	S
94	3	3835	0	1	TOLERANT	A	P	2	B	R
95	1	3601	0	1	BLUME	S	P	1	P	N
96	3	1381	0	2	PARTNER	S	P	1	B	R
97	2	1734	1	2	PLANLOS	A	N	2	A	S
98	3	3229	0	1	EHRLICH	A	P	2	B	R
99	3	1573	0	2	SUPER	A	P	1	B	R
