trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	2012	0	1	SATT	A	P	2	P	N
2	3	1744	0	1	ASOZIAL	A	N	2	B	R
3	2	1235	0	2	DROHUNG	S	N	1	A	S
4	1	1680	0	2	BANKROTT	A	N	2	P	N
5	2	1714	1	1	EROTIK	S	P	1	A	S
6	1	2827	0	2	GREUEL	S	N	2	P	N
7	1	1540	0	1	MUSIK	S	P	1	P	N
8	2	1938	1	2	BODENLOS	A	N	2	A	S
9	3	1077	1	2	MASSAGE	S	P	2	B	R
10	1	3466	0	1	BUNT	A	P	1	P	N
11	3	1340	0	1	MUTIG	A	P	2	B	R
12	1	2388	0	2	MORDTAT	S	N	1	P	N
13	1	843	0	2	MASSAKER	S	N	1	P	N
14	2	1770	0	1	GRANDIOS	A	P	1	A	S
15	2	1025	0	2	INTRIGE	S	N	2	A	S
16	3	2272	0	2	ALPTRAUM	S	N	1	B	R
17	3	1164	0	2	VERTRAUEN	S	P	1	B	R
18	2	1753	0	1	KORRUPT	A	N	1	A	S
19	3	1540	0	1	PEINIGER	S	N	2	B	R
20	2	1572	0	2	HEILUNG	S	P	1	A	S
21	3	1828	0	2	LAUNISCH	A	N	1	B	R
22	3	1107	0	1	INSEL	S	P	2	B	R
23	2	1212	0	2	FREUND	S	P	2	A	S
24	3	1620	0	2	ATEMNOT	S	N	1	B	R
25	1	1259	0	2	SCHLACHT	S	N	1	P	N
26	3	1855	0	2	RASTLOS	A	N	1	B	R
27	2	1293	0	2	AGGRESSION	S	N	2	A	S
28	3	1613	0	1	ZIELLOS	A	N	2	B	R
29	3	1045	0	1	KLUGHEIT	S	P	2	B	R
30	2	1640	0	1	WEIBLICH	A	P	1	A	S
31	2	1071	0	2	FREIZEIT	S	P	2	A	S
32	3	1354	0	1	SABOTEUR	S	N	2	B	R
33	1	1362	0	1	LIEB	A	P	1	P	N
34	2	1788	0	1	FRAULICH	A	P	2	A	S
35	1	1444	0	1	ERFOLG	S	P	2	P	N
36	3	1392	0	1	TRAUMA	S	N	2	B	R
37	3	1921	0	2	ANOMAL	A	N	1	B	R
38	3	1155	0	1	TALENT	S	P	2	B	R
39	2	1491	0	1	ASCHFAHL	A	N	2	A	S
40	1	1334	0	1	WEISHEIT	S	P	2	P	N
41	2	1175	0	2	GESCHENK	S	P	1	A	S
42	1	1769	0	1	JUBEL	S	P	1	P	N
43	2	1481	0	1	DEKADENT	A	N	2	A	S
44	2	851	0	1	UNFAIR	A	N	2	A	S
45	3	1296	0	2	GEWALT	S	N	1	B	R
46	1	1660	0	1	GESUND	A	P	2	P	N
47	3	1321	0	2	IDYLLE	S	P	1	B	R
48	3	1041	0	2	HIMMEL	S	P	1	B	R
49	1	1952	0	1	STABIL	A	P	1	P	N
50	3	1437	0	2	VERTRAUT	A	P	1	B	R
51	1	1862	1	1	EINSAM	A	N	1	P	N
52	1	1272	0	1	FANTASIE	S	P	1	P	N
53	2	1542	0	1	LEBLOS	A	N	1	A	S
54	2	1605	0	1	UNBEQUEM	A	N	2	A	S
55	2	1406	0	2	GALGEN	S	N	1	A	S
56	1	1324	1	2	LEBENDIG	A	P	1	P	N
57	1	1205	0	2	PEINLICH	A	N	1	P	N
58	1	1570	0	2	TRAGISCH	A	N	2	P	N
59	3	1220	0	2	HEITER	A	P	1	B	R
60	3	994	0	1	HOFFNUNG	S	P	2	B	R
61	1	1361	0	2	INFERNO	S	N	1	P	N
62	1	666	0	2	MORDFALL	S	N	1	P	N
63	2	1943	1	1	SCHMERZ	S	N	2	A	S
64	1	1809	1	2	FROH	A	P	1	P	N
65	2	1366	0	1	TREU	A	P	1	A	S
66	2	1127	0	2	GEFÜHL	S	P	2	A	S
67	2	1040	0	1	ANMUTIG	A	P	1	A	S
68	1	1270	0	2	FREUDLOS	A	N	1	P	N
69	3	1010	0	2	HEILFROH	A	P	1	B	R
70	1	2216	0	1	SILBERN	A	P	2	P	N
71	3	1348	0	1	SCHLAU	A	P	2	B	R
72	1	1520	0	2	PANIK	S	N	2	P	N
73	2	1322	0	1	TOPFIT	A	P	1	A	S
74	3	1625	0	1	ZUKUNFT	S	P	2	B	R
75	1	1354	0	2	BLUTTAT	S	N	1	P	N
76	2	1690	0	2	NATUR	S	P	2	A	S
77	3	1946	0	2	LABIL	A	N	1	B	R
78	1	1085	0	2	SEKTE	S	N	2	P	N
79	2	1289	1	1	LEPRA	S	N	1	A	S
80	3	1813	0	2	HUMAN	A	P	1	B	R
81	1	2121	0	2	BLUTIG	A	N	2	P	N
82	2	1533	0	1	PLANLOS	A	N	1	A	S
