trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	5710	0	1	TOLERANZ	S	P	2	B	R
2	3	2119	0	1	TOPFIT	A	P	2	B	R
3	3	1958	1	1	LAUNISCH	A	N	1	B	R
4	2	2494	0	2	BEFREIUNG	S	P	1	A	S
5	1	3876	0	2	MUTIG	A	P	2	N	P
6	2	2874	0	2	FORTUNA	S	P	1	A	S
7	1	3145	0	1	ENTSETZT	A	N	1	N	P
8	2	3162	0	2	HARMONIE	S	P	1	A	S
9	2	3056	0	2	FOLTER	S	N	2	A	S
10	3	1637	0	1	LEBENDIG	A	P	2	B	R
11	1	3377	0	1	TREULOS	A	N	1	N	P
12	3	3097	0	1	MORDFALL	S	N	2	B	R
13	3	2620	0	1	TRAGISCH	A	N	2	B	R
14	1	2743	0	2	MUNTER	A	P	1	N	P
15	3	4218	0	1	VERRAT	S	N	2	B	R
16	1	4570	0	2	WISSEN	S	P	1	N	P
17	1	1562	0	2	TALENT	S	P	1	N	P
18	2	2053	0	1	PEINLICH	A	N	2	A	S
19	2	1872	0	2	INTRIGE	S	N	1	A	S
20	2	4035	0	2	SKLAVE	S	N	2	A	S
21	1	3097	0	2	OPTIMAL	A	P	2	N	P
22	1	3058	0	2	SPONTAN	A	P	1	N	P
23	1	3103	0	2	SILBERN	A	P	2	N	P
24	3	2032	0	1	SCHMERZ	S	N	2	B	R
25	3	1637	0	2	STARK	A	P	1	B	R
26	1	5404	0	1	GEFAHR	S	N	2	N	P
27	1	2638	0	2	KIRSCHE	S	P	1	N	P
28	2	3381	0	2	STRAND	S	P	2	A	S
29	1	1761	0	1	GIFTGAS	S	N	2	N	P
30	2	4571	0	1	VERBOTEN	A	N	1	A	S
31	2	1970	0	2	MASSAGE	S	P	2	A	S
32	2	3353	0	1	BELIEBT	A	P	1	A	S
33	1	4422	0	2	FRÜHJAHR	S	P	1	N	P
34	3	2991	0	1	KÜSTE	S	P	2	B	R
35	1	2955	0	2	OPTIMIST	S	P	1	N	P
36	2	1940	0	2	VIRUS	S	N	1	A	S
37	3	2942	0	2	MUTTER	S	P	1	B	R
