trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	3234	0	1	ZERLUMPT	A	N	1	N	P
2	3	3760	0	1	VERRAT	S	N	2	B	R
3	2	2359	0	2	VERBOTEN	A	N	2	S	A
4	1	3366	0	1	GIERIG	A	N	1	N	P
5	2	2082	0	1	FREUND	S	P	1	S	A
6	1	3623	0	1	ERZFEIND	S	N	2	N	P
7	1	1085	0	1	PANISCH	A	N	1	N	P
8	2	2297	0	2	FREUDIG	A	P	1	S	A
9	3	3316	0	2	SEEKRANK	A	N	1	B	R
10	1	2500	0	1	GRANATE	S	N	1	N	P
11	3	2846	0	1	ANOMAL	A	N	2	B	R
12	1	3186	0	1	WEHRLOS	A	N	2	N	P
13	1	1266	0	2	WARM	A	P	2	N	P
14	2	2091	0	2	TOLL	A	P	1	S	A
15	2	1232	0	2	WEISE	A	P	2	S	A
16	3	2630	0	2	PLEITE	A	N	1	B	R
17	3	972	0	2	MUSIK	S	P	1	B	R
18	2	3434	0	1	UNTREUE	S	N	2	S	A
19	3	1775	0	1	ZUKUNFT	S	P	2	B	R
20	2	2335	0	2	FREUDLOS	A	N	2	S	A
21	3	3175	0	1	ABSTURZ	S	N	2	B	R
22	3	1143	0	1	NOTFALL	S	N	2	B	R
23	2	2282	0	2	LEBENDIG	A	P	1	S	A
24	3	2676	0	1	PFIFFIG	A	P	2	B	R
25	1	2183	0	1	HERZLOS	A	N	1	N	P
26	3	2997	0	2	STRAFTAT	S	N	1	B	R
27	2	3888	0	2	BOSHAFT	A	N	2	S	A
28	3	2261	0	1	FERIEN	S	P	2	B	R
29	3	2209	0	2	MASSAGE	S	P	1	B	R
30	2	2944	0	2	TRAURIG	A	N	2	S	A
31	2	2122	0	1	TRENNUNG	S	N	1	S	A
32	3	2058	0	2	INTRIGE	S	N	1	B	R
33	1	2029	0	1	SCHMERZ	S	N	2	N	P
34	2	2878	0	2	FRAULICH	A	P	2	S	A
35	1	3841	0	1	SATAN	S	N	2	N	P
36	2	4708	0	1	SOMMER	S	P	1	S	A
37	3	2524	0	2	MORDTAT	S	N	1	B	R
38	1	3447	0	2	EROTIK	S	P	2	N	P
39	3	2889	0	1	STRAFE	S	N	2	B	R
40	1	2589	0	1	STRAFBAR	A	N	1	N	P
41	1	2836	1	2	RASTLOS	A	N	1	N	P
42	3	4266	0	1	MASSAKER	S	N	2	B	R
43	2	1508	0	2	LEBLOS	A	N	2	S	A
44	1	2502	0	2	SINNVOLL	A	P	1	N	P
45	2	1598	0	2	GRUSELIG	A	N	2	S	A
46	1	2437	0	2	WISSEN	S	P	1	N	P
47	2	1939	0	1	TRAUMA	S	N	1	S	A
48	2	1188	0	2	VERTRAUT	A	P	2	S	A
49	3	2491	0	2	STILVOLL	A	P	1	B	R
50	3	1271	0	1	KIRSCHE	S	P	2	B	R
51	3	952	0	2	ILLEGAL	A	N	1	B	R
52	1	2883	0	1	HILFLOS	A	N	2	N	P
53	1	1045	0	1	SKLAVE	S	N	2	N	P
54	1	1580	0	2	SATT	A	P	2	N	P
55	2	1929	0	1	SEKTE	S	N	2	S	A
56	2	1541	0	2	TREULOS	A	N	1	S	A
57	2	1159	0	1	FREUDE	S	P	1	S	A
58	1	1542	0	1	UNFAIR	A	N	1	N	P
59	3	1784	0	2	ERFÜLLUNG	S	P	1	B	R
60	1	1695	0	2	RETTER	S	P	1	N	P
61	1	1299	0	2	MUNTER	A	P	2	N	P
62	3	3388	0	2	LUSTLOS	A	N	1	B	R
63	2	1428	0	2	TRAGISCH	A	N	2	S	A
64	1	1607	0	2	VERTRAUEN	S	P	2	N	P
65	3	1814	0	2	NEIDISCH	A	N	1	B	R
66	3	741	0	2	PANIK	S	N	1	B	R
67	2	2957	0	2	BRUTAL	A	N	1	S	A
68	1	1527	0	2	VITAL	A	P	2	N	P
69	3	1911	0	2	TRIST	A	N	1	B	R
70	1	3001	1	1	MUTIG	A	P	1	N	P
71	3	2495	0	1	SONNIG	A	P	2	B	R
72	1	2017	0	2	SAUBER	A	P	2	N	P
73	2	3866	0	1	KLARHEIT	S	P	2	S	A
74	3	1860	0	1	STREIT	S	N	2	B	R
75	1	1391	0	2	BEQUEM	A	P	1	N	P
76	2	2295	0	2	ENTSETZT	A	N	2	S	A
77	3	2634	0	1	DROHUNG	S	N	2	B	R
78	1	1487	0	1	TUMOR	S	N	1	N	P
79	2	3002	0	2	ANMUTIG	A	P	2	S	A
80	3	2007	0	1	GREUEL	S	N	2	B	R
81	1	3966	0	2	BELIEBT	A	P	1	N	P
82	2	1317	0	1	FORTUNA	S	P	1	S	A
83	1	1893	0	2	STRAND	S	P	1	N	P
84	3	1938	0	2	MILITANT	A	N	1	B	R
85	1	1901	0	1	TODFEIND	S	N	2	N	P
86	2	2405	0	2	GRAUSAM	A	N	1	S	A
87	3	1667	0	1	GEMETZEL	S	N	2	B	R
88	2	2519	0	1	ENERGIE	S	P	2	S	A
89	2	1144	0	2	AKTIV	A	P	2	S	A
90	3	2716	0	1	SADISMUS	S	N	2	B	R
91	2	2443	0	2	GEMEIN	A	N	2	S	A
92	1	1511	0	1	VERLETZT	A	N	1	N	P
93	2	2002	0	2	BRILLANT	A	P	2	S	A
94	1	1898	0	2	PERFEKT	A	P	2	N	P
95	3	2293	0	2	PARADIES	S	P	1	B	R
96	2	2129	0	1	BLÜTE	S	P	1	S	A
97	3	2600	0	2	LABIL	A	N	1	B	R
98	2	1814	0	2	TOXISCH	A	N	1	S	A
99	1	3988	1	2	GALGEN	S	N	1	N	P
100	1	1451	0	2	EHRLICH	A	P	1	N	P
101	1	2206	0	1	VERWEINT	A	N	1	N	P
102	2	2356	0	2	LIEB	A	P	2	S	A
103	2	2223	0	1	MUTTER	S	P	1	S	A
104	3	2133	0	1	ROBUST	A	P	2	B	R
105	2	4669	1	2	UNRECHT	S	N	2	S	A
106	3	4676	0	1	PERVERS	A	N	2	B	R
107	3	1232	0	1	BANKROTT	A	N	2	B	R
108	3	997	0	1	PEINLICH	A	N	2	B	R
109	2	3316	0	2	SUPER	A	P	1	S	A
110	1	3095	0	2	BLUME	S	P	2	N	P
111	2	1857	0	1	VATER	S	P	2	S	A
112	1	3630	0	2	HEILFROH	A	P	1	N	P
113	2	2362	0	1	GIFTGAS	S	N	2	S	A
114	2	1916	0	2	BUNT	A	P	2	S	A
115	3	1634	0	1	LAUNISCH	A	N	2	B	R
116	1	2433	0	1	ZWECKLOS	A	N	2	N	P
117	3	1591	0	1	HARMONIE	S	P	2	B	R
118	3	1037	0	2	KRAFTLOS	A	N	1	B	R
119	1	1619	0	1	INFERNO	S	N	1	N	P
120	3	2017	0	1	OPTIMAL	A	P	2	B	R
121	1	2869	0	2	ERFOLG	S	P	2	N	P
122	1	1504	0	2	SONNABEND	S	P	2	N	P
123	2	1811	0	1	MORDFALL	S	N	2	S	A
124	2	1162	0	2	WEIBLICH	A	P	2	S	A
125	2	1522	0	2	HUMAN	A	P	1	S	A
126	1	1827	0	2	BEGABUNG	S	P	1	N	P
127	1	1212	0	2	GRATIS	A	P	1	N	P
128	1	2682	0	2	LUKRATIV	A	P	2	N	P
129	3	2716	0	1	TREU	A	P	2	B	R
130	3	461	0	1	HUMOR	S	P	2	B	R
131	1	1756	0	1	HALBTOT	A	N	1	N	P
132	1	1106	0	2	TAKTVOLL	A	P	1	N	P
133	2	1997	0	1	ERHOLUNG	S	P	2	S	A
134	1	2038	0	2	REIZVOLL	A	P	1	N	P
135	2	4635	0	1	AGGRESSION	S	N	1	S	A
136	2	1597	0	1	ERDBEERE	S	P	2	S	A
137	2	882	0	2	NETT	A	P	1	S	A
138	1	5216	0	2	GENIAL	A	P	1	N	P
139	3	1742	0	2	LOYAL	A	P	1	B	R
140	1	2085	0	1	UNFALL	S	N	2	N	P
141	2	2809	0	1	AGGRESSION	S	N	1	S	A
142	3	1679	0	1	VIRUS	S	N	2	B	R
143	1	1850	0	1	REVOLVER	S	N	2	N	P
144	3	3401	0	1	FREUDLOS	A	N	2	B	R
145	1	1619	0	1	INFERNO	S	N	1	N	P
146	1	1044	0	1	TROSTLOS	A	N	2	N	P
147	3	2056	0	2	AKTIV	A	P	1	B	R
148	2	1371	0	1	TUMOR	S	N	2	S	A
149	1	1612	0	2	SATT	A	P	2	N	P
150	2	2866	0	2	WARM	A	P	2	S	A
151	1	1333	0	1	ABSTURZ	S	N	2	N	P
152	2	1345	0	1	STRAFTAT	S	N	2	S	A
153	2	753	0	1	MASSAKER	S	N	2	S	A
154	3	2099	0	1	ZUHAUSE	S	P	2	B	R
155	3	860	0	1	STABIL	A	P	2	B	R
156	3	1169	0	1	GENIAL	A	P	2	B	R
157	1	1337	0	2	ERHOLUNG	S	P	2	N	P
158	1	892	0	1	NEIDISCH	A	N	2	N	P
159	1	984	0	2	SINNLICH	A	P	2	N	P
160	2	4054	0	2	SUPER	A	P	1	S	A
161	2	1017	0	2	UNGESUND	A	N	1	S	A
162	2	854	0	2	VERLETZT	A	N	1	S	A
163	1	2819	0	2	TOLERANZ	S	P	1	N	P
164	3	4481	0	2	POSITIV	A	P	1	B	R
