trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2040	0	1	SKLAVE	S	N	1	S	A
2	3	2196	0	2	ELEND	A	N	2	R	B
3	1	2819	0	1	REICH	A	P	2	P	N
4	3	2777	0	2	AGGRESSION	S	N	2	R	B
5	1	3567	0	2	TROSTLOS	A	N	2	P	N
6	1	1868	0	2	ABSTURZ	S	N	2	P	N
7	3	1363	0	1	HIMMEL	S	P	1	R	B
8	2	2132	0	2	VERLOGEN	A	N	1	S	A
9	1	3266	0	2	VERBOTEN	A	N	1	P	N
10	2	3376	0	2	LOYAL	A	P	2	S	A
11	1	3030	0	1	GENIAL	A	P	1	P	N
12	2	2265	0	2	WARM	A	P	1	S	A
13	2	1879	0	1	WAHRHEIT	S	P	2	S	A
14	3	2616	0	2	MILITANT	A	N	2	R	B
15	3	1903	0	2	PERFEKT	A	P	2	R	B
16	3	2290	0	1	UNRECHT	S	N	1	R	B
17	1	2044	0	1	LEBENDIG	A	P	2	P	N
18	1	1391	0	1	TOPFIT	A	P	2	P	N
19	1	1655	0	2	LEBLOS	A	N	1	P	N
20	2	4269	1	1	HUMAN	A	P	1	S	A
21	2	1417	0	1	BLUTTAT	S	N	1	S	A
22	2	2319	0	2	GIERIG	A	N	2	S	A
23	1	3848	0	1	HEILFROH	A	P	1	P	N
24	3	1843	0	1	LEPRA	S	N	1	R	B
25	1	4215	0	1	MUSIK	S	P	2	P	N
26	1	2034	0	2	TRENNUNG	S	N	2	P	N
27	3	2843	0	2	TODFEIND	S	N	2	R	B
28	2	3534	0	1	PRACHT	S	P	1	S	A
29	1	2252	0	1	FANTASIE	S	P	1	P	N
30	3	1524	0	1	FORTUNA	S	P	1	R	B
31	3	1548	0	2	PRIMA	A	P	2	R	B
32	2	1997	0	1	BLUME	S	P	1	S	A
33	1	2178	0	1	HARMONIE	S	P	2	P	N
34	3	1428	0	2	BODENLOS	A	N	2	R	B
35	1	2759	0	2	DROHUNG	S	N	1	P	N
36	1	2530	0	2	MASSAKER	S	N	2	P	N
37	3	1987	0	2	ZUKUNFT	S	P	2	R	B
38	2	2498	0	2	OPTIMAL	A	P	1	S	A
39	1	1898	0	1	FRIEDEN	S	P	1	P	N
40	2	2340	0	1	UNHEIL	S	N	2	S	A
41	1	3270	0	2	INTRIGE	S	N	1	P	N
42	1	2001	0	2	TOXISCH	A	N	1	P	N
43	2	2081	0	1	GEFAHR	S	N	2	S	A
44	3	1785	0	2	TYRANN	S	N	2	R	B
45	1	2511	0	2	PLEITE	A	N	2	P	N
46	3	2970	0	2	UNMENSCH	S	N	2	R	B
47	1	2841	0	2	BLUTIG	A	N	2	P	N
48	1	1712	0	2	TRAURIG	A	N	2	P	N
49	2	1394	0	1	GALGEN	S	N	1	S	A
50	2	1528	0	2	BELIEBT	A	P	2	S	A
51	3	1596	0	2	SOMMER	S	P	2	R	B
52	3	1737	0	2	PANIK	S	N	2	R	B
53	2	1803	0	1	FREIHEIT	S	P	1	S	A
54	3	2520	0	1	WERTVOLL	A	P	1	R	B
55	2	2634	0	2	ILLEGAL	A	N	1	S	A
56	3	2929	0	2	BOSHAFT	A	N	2	R	B
57	3	1377	0	1	GREUEL	S	N	1	R	B
58	2	1544	0	1	KÜSTE	S	P	1	S	A
59	3	1844	0	2	TRAGISCH	A	N	2	R	B
60	1	1759	0	1	STARK	A	P	1	P	N
61	3	1242	0	1	ZART	A	P	1	R	B
62	2	1542	0	2	STILVOLL	A	P	1	S	A
63	3	1839	0	2	UNFALL	S	N	2	R	B
64	3	2348	0	1	DEKADENT	A	N	1	R	B
65	2	1828	0	1	GIFTGAS	S	N	1	S	A
66	2	1443	0	2	AKTIV	A	P	1	S	A
67	3	3847	0	2	BEGABUNG	S	P	2	R	B
68	1	1988	0	1	BLÜTE	S	P	1	P	N
69	2	1796	0	1	ERFOLG	S	P	1	S	A
70	1	1803	0	1	SINNLICH	A	P	2	P	N
71	3	1959	0	2	SONNIG	A	P	2	R	B
72	1	2866	0	2	SCHLECHT	A	N	1	P	N
73	2	1082	0	1	TRAUMA	S	N	1	S	A
74	3	14	0	1	REIZVOLL	A	P	1	R	B
75	1	1902	0	1	HEITER	A	P	1	P	N
76	2	3360	0	1	ERFÜLLUNG	S	P	2	S	A
77	3	1456	0	2	LAUNISCH	A	N	2	R	B
78	1	1661	0	1	MASSAGE	S	P	2	P	N
79	2	2240	0	2	GRANDIOS	A	P	1	S	A
80	3	2102	0	2	FRAULICH	A	P	2	R	B
81	1	2137	0	2	EINSAM	A	N	2	P	N
82	2	2771	0	1	HUMOR	S	P	1	S	A
83	1	2440	0	2	SADISMUS	S	N	2	P	N
84	3	3660	0	1	BUNT	A	P	1	R	B
85	1	3352	0	1	PFIFFIG	A	P	2	P	N
86	2	1784	0	1	JUBEL	S	P	2	S	A
87	3	2058	0	2	HOFFNUNG	S	P	2	R	B
88	2	1740	0	2	TOLERANT	A	P	1	S	A
89	2	1759	0	1	PSYCHOSE	S	N	2	S	A
90	3	1374	0	2	ROBUST	A	P	2	R	B
91	2	2463	0	1	FREIZEIT	S	P	2	S	A
92	1	1795	0	2	KORRUPT	A	N	2	P	N
93	2	1439	0	1	MORDFALL	S	N	1	S	A
94	1	2196	0	1	KREATIV	A	P	2	P	N
95	3	1549	0	2	STRAFTAT	S	N	2	R	B
96	2	1548	0	2	SAUBER	A	P	1	S	A
97	3	2223	0	1	ANOMAL	A	N	1	R	B
98	2	962	0	1	STREIT	S	N	1	S	A
99	1	2323	0	2	TERROR	S	N	2	P	N
100	1	918	0	1	GEWINN	S	P	1	P	N
101	1	1801	0	2	FREUDLOS	A	N	1	P	N
102	2	1846	0	2	FREUDIG	A	P	1	S	A
103	2	1323	0	1	BEFREIUNG	S	P	1	S	A
104	3	1278	0	1	TREU	A	P	1	R	B
105	2	1857	0	1	ATEMNOT	S	N	2	S	A
106	3	1334	0	2	FRIEDE	S	P	2	R	B
107	3	1061	0	2	KLARHEIT	S	P	2	R	B
108	3	1123	0	1	LABIL	A	N	1	R	B
109	2	1598	0	1	SCHMERZ	S	N	2	S	A
110	1	1950	0	2	KRANK	A	N	1	P	N
111	2	1779	0	1	PARTNER	S	P	2	S	A
112	1	1382	0	1	LEBEN	S	P	1	P	N
113	2	1731	0	2	SATT	A	P	2	S	A
114	2	2180	0	1	ABENDROT	S	P	2	S	A
115	3	1885	0	2	KRAFTLOS	A	N	2	R	B
116	1	1925	0	1	MUTIG	A	P	2	P	N
117	3	1737	0	2	BRILLANT	A	P	2	R	B
118	3	963	0	1	GEMEIN	A	N	1	R	B
119	1	1651	0	1	VATER	S	P	2	P	N
120	3	2679	0	2	SONNABEND	S	P	2	R	B
121	1	2370	0	2	HALBTOT	A	N	2	P	N
122	1	1923	0	2	ÜBERFALL	S	N	1	P	N
123	2	1235	0	1	ANGRIFF	S	N	2	S	A
124	2	2312	0	2	HERZLOS	A	N	2	S	A
125	2	1069	0	1	FREUND	S	P	2	S	A
126	1	1200	0	1	FROH	A	P	2	P	N
127	1	1690	0	1	GRATIS	A	P	1	P	N
128	1	4368	0	2	STRAFBAR	A	N	2	P	N
129	3	3252	0	1	GRAUSAM	A	N	1	R	B
130	3	2078	0	2	ASOZIAL	A	N	2	R	B
131	1	2275	0	2	LIEBLOS	A	N	2	P	N
132	1	2342	0	1	ERDBEERE	S	P	1	P	N
133	2	1315	0	1	WISSEN	S	P	2	S	A
134	1	1532	0	1	VERTRAUT	A	P	1	P	N
135	2	1243	0	1	URLAUB	S	P	1	S	A
136	2	1198	0	1	INSEL	S	P	2	S	A
137	2	1317	0	1	FREUDE	S	P	2	S	A
138	1	3151	0	1	KIRSCHE	S	P	2	P	N
139	3	2147	0	1	LIEB	A	P	1	R	B
140	1	1964	0	2	VIRUS	S	N	2	P	N
141	1	95	1	1	DROHUNG	S	N	1	P	N
142	3	1916	0	1	HALBTOT	A	N	1	R	B
143	2	2393	0	2	FREUDIG	A	P	2	S	A
144	1	2327	0	2	KRAFTLOS	A	N	1	P	N
145	2	1579	0	2	LEBENDIG	A	P	2	S	A
146	1	4396	0	1	SONNABEND	S	P	2	P	N
147	1	1678	0	1	KLUGHEIT	S	P	2	P	N
148	2	1451	0	2	WEIBLICH	A	P	2	S	A
149	3	1191	0	1	MUSIK	S	P	1	R	B
150	1	1907	0	2	REVOLVER	S	N	2	P	N
151	3	1505	0	2	ANGRIFF	S	N	2	R	B
152	1	1390	0	1	FREUDE	S	P	2	P	N
153	1	2673	0	1	WERTVOLL	A	P	2	P	N
154	2	1613	0	1	FRÜHJAHR	S	P	2	S	A
155	2	1972	0	2	TRAURIG	A	N	1	S	A
156	3	2081	0	2	GUTARTIG	A	P	2	R	B
157	3	1484	0	1	LUKRATIV	A	P	1	R	B
158	2	1179	0	1	KÜSTE	S	P	1	S	A
159	3	1749	0	1	FREUDLOS	A	N	1	R	B
160	2	2017	0	1	IRRSINN	S	N	2	S	A
161	3	1631	0	2	GESUND	A	P	2	R	B
162	3	1039	0	2	UNFALL	S	N	2	R	B
163	2	1480	0	2	BRILLANT	A	P	1	S	A
164	3	2070	0	2	INSEL	S	P	2	R	B
165	1	2138	0	2	ZIELLOS	A	N	2	P	N
166	3	1370	0	1	EROTIK	S	P	1	R	B
167	2	2099	1	1	BANKROTT	A	N	2	S	A
168	3	1837	0	2	ENERGIE	S	P	2	R	B
169	3	834	1	2	VERLOGEN	A	N	1	R	B
170	2	2991	0	1	TUMOR	S	N	2	S	A
171	2	1919	0	2	TOXISCH	A	N	2	S	A
172	3	3032	0	1	MASSAGE	S	P	1	R	B
173	1	1699	0	2	KOLLAPS	S	N	2	P	N
174	2	1830	0	2	LUSTLOS	A	N	2	S	A
175	1	2293	0	2	UNTREUE	S	N	1	P	N
176	3	2984	0	1	VATER	S	P	1	R	B
177	1	2877	0	2	ALPTRAUM	S	N	2	P	N
178	2	1410	0	1	TRENNUNG	S	N	2	S	A
179	3	1641	0	1	WAHRHEIT	S	P	1	R	B
180	1	1709	0	2	SATAN	S	N	2	P	N
181	2	1968	0	2	EHRLICH	A	P	1	S	A
182	3	2262	0	1	VERWEINT	A	N	1	R	B
183	1	2205	0	2	NOTFALL	S	N	1	P	N
184	2	1417	0	2	TOLL	A	P	1	S	A
185	3	1401	0	1	VERLETZT	A	N	1	R	B
186	1	1863	0	1	VITAL	A	P	1	P	N
187	2	2081	0	1	GREUEL	S	N	1	S	A
188	1	1847	0	1	MUTTER	S	P	1	P	N
189	3	2691	0	1	LOYAL	A	P	1	R	B
190	1	2083	0	1	REIZVOLL	A	P	1	P	N
191	2	1623	0	2	POSITIV	A	P	1	S	A
192	3	2126	0	2	BEFREIUNG	S	P	2	R	B
193	2	1640	0	1	RETTER	S	P	2	S	A
194	2	989	0	2	STARK	A	P	2	S	A
195	3	1996	0	1	VERBOTEN	A	N	1	R	B
196	2	2256	0	1	MASSAKER	S	N	2	S	A
197	1	3047	0	2	LIEBLOS	A	N	1	P	N
198	2	1612	0	1	INTRIGE	S	N	2	S	A
199	1	1760	0	2	OHRFEIGE	S	N	2	P	N
200	3	1626	0	1	MILITANT	A	N	1	R	B
201	2	2601	0	1	NATUR	S	P	1	S	A
202	3	1342	0	1	BLÜTE	S	P	1	R	B
203	2	2886	0	2	SEEKRANK	A	N	2	S	A
204	1	1688	0	1	FANTASIE	S	P	2	P	N
205	1	1179	0	2	PLANLOS	A	N	1	P	N
206	1	1765	0	1	SATT	A	P	1	P	N
207	2	2805	0	1	GEWINN	S	P	1	S	A
208	2	2401	0	2	ASCHFAHL	A	N	2	S	A
209	3	1378	0	2	PRIMA	A	P	2	R	B
210	2	1752	0	2	SCHLAU	A	P	1	S	A
211	3	2359	0	2	ÜBERFALL	S	N	2	R	B
212	3	1120	0	2	PERVERS	A	N	2	R	B
213	3	1026	0	1	KREATIV	A	P	1	R	B
214	2	1554	0	2	GRATIS	A	P	2	S	A
215	1	1651	0	1	ERDBEERE	S	P	1	P	N
216	2	1800	0	1	HEILUNG	S	P	1	S	A
217	1	2654	0	2	SKLAVE	S	N	2	P	N
218	2	1279	0	2	TRIST	A	N	1	S	A
219	2	2213	0	2	VERTRAUT	A	P	2	S	A
220	3	1058	0	1	BLUTIG	A	N	1	R	B
221	1	1729	0	1	KIRSCHE	S	P	1	P	N
222	3	1882	0	1	VIRUS	S	N	1	R	B
223	3	1587	0	1	ZART	A	P	1	R	B
224	1	1748	0	1	PFIFFIG	A	P	1	P	N
225	3	1293	0	1	TOLERANT	A	P	1	R	B
226	1	2047	0	1	FORTUNA	S	P	2	P	N
227	1	1589	0	1	TREU	A	P	1	P	N
228	2	1621	0	2	FROH	A	P	1	S	A
229	2	1112	0	1	PSYCHOSE	S	N	1	S	A
230	2	955	1	1	HUMAN	A	P	1	S	A
231	1	5332	0	2	PEINLICH	A	N	1	P	N
232	1	1155	0	2	BOSHAFT	A	N	1	P	N
233	1	2063	0	1	HEILFROH	A	P	2	P	N
234	3	1338	0	2	SINNVOLL	A	P	2	R	B
235	3	1081	0	1	AGGRESSION	S	N	1	R	B
236	1	1324	0	1	FREIZEIT	S	P	2	P	N
237	1	1713	0	2	TRAGISCH	A	N	2	P	N
238	2	1147	0	2	GEMEIN	A	N	1	S	A
239	1	3425	0	2	ATEMNOT	S	N	2	P	N
240	2	1400	0	2	ZWECKLOS	A	N	2	S	A
241	2	1135	0	2	ILLEGAL	A	N	2	S	A
242	2	1184	0	2	BODENLOS	A	N	1	S	A
243	1	1655	0	1	GEFÜHL	S	P	1	P	N
244	3	1578	0	1	SPONTAN	A	P	1	R	B
245	1	2540	0	2	TRAUMA	S	N	2	P	N
246	2	1786	0	2	SONNIG	A	P	2	S	A
247	3	1657	0	1	PERFEKT	A	P	1	R	B
248	1	1670	0	1	WEISE	A	P	1	P	N
249	3	1853	0	2	UNBEQUEM	A	N	2	R	B
250	1	1833	0	1	WISSEN	S	P	1	P	N
251	1	1451	0	2	ASOZIAL	A	N	1	P	N
252	3	1179	0	2	ZUHAUSE	S	P	2	R	B
253	2	1538	0	2	FRAULICH	A	P	2	S	A
254	1	1339	0	1	BLUME	S	P	1	P	N
255	2	1797	0	1	BESTIE	S	N	1	S	A
256	1	1628	0	2	GRAUSAM	A	N	1	P	N
257	2	1560	0	1	FRIEDE	S	P	1	S	A
258	2	2297	0	1	BEGABUNG	S	P	1	S	A
259	3	1452	0	2	STABIL	A	P	2	R	B
260	3	1024	0	1	PANISCH	A	N	1	R	B
261	3	830	0	2	LABIL	A	N	2	R	B
262	1	1492	0	1	GENIAL	A	P	2	P	N
263	1	2061	0	2	UNHEIL	S	N	1	P	N
264	1	1306	0	1	SOMMER	S	P	1	P	N
265	2	1622	0	1	SCHLACHT	S	N	2	S	A
266	2	1499	0	2	EINSAM	A	N	1	S	A
267	2	974	0	2	GIERIG	A	N	1	S	A
268	1	1358	0	2	PLEITE	A	N	2	P	N
269	3	1959	0	2	LEPRA	S	N	2	R	B
270	1	5550	0	2	SEKTE	S	N	1	P	N
271	1	1559	0	1	FREUND	S	P	1	P	N
272	3	1414	0	1	TOPFIT	A	P	1	R	B
273	2	1507	0	2	HILFLOS	A	N	1	S	A
274	1	2584	0	2	FOLTER	S	N	2	P	N
275	3	3838	0	1	STRAFTAT	S	N	1	R	B
276	3	1400	0	2	STREIT	S	N	2	R	B
277	2	1327	0	2	LIEB	A	P	2	S	A
278	1	1602	0	2	SADISMUS	S	N	2	P	N
279	3	1227	0	1	STILVOLL	A	P	1	R	B
280	1	2320	0	2	UNRECHT	S	N	1	P	N
281	2	1741	0	1	FRÜHJAHR	S	P	1	S	A
282	3	1264	1	2	SCHLAU	A	P	1	R	B
283	1	1945	1	1	MASSAKER	S	N	1	P	N
284	3	2146	0	1	ÜBERFALL	S	N	1	R	B
285	1	1389	0	1	FREUDE	S	P	1	P	N
286	1	2219	0	2	PANIK	S	N	1	P	N
287	3	1519	0	1	FRIEDE	S	P	1	R	B
288	2	1275	0	1	RETTER	S	P	1	S	A
289	1	2448	0	1	FRAULICH	A	P	1	P	N
290	2	2507	0	2	TRAURIG	A	N	2	S	A
291	1	2173	0	2	ERZFEIND	S	N	2	P	N
292	2	1883	0	2	TROSTLOS	A	N	1	S	A
293	2	1311	0	1	INFERNO	S	N	1	S	A
294	3	1114	0	1	VITAL	A	P	1	R	B
295	3	1027	0	2	WEIBLICH	A	P	2	R	B
296	3	1513	0	2	FOLTER	S	N	2	R	B
297	1	1854	0	1	VATER	S	P	1	P	N
298	1	4088	0	2	ATTENTAT	S	N	2	P	N
299	1	1553	0	2	PEINLICH	A	N	2	P	N
300	2	1290	0	2	TRAGISCH	A	N	2	S	A
301	2	1158	0	2	STRAFBAR	A	N	2	S	A
302	2	1264	0	1	ABSTURZ	S	N	2	S	A
303	1	1124	0	1	ERDBEERE	S	P	1	P	N
304	3	2303	0	1	FURCHT	S	N	1	R	B
305	1	2071	0	2	STRAFE	S	N	2	P	N
306	1	1714	0	1	TAKTVOLL	A	P	1	P	N
307	3	2573	0	1	TREULOS	A	N	1	R	B
308	2	1325	0	1	JUBEL	S	P	2	S	A
309	1	1190	0	1	NATUR	S	P	1	P	N
