trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2072	0	2	STREIT	S	N	2	A	S
2	3	2451	0	1	ABENDROT	S	P	2	B	R
3	1	5278	0	1	LUKRATIV	A	P	2	P	N
4	3	1246	0	1	VITAL	A	P	2	B	R
5	1	3166	0	1	KÜSTE	S	P	1	P	N
6	1	3475	0	1	BRILLANT	A	P	2	P	N
7	3	1435	0	2	KRANK	A	N	1	B	R
8	2	1671	0	2	PANIK	S	N	2	A	S
9	1	2154	0	1	FREUDE	S	P	1	P	N
10	2	1606	0	2	WISSEN	S	P	2	A	S
11	1	2830	0	2	MACHTLOS	A	N	1	P	N
12	2	1973	0	2	TERROR	S	N	2	A	S
13	2	2016	0	2	MONSTRUM	S	N	1	A	S
14	3	1759	0	1	PFIFFIG	A	P	2	B	R
15	3	1129	0	1	TRIST	A	N	2	B	R
16	3	1040	0	1	VERTRAUEN	S	P	2	B	R
17	1	2409	0	1	HUMAN	A	P	1	P	N
18	1	2283	0	2	LIEBLOS	A	N	1	P	N
19	1	1213	0	1	BEGABUNG	S	P	1	P	N
20	2	2212	0	1	FREUDIG	A	P	2	A	S
21	2	1146	1	2	WEIBLICH	A	P	1	A	S
22	2	1759	0	1	VERBOTEN	A	N	1	A	S
23	1	1862	0	2	VIRUS	S	N	2	P	N
24	3	2117	0	2	STRAFBAR	A	N	1	B	R
25	1	3370	0	2	BOSHAFT	A	N	2	P	N
26	1	1682	0	2	GEMETZEL	S	N	1	P	N
27	3	1729	0	1	SCHMERZ	S	N	2	B	R
28	2	1960	0	2	REVOLVER	S	N	1	A	S
29	1	2332	0	1	REICH	A	P	2	P	N
30	3	1211	0	1	VATER	S	P	2	B	R
31	3	2007	0	2	HOFFNUNG	S	P	1	B	R
32	2	2048	0	1	POSITIV	A	P	2	A	S
33	1	2368	0	1	FORTUNA	S	P	1	P	N
34	3	1776	0	1	HIMMEL	S	P	2	B	R
35	1	1644	0	2	IRRSINN	S	N	2	P	N
36	1	1615	0	1	FANTASIE	S	P	1	P	N
37	3	1932	0	2	GEMEIN	A	N	1	B	R
38	2	1384	0	2	ERZFEIND	S	N	1	A	S
39	1	1700	0	1	SOMMER	S	P	2	P	N
40	2	3434	0	2	FRIEDE	S	P	1	A	S
41	1	2569	0	2	TRAGISCH	A	N	1	P	N
42	1	2074	0	2	SABOTEUR	S	N	1	P	N
43	2	1907	0	1	TAKTVOLL	A	P	1	A	S
44	3	1454	0	1	HEILUNG	S	P	2	B	R
45	1	1937	0	2	PEINIGER	S	N	2	P	N
46	3	1451	0	2	TROSTLOS	A	N	1	B	R
47	1	1684	0	2	LEICHNAM	S	N	2	P	N
48	1	1387	0	2	UNHEIL	S	N	1	P	N
49	2	2281	0	2	GESCHENK	S	P	2	A	S
50	2	2977	0	2	GEWALT	S	N	2	A	S
51	3	1720	0	1	IDYLLE	S	P	2	B	R
52	3	872	0	1	EHRLICH	A	P	2	B	R
53	2	2190	0	1	SILBERN	A	P	2	A	S
54	3	1969	0	1	FRIEDEN	S	P	2	B	R
55	2	1294	0	2	MASSAGE	S	P	2	A	S
56	3	1476	0	2	SINNLICH	A	P	1	B	R
57	3	1535	1	2	STRAFTAT	S	N	2	B	R
58	2	4045	0	1	HILFLOS	A	N	2	A	S
59	3	2297	0	2	WEHRLOS	A	N	1	B	R
60	1	1710	0	2	GALGEN	S	N	1	P	N
61	3	1958	0	2	GRAUSAM	A	N	1	B	R
62	2	2017	0	2	HUMOR	S	P	2	A	S
63	3	2496	0	2	BEQUEM	A	P	1	B	R
64	3	1630	1	2	SCHLECHT	A	N	2	B	R
65	2	4729	0	1	ENTSETZT	A	N	1	A	S
66	2	1841	0	2	HARMONIE	S	P	2	A	S
67	3	3034	0	2	LEBENDIG	A	P	1	B	R
68	1	2290	0	2	ASOZIAL	A	N	2	P	N
69	2	2219	0	2	BLUME	S	P	1	A	S
70	1	2403	0	1	ENERGIE	S	P	2	P	N
71	3	1434	0	1	HERZLOS	A	N	2	B	R
72	3	2200	0	1	PARTNER	S	P	2	B	R
73	3	1432	0	2	RASTLOS	A	N	1	B	R
74	2	1229	0	2	KLUGHEIT	S	P	2	A	S
75	1	1790	0	1	STILVOLL	A	P	2	P	N
76	2	2971	0	2	ALPTRAUM	S	N	1	A	S
77	1	3512	0	2	INFERNO	S	N	2	P	N
78	2	2331	1	2	EINSAM	A	N	1	A	S
79	2	1804	0	1	UNBEQUEM	A	N	1	A	S
80	3	2827	0	1	HEITER	A	P	2	B	R
81	1	1673	0	2	VERLOGEN	A	N	1	P	N
82	3	2080	0	2	NOTFALL	S	N	1	B	R
83	3	1835	0	1	INSEL	S	P	2	B	R
84	1	2122	0	2	LAUNISCH	A	N	2	P	N
85	3	1639	0	2	SUPER	A	P	1	B	R
86	1	3814	0	1	KLARHEIT	S	P	2	P	N
87	1	1831	0	1	MUNTER	A	P	1	P	N
88	2	1696	0	2	TRENNUNG	S	N	1	A	S
89	2	1663	0	1	KREATIV	A	P	1	A	S
90	2	2852	0	1	MILITANT	A	N	2	A	S
91	1	1729	0	2	GIFTGAS	S	N	1	P	N
92	1	1569	0	1	ERFOLG	S	P	2	P	N
93	1	2388	0	1	PRIMA	A	P	1	P	N
94	3	2278	0	1	MASSAKER	S	N	2	B	R
95	3	1286	0	1	PEINLICH	A	N	2	B	R
96	1	1857	0	2	KRAFTLOS	A	N	2	P	N
97	1	1488	0	2	GEISEL	S	N	1	P	N
98	2	2060	0	1	ILLEGAL	A	N	2	A	S
99	1	2832	0	1	ROBUST	A	P	2	P	N
100	2	1632	0	1	SAUBER	A	P	2	A	S
101	2	2510	0	1	UNFAIR	A	N	1	A	S
102	2	2956	0	2	TALENT	S	P	2	A	S
103	1	1435	0	1	STARK	A	P	2	P	N
104	3	1340	0	1	VERRAT	S	N	2	B	R
105	1	2034	0	2	MORDTAT	S	N	2	P	N
106	3	1886	0	1	WEISHEIT	S	P	2	B	R
107	1	1544	0	1	SINNVOLL	A	P	2	P	N
108	2	2225	0	2	PSYCHOSE	S	N	1	A	S
109	3	1501	0	2	KORRUPT	A	N	1	B	R
110	1	2638	0	2	ATTENTAT	S	N	2	P	N
111	2	2357	0	2	WAHRHEIT	S	P	1	A	S
112	3	1875	0	2	FREIZEIT	S	P	1	B	R
113	1	1611	0	1	ZART	A	P	1	P	N
114	2	1834	0	2	GEFÜHL	S	P	2	A	S
115	3	1918	0	2	FREUDLOS	A	N	1	B	R
116	1	1918	0	1	GUTARTIG	A	P	2	P	N
117	2	1402	0	2	PARTY	S	P	2	A	S
118	1	2029	0	1	ZUHAUSE	S	P	2	P	N
119	3	2037	0	1	GESUND	A	P	2	B	R
120	1	1794	0	2	LUSTLOS	A	N	2	P	N
121	2	2005	0	2	UNTREUE	S	N	2	A	S
122	3	1983	0	2	SKLAVE	S	N	1	B	R
123	2	1978	0	1	LABIL	A	N	1	A	S
124	2	2256	0	1	PERFEKT	A	P	2	A	S
125	3	1466	0	1	FRÜHJAHR	S	P	2	B	R
126	2	2028	0	2	LEBEN	S	P	1	A	S
127	1	2427	0	1	SONNABEND	S	P	1	P	N
128	2	3129	0	2	PRACHT	S	P	2	A	S
129	1	1768	0	2	GEFAHR	S	N	1	P	N
130	3	1528	0	2	BLÜTE	S	P	1	B	R
131	2	1647	0	1	SCHLAU	A	P	2	A	S
132	3	3260	0	2	GEWINN	S	P	1	B	R
133	2	1734	0	1	BODENLOS	A	N	2	A	S
134	1	1559	0	2	SATAN	S	N	2	P	N
135	1	2019	0	2	LEPRA	S	N	1	P	N
136	1	1872	0	1	OPTIMAL	A	P	1	P	N
137	2	1406	0	1	TAPFER	A	P	1	A	S
138	2	2017	0	1	DEKADENT	A	N	1	A	S
139	3	1526	0	1	LIEB	A	P	2	B	R
140	2	2755	0	1	WARM	A	P	2	A	S
141	3	2255	0	1	OPTIMIST	S	P	2	B	R
142	3	1842	0	2	KÜSTE	S	P	1	B	R
143	3	909	0	2	TAPFER	A	P	1	B	R
144	2	1772	0	2	MONSTRUM	S	N	2	A	S
145	1	1546	0	1	IDYLLE	S	P	1	P	N
146	2	1773	0	1	ANMUTIG	A	P	2	A	S
147	1	2689	0	2	FURCHT	S	N	2	P	N
148	2	1371	0	1	TROSTLOS	A	N	2	A	S
149	2	970	0	1	ROBUST	A	P	2	A	S
150	3	1156	0	1	TAKTVOLL	A	P	2	B	R
151	1	1564	0	2	LAUNISCH	A	N	2	P	N
152	3	1290	0	2	IRRSINN	S	N	1	B	R
153	3	799	0	2	SATAN	S	N	1	B	R
154	1	2342	0	2	VERLETZT	A	N	2	P	N
155	3	1798	0	1	HALBTOT	A	N	2	B	R
156	1	1509	0	2	TYRANN	S	N	2	P	N
157	1	1832	0	2	BOSHAFT	A	N	1	P	N
158	2	1465	0	1	SPONTAN	A	P	2	A	S
159	2	1007	0	2	NATUR	S	P	2	A	S
160	2	1989	0	2	HIMMEL	S	P	1	A	S
161	1	1812	0	1	SONNABEND	S	P	2	P	N
162	1	959	0	2	VIRUS	S	N	1	P	N
163	1	1380	0	1	BLUME	S	P	2	P	N
164	3	1821	0	2	TODFEIND	S	N	1	B	R
165	3	1045	1	2	HERZLOS	A	N	2	B	R
166	1	2869	0	1	RETTER	S	P	1	P	N
167	1	1432	0	1	FREUDE	S	P	2	P	N
168	2	1744	0	2	PANIK	S	N	1	A	S
169	1	1740	0	1	SATT	A	P	2	P	N
170	2	2236	0	1	TOPFIT	A	P	1	A	S
171	2	2154	1	2	ASCHFAHL	A	N	2	A	S
172	2	1715	0	2	FREIHEIT	S	P	1	A	S
173	1	1901	0	2	TUMOR	S	N	2	P	N
174	3	1246	0	2	LEBEN	S	P	1	B	R
175	1	1883	0	2	TREULOS	A	N	1	P	N
176	1	1323	0	1	GEFÜHL	S	P	1	P	N
177	3	1252	0	1	ERDBEERE	S	P	2	B	R
178	2	1498	0	1	TREU	A	P	2	A	S
179	1	2494	0	2	VERRAT	S	N	2	P	N
180	2	1800	0	2	HUMOR	S	P	1	A	S
181	1	1417	0	1	WERTVOLL	A	P	2	P	N
182	1	1075	0	2	PLEITE	A	N	1	P	N
183	2	1239	0	1	FROH	A	P	2	A	S
184	3	1142	0	2	TALENT	S	P	1	B	R
185	1	1395	0	1	NETT	A	P	2	P	N
186	3	1413	0	1	BLUTIG	A	N	2	B	R
187	1	2290	0	2	UNHEIL	S	N	2	P	N
188	1	1124	0	1	HARMONIE	S	P	1	P	N
189	2	1395	0	1	UNBEQUEM	A	N	1	A	S
190	2	1632	0	1	GRATIS	A	P	2	A	S
191	3	1885	0	2	GESCHENK	S	P	1	B	R
192	3	2044	0	1	HUMORLOS	A	N	2	B	R
193	2	2129	0	1	ENTSETZT	A	N	2	A	S
194	3	1084	0	2	PRIMA	A	P	1	B	R
195	2	1262	0	1	STABIL	A	P	2	A	S
196	3	1289	0	2	BANKROTT	A	N	1	B	R
