trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	3375	0	2	TRAGISCH	A	N	2	S	A
2	3	744	1	2	FROH	A	P	2	B	R
3	1	2071	0	1	PEINLICH	A	N	2	N	P
4	3	2421	0	1	LOYAL	A	P	2	B	R
5	1	2041	0	1	VERRAT	S	N	2	N	P
6	1	1615	1	2	AGGRESSION	S	N	1	N	P
7	3	2907	0	1	KLUGHEIT	S	P	2	B	R
8	2	2294	0	1	FOLTER	S	N	1	S	A
9	1	2032	0	1	ILLEGAL	A	N	2	N	P
10	2	2215	1	2	HENKER	S	N	1	S	A
11	1	4485	0	2	HIMMEL	S	P	2	N	P
12	2	1768	0	1	TYRANN	S	N	1	S	A
13	2	1308	1	1	PERFEKT	A	P	1	S	A
14	3	1159	0	1	NEIDISCH	A	N	2	B	R
15	3	1265	0	1	REVOLVER	S	N	2	B	R
16	3	1548	0	1	KREATIV	A	P	2	B	R
17	1	1734	0	1	LEICHNAM	S	N	2	N	P
18	1	1151	0	2	HUMOR	S	P	2	N	P
19	1	1754	0	2	GUTARTIG	A	P	1	N	P
20	2	2217	0	1	PARADIES	S	P	2	S	A
21	2	1455	0	2	WEHRLOS	A	N	1	S	A
22	2	827	1	1	SONNIG	A	P	2	S	A
23	1	2627	0	1	ATEMNOT	S	N	2	N	P
24	3	1582	0	1	PRIMA	A	P	2	B	R
25	1	2028	0	2	VERTRAUEN	S	P	2	N	P
26	1	1220	0	1	PERVERS	A	N	1	N	P
27	3	1119	0	1	TUMOR	S	N	2	B	R
28	2	1540	0	1	FRÜHJAHR	S	P	1	S	A
29	1	3068	1	2	LABIL	A	N	2	N	P
30	3	1584	0	1	ABSTURZ	S	N	2	B	R
31	3	984	0	2	MUTIG	A	P	1	B	R
32	2	1679	0	2	GRAUSAM	A	N	2	S	A
33	1	1948	0	1	TRIST	A	N	2	N	P
34	3	2554	0	2	STRAND	S	P	1	B	R
35	1	1506	0	2	PARTNER	S	P	1	N	P
36	1	1383	0	2	ENERGIE	S	P	1	N	P
37	3	1397	0	2	PFIFFIG	A	P	1	B	R
