trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	2289	1	2	LIEB	A	P	1	R	B
2	1	3055	0	2	SINNVOLL	A	P	2	N	P
3	2	1729	0	1	HEILUNG	S	P	1	S	A
4	3	2628	0	1	EROTIK	S	P	1	R	B
5	1	2345	0	1	GEMEIN	A	N	1	N	P
6	2	1384	0	1	UNHEIL	S	N	2	S	A
7	3	3081	0	1	ATEMNOT	S	N	1	R	B
8	1	1738	0	1	ABSTURZ	S	N	1	N	P
9	2	2557	0	2	BRUTAL	A	N	2	S	A
10	3	2083	0	2	FREIZEIT	S	P	2	R	B
11	1	1959	0	2	SOMMER	S	P	1	N	P
12	2	1593	0	1	VIRUS	S	N	2	S	A
13	1	2000	0	1	SEKTE	S	N	2	N	P
14	3	1756	0	1	VERRAT	S	N	1	R	B
15	1	1566	0	1	UNGESUND	A	N	1	N	P
16	2	1127	0	1	BEFREIUNG	S	P	1	S	A
17	3	2153	1	1	EHRLICH	A	P	2	R	B
18	2	1626	0	1	INFERNO	S	N	2	S	A
19	2	973	0	1	INSEL	S	P	2	S	A
20	3	2536	0	2	WISSEN	S	P	2	R	B
21	2	1766	0	2	ANOMAL	A	N	2	S	A
22	1	1568	0	1	ERZFEIND	S	N	1	N	P
23	2	1366	0	1	PRACHT	S	P	1	S	A
24	1	3158	0	2	MUTTER	S	P	2	N	P
25	3	1701	0	2	TOPFIT	A	P	2	R	B
26	2	1034	0	1	HENKER	S	N	1	S	A
27	3	2191	0	2	FERIEN	S	P	2	R	B
28	2	1389	0	2	STARK	A	P	2	S	A
29	1	1406	0	1	BLUTTAT	S	N	1	N	P
30	1	1106	0	2	GESUND	A	P	1	N	P
31	1	3934	0	1	STRAFBAR	A	N	2	N	P
32	2	1205	0	1	FRIEDEN	S	P	1	S	A
33	2	1277	0	2	NETT	A	P	1	S	A
34	3	1481	0	2	TUMOR	S	N	2	R	B
35	2	1484	0	2	LUSTLOS	A	N	2	S	A
36	3	3257	0	1	SILBERN	A	P	1	R	B
37	3	1532	0	2	MASSAKER	S	N	2	R	B
38	3	852	0	2	UNFAIR	A	N	2	R	B
39	2	1130	0	1	GEFAHR	S	N	1	S	A
