trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	2115	0	1	BOSHAFT	A	N	1	N	P
2	3	1324	0	2	WEHRLOS	A	N	2	R	B
3	2	2838	0	1	FORTUNA	S	P	2	S	A
4	1	2667	0	2	KIRSCHE	S	P	2	N	P
5	2	3209	0	1	KLARHEIT	S	P	2	S	A
6	1	3268	0	1	UNMENSCH	S	N	1	N	P
7	1	928	0	1	ANGRIFF	S	N	1	N	P
8	2	2018	0	1	ÜBERFALL	S	N	1	S	A
9	3	2023	0	1	SCHLACHT	S	N	1	R	B
10	1	2231	0	1	VERLETZT	A	N	2	N	P
11	3	2273	0	1	FREUDIG	A	P	1	R	B
12	1	1629	0	1	KRANK	A	N	2	N	P
13	1	987	0	1	SCHMERZ	S	N	2	N	P
14	2	1979	0	2	TRAGISCH	A	N	1	S	A
15	2	1413	0	1	INFERNO	S	N	1	S	A
16	3	1256	0	2	URLAUB	S	P	2	R	B
17	3	2118	0	1	DROHUNG	S	N	1	R	B
18	2	1921	1	1	PERFEKT	A	P	2	S	A
19	3	2233	0	1	UNHEIL	S	N	1	R	B
20	2	1990	0	2	GUTARTIG	A	P	1	S	A
21	3	1676	0	1	OHRFEIGE	S	N	1	R	B
22	3	3578	0	1	GIERIG	A	N	1	R	B
23	2	2232	0	1	WAHRHEIT	S	P	1	S	A
24	3	3379	0	1	STRAFBAR	A	N	1	R	B
25	1	1666	0	2	SINNLICH	A	P	1	N	P
26	3	1607	0	2	BEQUEM	A	P	2	R	B
27	2	1806	0	2	VITAL	A	P	2	S	A
28	3	1805	0	2	HILFLOS	A	N	2	R	B
29	3	2066	0	1	TUMOR	S	N	1	R	B
30	2	2766	0	1	UNRECHT	S	N	1	S	A
31	2	3302	1	1	SCHLAU	A	P	2	S	A
32	3	1695	0	2	PARADIES	S	P	2	R	B
33	1	2076	0	2	PFIFFIG	A	P	2	N	P
34	2	4504	1	2	STREIT	S	N	2	S	A
35	1	3790	0	1	BESTIE	S	N	2	N	P
36	3	3254	0	2	ILLEGAL	A	N	2	R	B
37	3	954	0	2	GRANATE	S	N	2	R	B
38	3	1065	0	2	ERFOLG	S	P	2	R	B
39	2	4021	1	2	OPTIMIST	S	P	1	S	A
40	1	2818	0	2	SONNABEND	S	P	2	N	P
41	2	3495	1	2	FANTASIE	S	P	1	S	A
42	1	3665	0	2	SOMMER	S	P	1	N	P
43	2	5191	0	1	GREUEL	S	N	2	S	A
44	2	3637	0	2	WARM	A	P	1	S	A
45	3	1696	0	2	STRAFTAT	S	N	2	R	B
46	1	4042	0	1	UNBEQUEM	A	N	1	N	P
47	3	2798	0	2	EINSAM	A	N	2	R	B
48	3	996	0	2	ZUHAUSE	S	P	2	R	B
49	1	2170	0	2	SAUBER	A	P	1	N	P
50	3	3220	0	2	HALBTOT	A	N	2	R	B
