trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	4029	0	1	GIERIG	A	N	1	R	B
2	3	2432	0	1	KLARHEIT	S	P	1	R	B
3	3	2430	0	2	STRAFBAR	A	N	2	R	B
4	2	4971	0	2	PERVERS	A	N	1	S	A
5	1	3903	0	2	OPTIMIST	S	P	2	N	P
6	2	3665	0	2	MILITANT	A	N	1	S	A
7	1	3531	0	1	ZERLUMPT	A	N	1	N	P
8	2	5124	0	1	GEMETZEL	S	N	1	S	A
9	2	3007	0	2	LUKRATIV	A	P	1	S	A
10	3	3532	0	2	KÜSTE	S	P	2	R	B
11	1	3211	0	1	ASCHFAHL	A	N	1	N	P
12	3	2849	0	2	ATTENTAT	S	N	2	R	B
13	3	3055	0	1	JUBEL	S	P	1	R	B
14	1	4280	0	2	EROTIK	S	P	1	N	P
15	3	5124	0	1	IRRSINN	S	N	1	R	B
16	1	4597	0	2	PERFEKT	A	P	1	N	P
17	1	2652	0	2	VITAL	A	P	2	N	P
18	2	3070	0	2	SINNVOLL	A	P	1	S	A
19	2	2243	0	2	PFIFFIG	A	P	2	S	A
20	2	1257	0	1	FREIHEIT	S	P	2	S	A
21	1	3580	0	1	NEIDISCH	A	N	1	N	P
22	1	2912	0	1	GREUEL	S	N	2	N	P
23	1	4140	0	1	SEEKRANK	A	N	2	N	P
24	3	2339	0	2	AGGRESSION	S	N	2	R	B
25	3	3453	0	1	STRAND	S	P	1	R	B
26	1	3423	0	1	BRUTAL	A	N	1	N	P
27	1	2820	0	2	ZART	A	P	1	N	P
28	2	3873	0	1	PRACHT	S	P	2	S	A
29	1	2780	0	1	BLUTIG	A	N	2	N	P
30	2	3187	0	1	FOLTER	S	N	1	S	A
31	2	3352	0	2	GRANDIOS	A	P	2	S	A
32	2	1953	0	2	MACHTLOS	A	N	2	S	A
33	1	4634	0	2	WAHRHEIT	S	P	1	N	P
34	3	2263	0	2	MORDTAT	S	N	2	R	B
35	1	3384	0	2	SPONTAN	A	P	1	N	P
36	1	3410	0	1	PSYCHOSE	S	N	2	N	P
37	3	2509	0	1	STREIT	S	N	1	R	B
38	2	2978	0	2	HUMORLOS	A	N	1	S	A
39	1	4482	0	1	TRENNUNG	S	N	2	N	P
40	2	4058	0	2	EHRLICH	A	P	2	S	A
41	1	4829	0	2	MUNTER	A	P	1	N	P
42	1	4080	0	2	KIRSCHE	S	P	1	N	P
43	2	3788	0	2	ROBUST	A	P	2	S	A
44	3	3513	0	1	GALGEN	S	N	1	R	B
45	1	3214	0	2	LEBENDIG	A	P	1	N	P
46	3	3081	0	2	KORRUPT	A	N	2	R	B
47	1	2276	0	1	KRANK	A	N	2	N	P
48	1	3039	0	2	TALENT	S	P	2	N	P
