trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	2362	0	2	BRILLANT	A	P	1	B	R
2	3	1045	0	1	BRUTAL	A	N	2	B	R
3	3	764	0	2	MORDFALL	S	N	1	B	R
4	2	4328	0	2	ABSTURZ	S	N	2	A	S
5	1	3274	0	1	FREUDLOS	A	N	1	N	P
6	2	4177	0	1	GESUND	A	P	1	A	S
7	1	2835	0	1	ELEND	A	N	2	N	P
8	2	3729	0	2	WAHRHEIT	S	P	2	A	S
9	2	2792	0	1	KREATIV	A	P	2	A	S
10	3	1998	0	2	ZWECKLOS	A	N	1	B	R
11	1	10711	0	2	MUSIK	S	P	2	N	P
12	3	2783	0	1	SINNLICH	A	P	2	B	R
13	3	1107	0	1	LEBLOS	A	N	2	B	R
14	1	3966	0	2	HUMAN	A	P	1	N	P
15	3	2879	0	1	PRACHT	S	P	2	B	R
16	1	2393	0	2	EROTIK	S	P	2	N	P
17	1	2671	0	2	HIMMEL	S	P	1	N	P
18	2	2819	0	2	IDYLLE	S	P	1	A	S
19	2	1192	0	2	KÜSTE	S	P	2	A	S
20	2	1190	0	1	SPRITZIG	A	P	2	A	S
21	1	2170	1	2	UNGESUND	A	N	1	N	P
22	1	1145	0	1	UNFALL	S	N	1	N	P
23	1	1616	0	2	BLÜTE	S	P	1	N	P
24	3	1498	0	1	EINSAM	A	N	2	B	R
25	3	1844	0	2	PLANLOS	A	N	1	B	R
26	1	2247	0	2	LIEB	A	P	2	N	P
27	1	1924	0	2	LEBENDIG	A	P	2	N	P
28	2	3435	0	1	SPONTAN	A	P	1	A	S
29	1	1421	1	2	PLEITE	A	N	1	N	P
30	2	5722	0	2	FREIHEIT	S	P	1	A	S
31	2	1849	0	1	WEIBLICH	A	P	2	A	S
32	2	2370	0	1	HALBTOT	A	N	1	A	S
33	1	2101	0	1	BESTIE	S	N	2	N	P
34	3	2159	0	2	LEBEN	S	P	1	B	R
35	1	2496	0	1	LEICHNAM	S	N	1	N	P
36	2	4459	0	2	LEPRA	S	N	1	A	S
37	3	2870	0	1	TRENNUNG	S	N	2	B	R
38	1	1938	0	2	MASSAGE	S	P	2	N	P
39	3	1788	0	1	SATAN	S	N	2	B	R
40	1	3281	0	1	PEINIGER	S	N	1	N	P
41	1	2393	0	1	RASTLOS	A	N	1	N	P
42	3	1933	0	2	STRAFE	S	N	1	B	R
43	2	6436	0	1	PERFEKT	A	P	1	A	S
44	1	2772	0	1	KOLLAPS	S	N	1	N	P
45	2	7007	0	1	VERBOTEN	A	N	2	A	S
46	1	2405	0	1	KRANK	A	N	1	N	P
47	2	4315	0	1	VERTRAUT	A	P	1	A	S
48	2	1378	0	2	ENERGIE	S	P	2	A	S
49	3	1897	0	2	GESCHENK	S	P	1	B	R
50	3	6308	0	1	REVOLVER	S	N	2	B	R
51	3	1652	0	1	GREUEL	S	N	2	B	R
52	1	1584	0	1	STRAFTAT	S	N	2	N	P
53	1	2159	0	1	BLUTTAT	S	N	1	N	P
54	1	3466	0	1	ALPTRAUM	S	N	2	N	P
55	2	7306	0	1	BOSHAFT	A	N	2	A	S
56	2	3858	0	1	KRAFTLOS	A	N	1	A	S
57	2	1045	0	2	VIRUS	S	N	1	A	S
58	1	1179	0	2	TOLERANZ	S	P	1	N	P
59	3	5102	0	1	HERZLOS	A	N	2	B	R
60	1	4340	0	1	TRAGISCH	A	N	1	N	P
61	1	1436	0	1	GIFTGAS	S	N	1	N	P
62	3	1473	0	1	TRAURIG	A	N	2	B	R
63	2	2333	0	2	GEFAHR	S	N	2	A	S
64	1	1783	0	1	GEMETZEL	S	N	2	N	P
65	3	2197	0	2	UNMENSCH	S	N	1	B	R
66	3	1948	0	2	LUSTLOS	A	N	1	B	R
67	2	3051	1	1	UNTREUE	S	N	2	A	S
68	1	1705	0	1	TERROR	S	N	2	N	P
69	3	2554	0	1	VERTRAUEN	S	P	2	B	R
70	1	2354	0	1	SADISMUS	S	N	1	N	P
71	3	2642	0	1	UNBEQUEM	A	N	2	B	R
72	1	2370	0	2	SATT	A	P	1	N	P
73	2	3572	0	2	DROHUNG	S	N	1	A	S
74	3	1639	0	1	MUTTER	S	P	2	B	R
75	1	2324	0	2	VITAL	A	P	2	N	P
76	2	2982	0	2	HENKER	S	N	1	A	S
77	3	1731	0	1	GRATIS	A	P	2	B	R
78	1	2300	0	1	TRAUMA	S	N	2	N	P
79	2	3447	0	1	MUNTER	A	P	2	A	S
80	3	1715	0	2	NEIDISCH	A	N	1	B	R
81	1	2121	0	1	KORRUPT	A	N	1	N	P
82	2	3991	0	2	ERFÜLLUNG	S	P	2	A	S
83	1	4204	0	1	FOLTER	S	N	1	N	P
84	3	1708	0	1	SCHLAU	A	P	2	B	R
85	1	2975	0	2	TOLERANT	A	P	1	N	P
86	2	3221	0	2	HARMONIE	S	P	2	A	S
87	3	1384	0	1	FREUDE	S	P	2	B	R
88	2	2519	0	2	ZUKUNFT	S	P	2	A	S
89	2	1641	0	2	STREIT	S	N	1	A	S
90	3	3334	0	2	PSYCHOSE	S	N	1	B	R
91	2	4760	0	1	BUNT	A	P	2	A	S
92	1	2608	0	1	LAUNISCH	A	N	2	N	P
93	2	4091	0	2	GEWINN	S	P	1	A	S
94	1	2959	0	2	WERTVOLL	A	P	1	N	P
95	3	2901	0	2	SILBERN	A	P	1	B	R
96	2	7096	0	1	MACHTLOS	A	N	2	A	S
97	3	3122	0	1	HEILFROH	A	P	2	B	R
98	2	4819	0	2	OHRFEIGE	S	N	2	A	S
99	1	2269	0	1	ÜBERFALL	S	N	1	N	P
100	1	3113	0	1	BODENLOS	A	N	2	N	P
101	1	2803	0	2	ABENDROT	S	P	1	N	P
102	2	2768	0	1	SONNIG	A	P	1	A	S
103	2	1904	0	2	GALGEN	S	N	1	A	S
104	3	1213	0	1	SCHLECHT	A	N	2	B	R
105	2	2441	0	1	EHRLICH	A	P	1	A	S
106	1	2447	0	1	NOTFALL	S	N	1	N	P
107	3	1499	0	1	STABIL	A	P	2	B	R
108	2	4037	0	1	SUPER	A	P	1	A	S
109	1	2634	0	2	REIZVOLL	A	P	1	N	P
110	2	3502	0	1	GENIAL	A	P	1	A	S
111	1	1729	0	1	TYRANN	S	N	1	N	P
112	1	2080	0	1	WEHRLOS	A	N	2	N	P
113	2	2292	0	2	OPTIMIST	S	P	1	A	S
114	3	1702	0	2	PARADIES	S	P	1	B	R
115	1	2336	0	1	SCHLACHT	S	N	2	N	P
116	3	2794	0	2	PARTNER	S	P	1	B	R
117	1	3082	0	1	ZIELLOS	A	N	1	N	P
118	1	2149	0	1	PANISCH	A	N	2	N	P
119	2	3891	0	1	ILLEGAL	A	N	2	A	S
120	2	1798	0	1	GUTARTIG	A	P	1	A	S
121	3	1606	0	2	STRAFBAR	A	N	1	B	R
122	3	1676	0	2	LIEBLOS	A	N	1	B	R
123	2	4222	0	2	BEGABUNG	S	P	2	A	S
124	3	2405	0	2	SKLAVE	S	N	1	B	R
125	2	3331	0	1	GIERIG	A	N	2	A	S
126	3	1995	0	1	VERRAT	S	N	2	B	R
127	3	1385	0	2	IRRSINN	S	N	1	B	R
128	2	2879	0	1	ZART	A	P	2	A	S
129	3	4069	0	1	MORDTAT	S	N	2	B	R
130	1	3456	0	1	HILFLOS	A	N	1	N	P
131	3	2265	0	2	POSITIV	A	P	1	B	R
132	2	3239	0	2	TODFEIND	S	N	1	A	S
133	3	1882	0	2	JUBEL	S	P	1	B	R
134	3	1172	0	1	PRIMA	A	P	2	B	R
135	2	2199	0	1	OPTIMAL	A	P	1	A	S
136	2	1915	0	2	KLUGHEIT	S	P	1	A	S
137	3	2469	0	1	FRIEDEN	S	P	2	B	R
138	1	6673	0	2	INSEL	S	P	1	N	P
139	2	3689	0	2	NATUR	S	P	2	A	S
140	1	3347	0	2	WEISHEIT	S	P	1	N	P
141	3	3186	0	1	ERDBEERE	S	P	2	B	R
142	1	2364	0	1	HILFLOS	A	N	1	N	P
143	2	2331	0	1	EHRLICH	A	P	2	A	S
144	3	1972	0	2	HOFFNUNG	S	P	1	B	R
145	1	2027	0	2	GRATIS	A	P	1	N	P
146	2	3137	0	2	ERFÜLLUNG	S	P	2	A	S
147	3	2103	0	2	AKTIV	A	P	1	B	R
148	1	1657	0	1	ATTENTAT	S	N	2	N	P
149	2	2232	0	2	IDYLLE	S	P	2	A	S
150	3	2149	0	1	VIRUS	S	N	2	B	R
151	1	3532	0	2	REIZVOLL	A	P	1	N	P
152	2	3004	0	2	ATEMNOT	S	N	2	A	S
153	1	1969	0	1	UNHEIL	S	N	1	N	P
154	3	2170	0	2	OHRFEIGE	S	N	1	B	R
155	1	3816	0	1	UNBEQUEM	A	N	2	N	P
156	2	10736	1	2	ASCHFAHL	A	N	2	A	S
157	3	1494	0	2	SATAN	S	N	1	B	R
158	2	4903	0	2	ERZFEIND	S	N	2	A	S
159	2	1273	0	2	GESCHENK	S	P	2	A	S
160	3	1747	0	1	ANOMAL	A	N	2	B	R
161	2	4698	0	1	OPTIMAL	A	P	2	A	S
162	1	2316	0	2	WEIBLICH	A	P	2	N	P
163	2	3821	0	2	PEINIGER	S	N	1	A	S
164	1	2021	0	1	GEMEIN	A	N	1	N	P
165	3	1569	0	1	GESUND	A	P	2	B	R
166	2	2704	0	1	BLUTIG	A	N	2	A	S
167	3	2677	0	2	FRIEDEN	S	P	1	B	R
168	2	5958	0	1	ZIELLOS	A	N	2	A	S
169	1	2109	0	1	LABIL	A	N	1	N	P
170	1	1800	0	2	ANMUTIG	A	P	2	N	P
171	1	991	0	2	FRIEDE	S	P	2	N	P
172	2	3342	0	2	TERROR	S	N	2	A	S
173	2	4717	0	1	ROBUST	A	P	2	A	S
174	3	1431	0	1	BOSHAFT	A	N	2	B	R
175	2	2339	0	1	BRILLANT	A	P	1	A	S
176	1	2043	0	2	TOPFIT	A	P	1	N	P
177	3	1504	0	1	NEIDISCH	A	N	2	B	R
178	2	2605	0	2	HIMMEL	S	P	2	A	S
