trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	4674	0	2	SUPER	A	P	2	R	B
2	3	1915	0	1	VERWEINT	A	N	1	R	B
3	3	773	0	2	SINNLICH	A	P	2	R	B
4	2	1884	0	1	TOLL	A	P	1	A	S
5	1	2737	0	2	SEKTE	S	N	2	P	N
6	2	1064	0	1	TOPFIT	A	P	2	A	S
7	1	2062	0	2	HALBTOT	A	N	2	P	N
8	2	2468	0	2	TOLERANZ	S	P	1	A	S
9	2	2253	0	1	LOYAL	A	P	2	A	S
10	3	2977	0	1	FREUND	S	P	1	R	B
11	1	3305	0	2	LIEBLOS	A	N	1	P	N
12	3	2483	0	1	POSITIV	A	P	1	R	B
13	3	1388	0	2	TREU	A	P	2	R	B
14	1	1741	0	2	BRUTAL	A	N	1	P	N
15	3	1823	0	1	VERTRAUEN	S	P	1	R	B
16	1	3461	0	2	BESTIE	S	N	1	P	N
17	1	1040	0	2	GALGEN	S	N	1	P	N
18	2	1435	0	2	URLAUB	S	P	1	A	S
19	2	2394	0	2	HUMOR	S	P	2	A	S
20	2	4384	0	1	KRAFTLOS	A	N	2	A	S
21	1	4103	0	1	HIMMEL	S	P	1	P	N
22	1	2824	0	1	SAUBER	A	P	2	P	N
23	1	2021	0	1	VERTRAUT	A	P	2	P	N
24	3	2971	0	2	SCHLACHT	S	N	2	R	B
25	3	2498	0	1	FRAULICH	A	P	1	R	B
26	1	1545	0	2	ELEND	A	N	1	P	N
27	1	4781	0	1	SOMMER	S	P	2	P	N
28	2	1284	0	2	MASSAKER	S	N	1	A	S
29	1	1479	0	2	TUMOR	S	N	2	P	N
30	2	2096	0	2	SADISMUS	S	N	2	A	S
31	2	1405	0	2	SATAN	S	N	1	A	S
32	2	921	0	1	ASOZIAL	A	N	1	A	S
33	1	3718	0	1	BUNT	A	P	2	P	N
34	3	1749	0	2	BLÜTE	S	P	2	R	B
35	1	1423	0	1	PRIMA	A	P	1	P	N
36	2	1301	0	2	INSEL	S	P	2	A	S
37	3	1910	0	2	ZART	A	P	2	R	B
38	1	2840	0	2	FURCHT	S	N	2	P	N
39	3	1512	0	2	TROSTLOS	A	N	2	R	B
40	1	3792	0	1	OPTIMIST	S	P	2	P	N
41	1	1736	0	2	IRRSINN	S	N	1	P	N
42	3	1743	0	1	LUSTLOS	A	N	1	R	B
43	2	1867	0	1	KREATIV	A	P	2	A	S
44	1	1292	0	2	TYRANN	S	N	2	P	N
45	2	1839	0	2	REVOLVER	S	N	1	A	S
46	1	2238	0	1	HARMONIE	S	P	2	P	N
47	2	1483	0	1	LAUNISCH	A	N	2	A	S
48	2	1975	0	2	KIRSCHE	S	P	1	A	S
49	3	1403	0	1	BODENLOS	A	N	1	R	B
50	3	2054	0	2	MACHTLOS	A	N	2	R	B
51	3	1400	0	1	HUMAN	A	P	1	R	B
52	1	1694	0	1	NATUR	S	P	2	P	N
53	1	1083	0	2	MORDTAT	S	N	2	P	N
54	1	967	0	1	STRAND	S	P	2	P	N
55	2	5092	0	1	WEISE	A	P	2	A	S
56	2	6342	0	2	TODFEIND	S	N	1	A	S
57	2	3102	0	1	GRUSELIG	A	N	2	A	S
58	1	6359	0	2	ASCHFAHL	A	N	2	P	N
59	3	1318	0	2	GIERIG	A	N	2	R	B
60	1	2175	0	1	LIEB	A	P	2	P	N
61	1	7165	1	2	GRATIS	A	P	2	P	N
62	3	2101	0	2	BEQUEM	A	P	2	R	B
63	2	3046	0	1	SILBERN	A	P	2	A	S
64	1	3300	0	1	OPTIMAL	A	P	1	P	N
65	3	2005	0	2	FOLTER	S	N	2	R	B
66	3	2437	0	1	FREUDIG	A	P	1	R	B
67	2	1419	0	1	NETT	A	P	2	A	S
68	1	1934	0	1	FREIZEIT	S	P	1	P	N
69	3	1792	0	1	STILVOLL	A	P	1	R	B
70	1	3128	0	2	STRAFBAR	A	N	1	P	N
71	3	1521	0	1	RASTLOS	A	N	1	R	B
72	1	1865	0	2	ENTSETZT	A	N	2	P	N
73	2	1501	0	1	GRANDIOS	A	P	1	A	S
74	3	1745	0	1	GESUND	A	P	1	R	B
75	1	2256	0	1	BEFREIUNG	S	P	2	P	N
76	2	1988	0	1	VERLOGEN	A	N	1	A	S
77	3	1909	0	1	FANTASIE	S	P	1	R	B
78	1	4617	0	1	TAPFER	A	P	1	P	N
79	2	2853	0	2	BEGABUNG	S	P	1	A	S
80	3	1129	0	1	GEISEL	S	N	1	R	B
81	1	4209	0	2	STRAFE	S	N	2	P	N
82	2	1432	0	2	FREIHEIT	S	P	2	A	S
83	1	1966	0	2	PEINIGER	S	N	1	P	N
84	3	1716	0	1	ABSTURZ	S	N	1	R	B
85	1	2059	0	2	UNBEQUEM	A	N	1	P	N
86	2	1801	0	2	KLARHEIT	S	P	2	A	S
87	3	1585	0	2	ERDBEERE	S	P	2	R	B
88	2	5215	0	2	ERFOLG	S	P	2	A	S
89	2	1093	0	1	ANMUTIG	A	P	2	A	S
90	3	1953	0	1	SONNABEND	S	P	1	R	B
91	2	3903	0	1	STARK	A	P	2	A	S
92	1	1489	0	2	TOXISCH	A	N	1	P	N
93	2	1555	0	1	ZERLUMPT	A	N	2	A	S
94	1	2948	0	1	BELIEBT	A	P	2	P	N
95	3	1316	0	2	TAKTVOLL	A	P	2	R	B
96	2	3533	0	2	PRACHT	S	P	2	A	S
97	3	2638	0	1	WAHRHEIT	S	P	1	R	B
98	2	1115	0	1	VERLETZT	A	N	1	A	S
99	1	2286	0	2	SKLAVE	S	N	1	P	N
100	1	1954	0	2	GEMEIN	A	N	2	P	N
101	1	1514	0	1	GEFÜHL	S	P	2	P	N
102	2	2132	0	1	HEILFROH	A	P	1	A	S
103	2	1700	0	1	WEHRLOS	A	N	2	A	S
