trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	3482	0	1	STRAFE	S	N	2	B	R
2	3	766	0	1	OPTIMIST	S	P	2	B	R
3	3	1080	0	2	WEISE	A	P	1	B	R
4	2	1929	0	1	MUSIK	S	P	2	S	A
5	1	2346	0	2	KREATIV	A	P	2	N	P
6	2	1932	0	1	INFERNO	S	N	1	S	A
7	1	3307	0	2	SINNLICH	A	P	1	N	P
8	2	1693	0	1	FREIHEIT	S	P	1	S	A
9	2	1568	0	2	FRAULICH	A	P	2	S	A
10	3	2539	0	1	MASSAGE	S	P	2	B	R
11	1	1849	1	2	LEICHNAM	S	N	2	N	P
12	3	4480	0	1	POSITIV	A	P	2	B	R
13	3	2651	0	2	LIEB	A	P	1	B	R
14	1	3412	0	2	TAKTVOLL	A	P	2	N	P
15	3	1922	0	1	JUBEL	S	P	2	B	R
16	1	2851	0	1	SEEKRANK	A	N	1	N	P
17	1	747	0	1	TRAUMA	S	N	1	N	P
18	2	2448	0	1	TYRANN	S	N	1	S	A
19	2	1125	0	2	PANISCH	A	N	1	S	A
20	2	1119	0	2	SPRITZIG	A	P	1	S	A
21	1	3305	0	1	BLUTIG	A	N	2	N	P
22	1	1262	0	1	MACHTLOS	A	N	2	N	P
23	1	4095	0	1	STRAFBAR	A	N	2	N	P
24	3	2475	0	1	LEPRA	S	N	2	B	R
25	3	580	0	1	NEIDISCH	A	N	2	B	R
26	1	1925	0	1	GEMETZEL	S	N	2	N	P
27	1	1542	0	1	HENKER	S	N	1	N	P
28	2	2097	0	1	ÜBERFALL	S	N	1	S	A
29	1	4778	0	2	SONNIG	A	P	2	N	P
30	2	2096	0	2	VERLETZT	A	N	2	S	A
31	2	1331	0	1	VATER	S	P	1	S	A
32	2	1004	0	2	BODENLOS	A	N	2	S	A
33	1	6643	0	2	INSEL	S	P	1	N	P
34	3	2046	0	1	TRAURIG	A	N	2	B	R
35	1	2923	0	2	KLUGHEIT	S	P	2	N	P
36	3	2254	0	2	PARADIES	S	P	1	B	R
37	1	2443	0	1	KRAFTLOS	A	N	2	N	P
38	2	1750	1	1	ELEND	A	N	1	S	A
39	3	1545	0	1	FORTUNA	S	P	2	B	R
40	1	1881	0	2	PRIMA	A	P	1	N	P
41	2	1843	0	1	ERFOLG	S	P	1	S	A
42	3	1461	0	1	MUTTER	S	P	2	B	R
43	1	3747	0	1	LAUNISCH	A	N	1	N	P
44	2	1315	0	1	HEILUNG	S	P	2	S	A
45	3	1704	0	1	PSYCHOSE	S	N	2	B	R
46	1	3873	0	2	ERFÜLLUNG	S	P	1	N	P
47	2	2043	0	2	AKTIV	A	P	1	S	A
48	1	4039	0	2	SAUBER	A	P	1	N	P
49	3	2077	0	2	TOLERANT	A	P	1	B	R
50	1	1831	0	2	FERIEN	S	P	1	N	P
51	2	2134	0	1	ATTENTAT	S	N	2	S	A
52	3	2261	0	2	OPTIMAL	A	P	1	B	R
53	2	2513	0	2	TOXISCH	A	N	2	S	A
54	2	2158	0	1	MASSAKER	S	N	2	S	A
55	3	3412	0	2	VERLOGEN	A	N	1	B	R
56	2	2244	0	2	SCHLECHT	A	N	1	S	A
57	1	1957	0	2	TALENT	S	P	2	N	P
58	2	3256	0	2	HALBTOT	A	N	2	S	A
59	1	2378	0	2	SONNABEND	S	P	2	N	P
60	3	2170	0	1	WEIBLICH	A	P	2	B	R
61	2	1352	0	1	WAHRHEIT	S	P	2	S	A
62	3	2083	0	1	TREULOS	A	N	2	B	R
63	2	2420	0	2	HUMAN	A	P	1	S	A
64	1	1731	0	2	GUTARTIG	A	P	1	N	P
65	1	3139	0	2	SILBERN	A	P	1	N	P
66	1	868	0	2	STILVOLL	A	P	1	N	P
67	2	1914	0	1	OHRFEIGE	S	N	2	S	A
68	2	1546	0	1	KIRSCHE	S	P	1	S	A
69	3	4970	0	2	TRENNUNG	S	N	1	B	R
70	2	3872	0	2	ANMUTIG	A	P	1	S	A
71	1	2108	0	2	FRIEDEN	S	P	2	N	P
72	3	1928	0	1	SCHMERZ	S	N	2	B	R
73	2	2552	0	2	PLEITE	A	N	1	S	A
74	1	2344	0	1	LUSTLOS	A	N	2	N	P
75	2	1489	0	2	ZIELLOS	A	N	1	S	A
76	1	2781	0	1	HILFLOS	A	N	1	N	P
77	1	1875	0	1	KOLLAPS	S	N	1	N	P
78	2	2198	0	1	PARTY	S	P	1	S	A
