trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	3010	0	2	RETTER	S	P	2	N	P
2	3	3304	0	2	UNFAIR	A	N	1	B	R
3	2	1826	1	2	GRATIS	A	P	2	A	S
4	1	3472	0	2	SONNABEND	S	P	2	N	P
5	2	2241	0	2	SEKTE	S	N	2	A	S
6	1	2561	0	2	MUNTER	A	P	2	N	P
7	1	1415	0	1	PANIK	S	N	2	N	P
8	2	1621	0	1	BRILLANT	A	P	2	A	S
9	3	2835	0	1	UNTREUE	S	N	2	B	R
10	1	3738	0	1	TRENNUNG	S	N	2	N	P
11	3	2881	0	1	PRIMA	A	P	2	B	R
12	1	4069	0	1	NOTFALL	S	N	2	N	P
13	1	3550	0	2	VITAL	A	P	2	N	P
14	2	4424	0	1	WEHRLOS	A	N	2	A	S
15	2	1562	0	1	BOSHAFT	A	N	1	A	S
16	3	2444	0	1	ERDBEERE	S	P	2	B	R
17	3	1696	0	2	AKTIV	A	P	1	B	R
18	2	1514	0	1	ENTSETZT	A	N	1	A	S
19	3	1949	0	2	LAUNISCH	A	N	1	B	R
20	2	7731	0	1	WARM	A	P	2	A	S
21	3	1323	0	1	ASCHFAHL	A	N	2	B	R
22	3	1196	0	2	BEGABUNG	S	P	1	B	R
23	2	2357	0	1	VERLOGEN	A	N	2	A	S
24	3	1837	0	1	FRAULICH	A	P	2	B	R
25	1	2088	0	1	ANOMAL	A	N	2	N	P
26	3	1979	0	2	EROTIK	S	P	1	B	R
27	2	3843	0	1	PLEITE	A	N	2	A	S
28	3	1554	0	1	BRUTAL	A	N	2	B	R
29	3	994	1	1	ILLEGAL	A	N	1	B	R
30	2	4775	0	1	LIEB	A	P	2	A	S
31	2	1568	0	2	TRAUMA	S	N	2	A	S
32	3	2976	0	1	TOXISCH	A	N	2	B	R
33	1	8452	0	2	BEQUEM	A	P	2	N	P
34	2	3653	0	2	BLUTTAT	S	N	2	A	S
35	1	7345	0	1	TODFEIND	S	N	2	N	P
36	2	4120	0	1	PLANLOS	A	N	2	A	S
37	3	2571	0	2	BANKROTT	A	N	1	B	R
38	1	2264	0	2	SPONTAN	A	P	1	N	P
39	3	1667	0	1	ERHOLUNG	S	P	2	B	R
40	1	1858	0	2	REICH	A	P	2	N	P
41	1	2990	0	2	STRAND	S	P	2	N	P
42	3	1411	0	1	HALBTOT	A	N	2	B	R
43	2	2231	0	2	VERTRAUEN	S	P	1	A	S
44	1	5100	0	1	INTRIGE	S	N	1	N	P
45	2	8143	0	2	ZUKUNFT	S	P	1	A	S
46	1	10799	0	1	UNBEQUEM	A	N	1	N	P
47	2	3697	0	2	ZUHAUSE	S	P	2	A	S
48	2	3124	0	2	ATEMNOT	S	N	2	A	S
49	3	1770	0	2	KIRSCHE	S	P	1	B	R
50	3	1260	0	1	UNFALL	S	N	2	B	R
51	3	1704	0	1	VERWEINT	A	N	2	B	R
52	1	3306	0	2	URLAUB	S	P	1	N	P
53	1	2371	1	2	SKLAVE	S	N	2	N	P
54	1	8276	0	1	ÜBERFALL	S	N	1	N	P
55	2	2325	0	2	OPTIMIST	S	P	2	A	S
56	2	1584	0	2	HIMMEL	S	P	1	A	S
57	2	1007	0	2	SATAN	S	N	1	A	S
58	1	1998	0	1	VIRUS	S	N	1	N	P
59	3	1363	0	1	SOMMER	S	P	2	B	R
60	1	2368	0	2	HEITER	A	P	1	N	P
61	1	2692	0	2	LEBENDIG	A	P	2	N	P
62	3	1635	0	1	FREUDE	S	P	2	B	R
63	2	1348	0	2	WAHRHEIT	S	P	1	A	S
64	1	1797	0	2	TOLL	A	P	2	N	P
65	3	1499	0	2	IRRSINN	S	N	1	B	R
66	3	1662	0	1	VATER	S	P	2	B	R
67	2	1463	0	1	GIERIG	A	N	1	A	S
68	1	1885	0	1	FOLTER	S	N	1	N	P
69	3	2070	0	2	LEICHNAM	S	N	1	B	R
70	1	5205	0	2	FERIEN	S	P	2	N	P
71	3	1986	0	1	AGGRESSION	S	N	2	B	R
72	3	1848	0	1	PARTY	S	P	2	B	R
73	3	8493	0	2	NEIDISCH	A	N	1	B	R
74	2	3579	0	2	TERROR	S	N	2	A	S
75	1	8834	0	2	PARTNER	S	P	1	N	P
76	2	2237	0	1	BODENLOS	A	N	2	A	S
77	1	1650	0	2	PFIFFIG	A	P	1	N	P
78	2	1756	0	1	LUSTLOS	A	N	1	A	S
79	2	981	0	1	SUPER	A	P	1	A	S
80	3	1293	0	1	GIFTGAS	S	N	2	B	R
81	1	1641	0	1	STRAFTAT	S	N	2	N	P
82	3	1455	0	1	LEBLOS	A	N	2	B	R
83	3	996	0	1	LEBEN	S	P	2	B	R
84	1	1467	0	1	TRAGISCH	A	N	1	N	P
85	3	2678	0	1	ABENDROT	S	P	2	B	R
86	1	3248	1	2	DEKADENT	A	N	1	N	P
87	1	2222	0	1	GRANATE	S	N	1	N	P
88	2	2667	0	2	IDYLLE	S	P	1	A	S
89	2	1854	0	1	WERTVOLL	A	P	1	A	S
90	2	1338	0	2	MASSAGE	S	P	2	A	S
91	1	1882	0	1	ZERLUMPT	A	N	2	N	P
92	1	1086	0	2	KÜSTE	S	P	2	N	P
93	1	1345	0	1	VERRAT	S	N	2	N	P
94	3	1244	0	1	MONSTRUM	S	N	2	B	R
95	3	849	0	1	BLÜTE	S	P	2	B	R
96	1	1420	0	1	MASSAKER	S	N	1	N	P
97	1	1060	0	2	FRIEDEN	S	P	1	N	P
98	2	1888	0	2	UNHEIL	S	N	1	A	S
99	1	6682	0	2	HUMAN	A	P	2	N	P
100	2	4694	0	2	FREIHEIT	S	P	2	A	S
101	2	2047	0	2	PRACHT	S	P	1	A	S
102	2	729	0	2	TOLERANZ	S	P	1	A	S
103	1	5053	0	1	TUMOR	S	N	1	N	P
104	3	4336	0	1	ANMUTIG	A	P	2	B	R
105	1	2976	0	2	LOYAL	A	P	2	N	P
106	3	1557	0	2	ALPTRAUM	S	N	1	B	R
107	1	5096	0	1	ASOZIAL	A	N	2	N	P
108	2	1825	0	1	STILVOLL	A	P	2	A	S
109	3	2054	0	1	TOPFIT	A	P	2	B	R
110	1	2002	0	1	SEEKRANK	A	N	2	N	P
111	2	1898	0	1	ZWECKLOS	A	N	2	A	S
112	3	5075	0	2	TALENT	S	P	1	B	R
113	1	5927	0	1	DROHUNG	S	N	1	N	P
114	2	1815	0	2	ENERGIE	S	P	1	A	S
115	3	2266	0	2	SCHMERZ	S	N	1	B	R
116	1	4384	0	2	OPTIMAL	A	P	1	N	P
117	2	1302	0	1	MUTIG	A	P	1	A	S
118	1	2126	0	1	GRUSELIG	A	N	1	N	P
119	3	6655	0	2	GRANDIOS	A	P	1	B	R
120	1	7115	0	2	TAPFER	A	P	2	N	P
121	2	2210	0	2	KOLLAPS	S	N	2	A	S
122	3	1176	0	1	REIZVOLL	A	P	2	B	R
123	2	1984	0	2	GEISEL	S	N	2	A	S
124	2	1768	0	2	PSYCHOSE	S	N	1	A	S
125	3	1289	0	2	OHRFEIGE	S	N	1	B	R
126	2	1754	0	2	GEMETZEL	S	N	1	A	S
127	1	1475	0	1	ELEND	A	N	2	N	P
128	2	2553	0	2	FORTUNA	S	P	1	A	S
129	1	1321	0	1	KORRUPT	A	N	1	N	P
130	3	2952	0	1	KREATIV	A	P	2	B	R
131	2	4664	0	2	UNMENSCH	S	N	1	A	S
132	3	1275	0	1	GALGEN	S	N	2	B	R
133	2	2433	0	1	HUMORLOS	A	N	2	A	S
134	1	4939	0	2	WISSEN	S	P	1	N	P
135	1	1635	0	2	HEILFROH	A	P	2	N	P
136	1	1113	0	2	FRIEDE	S	P	1	N	P
137	2	2261	0	2	LEPRA	S	N	2	A	S
138	2	2263	0	1	SCHLECHT	A	N	1	A	S
139	3	1948	0	2	EINSAM	A	N	1	B	R
140	2	3492	0	2	INSEL	S	P	2	A	S
141	2	2216	0	2	AGGRESSION	S	N	2	A	S
142	3	1907	0	2	STARK	A	P	1	B	R
143	1	1501	0	1	PEINLICH	A	N	1	N	P
144	3	1906	0	1	LIEBLOS	A	N	2	B	R
145	1	2246	0	2	REIZVOLL	A	P	1	N	P
146	1	1534	0	2	ZUHAUSE	S	P	1	N	P
147	3	1362	0	2	PARTNER	S	P	1	B	R
148	2	2331	0	2	REVOLVER	S	N	2	A	S
149	1	1421	0	2	BLUME	S	P	2	N	P
