trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	2622	0	2	ERFOLG	S	P	2	R	B
2	1	3233	0	2	HEITER	A	P	1	N	P
3	2	1974	0	2	VERBOTEN	A	N	1	S	A
4	3	2509	0	1	FANTASIE	S	P	1	R	B
5	1	2167	0	1	UNGESUND	A	N	1	N	P
6	2	1960	0	2	POSITIV	A	P	2	S	A
7	3	3145	0	1	STRAFTAT	S	N	1	R	B
8	1	2528	0	1	BANKROTT	A	N	2	N	P
9	2	2857	0	2	PERVERS	A	N	2	S	A
10	3	1685	0	1	GRANATE	S	N	1	R	B
11	1	2867	0	2	VERTRAUT	A	P	1	N	P
12	2	1603	0	1	GEFÜHL	S	P	1	S	A
13	1	1962	0	1	FURCHT	S	N	1	N	P
14	3	1643	0	1	TREULOS	A	N	1	R	B
15	1	2473	0	1	TOXISCH	A	N	1	N	P
16	2	2598	0	1	HEILUNG	S	P	2	S	A
17	3	2898	0	2	TRAURIG	A	N	2	R	B
18	2	1332	0	1	VATER	S	P	2	S	A
19	2	2043	0	2	RASTLOS	A	N	1	S	A
20	3	1496	0	2	FREIHEIT	S	P	2	R	B
21	2	1495	0	1	GEMETZEL	S	N	1	S	A
22	1	1607	0	1	EINSAM	A	N	2	N	P
23	2	3869	0	2	PERFEKT	A	P	2	S	A
24	1	1640	0	1	INTRIGE	S	N	2	N	P
25	3	1192	0	2	FREIZEIT	S	P	2	R	B
26	2	1535	0	1	HOFFNUNG	S	P	2	S	A
27	3	3008	0	2	STILVOLL	A	P	2	R	B
28	2	1119	0	1	GIFTGAS	S	N	2	S	A
29	1	2032	0	2	OPTIMIST	S	P	2	N	P
30	1	1918	0	1	ATEMNOT	S	N	1	N	P
31	1	1535	0	1	PLEITE	A	N	1	N	P
32	2	4894	0	2	LIEBLOS	A	N	1	S	A
33	2	2976	0	2	ZART	A	P	2	S	A
34	3	1472	0	2	GRAUSAM	A	N	2	R	B
35	2	1812	0	1	KLUGHEIT	S	P	1	S	A
36	3	1354	0	2	MUSIK	S	P	2	R	B
37	3	1042	0	2	HUMORLOS	A	N	2	R	B
38	3	937	0	2	GRANDIOS	A	P	2	R	B
39	2	1506	0	1	ATTENTAT	S	N	2	S	A
40	1	1414	0	2	GESCHENK	S	P	2	N	P
41	2	1965	0	2	LEBLOS	A	N	1	S	A
42	1	1426	0	1	TRIST	A	N	2	N	P
43	2	2097	0	2	SAUBER	A	P	1	S	A
44	2	1569	0	1	ERZFEIND	S	N	2	S	A
45	3	1946	0	1	GRATIS	A	P	1	R	B
46	1	1748	0	2	STRAND	S	P	2	N	P
47	3	2258	0	1	FORTUNA	S	P	1	R	B
48	3	2006	0	1	SKLAVE	S	N	1	R	B
49	1	3270	0	1	HERZLOS	A	N	2	N	P
50	3	2626	0	1	KLARHEIT	S	P	1	R	B
51	1	3198	0	1	GEMEIN	A	N	2	N	P
52	1	1539	0	2	URLAUB	S	P	1	N	P
53	2	1301	0	1	GEWINN	S	P	2	S	A
54	2	2233	0	1	FREUDE	S	P	1	S	A
55	2	3783	0	2	BRUTAL	A	N	1	S	A
56	1	2419	0	1	BODENLOS	A	N	2	N	P
57	1	1426	0	1	STRAFE	S	N	2	N	P
58	1	1925	0	1	MILITANT	A	N	1	N	P
59	3	1355	0	2	KREATIV	A	P	2	R	B
60	3	1026	0	1	WEISHEIT	S	P	1	R	B
61	1	1313	0	2	AKTIV	A	P	2	N	P
62	1	1354	0	2	TOLERANT	A	P	2	N	P
63	2	1721	0	2	MUNTER	A	P	2	S	A
64	1	1651	0	1	PLANLOS	A	N	2	N	P
65	2	1601	0	2	ENTSETZT	A	N	2	S	A
66	2	1062	0	1	INSEL	S	P	2	S	A
67	2	1030	0	2	LEBENDIG	A	P	2	S	A
68	1	1979	0	1	MORDFALL	S	N	1	N	P
69	3	1569	0	2	PRACHT	S	P	2	R	B
70	1	2360	0	2	TOPFIT	A	P	2	N	P
71	1	930	0	1	DROHUNG	S	N	1	N	P
72	3	2019	0	2	EROTIK	S	P	2	R	B
73	2	3207	0	2	PEINLICH	A	N	1	S	A
74	1	3133	0	2	NATUR	S	P	2	N	P
75	2	1310	0	1	INFERNO	S	N	1	S	A
76	1	1426	0	1	KOLLAPS	S	N	1	N	P
77	1	1024	0	2	FREUND	S	P	1	N	P
78	2	1150	0	2	GESUND	A	P	2	S	A
79	3	1534	0	2	DEKADENT	A	N	2	R	B
80	1	1128	0	1	BOSHAFT	A	N	1	N	P
81	3	1931	0	1	LUSTLOS	A	N	1	R	B
82	1	2074	0	2	ENERGIE	S	P	2	N	P
83	1	935	0	1	BESTIE	S	N	1	N	P
84	2	1442	0	1	GALGEN	S	N	2	S	A
85	2	1159	0	1	AGGRESSION	S	N	2	S	A
86	3	949	0	1	BLUME	S	P	1	R	B
87	3	837	0	1	GEISEL	S	N	1	R	B
88	2	1788	0	2	SUPER	A	P	1	S	A
89	3	1229	0	2	SINNVOLL	A	P	2	R	B
90	2	937	0	1	PANIK	S	N	2	S	A
91	3	4154	0	1	OPTIMAL	A	P	1	R	B
92	3	962	0	2	BLÜTE	S	P	2	R	B
93	2	1218	0	2	TAPFER	A	P	2	S	A
94	3	7168	0	2	HARMONIE	S	P	2	R	B
95	1	2743	0	2	FRIEDE	S	P	2	N	P
96	3	1519	0	2	RETTER	S	P	2	R	B
97	2	1610	0	1	HUMOR	S	P	2	S	A
98	3	1129	0	1	TERROR	S	N	1	R	B
99	3	827	0	2	ANGRIFF	S	N	2	R	B
100	2	1330	0	1	MONSTRUM	S	N	2	S	A
101	2	1049	0	1	BEGABUNG	S	P	1	S	A
102	3	1287	0	1	STREIT	S	N	1	R	B
103	1	1795	0	1	SCHLECHT	A	N	2	N	P
104	2	3744	0	2	ASCHFAHL	A	N	2	S	A
105	1	1762	0	2	ERDBEERE	S	P	1	N	P
106	2	1491	0	1	TYRANN	S	N	1	S	A
107	3	5115	0	1	LEBEN	S	P	1	R	B
108	1	1979	0	1	UNFALL	S	N	1	N	P
109	3	1686	0	1	BLUTTAT	S	N	1	R	B
110	1	1447	0	1	ZERLUMPT	A	N	1	N	P
111	1	964	0	2	FREUDIG	A	P	2	N	P
112	3	957	0	1	TRENNUNG	S	N	1	R	B
113	2	1165	0	2	FREUDLOS	A	N	1	S	A
114	1	5509	0	2	TAKTVOLL	A	P	2	N	P
115	2	1126	0	2	SCHLAU	A	P	1	S	A
116	1	1442	0	1	TODFEIND	S	N	2	N	P
117	2	999	0	2	LABIL	A	N	1	S	A
118	2	1661	0	1	KIRSCHE	S	P	2	S	A
119	3	1705	0	2	LOYAL	A	P	2	R	B
120	3	909	0	1	UNFAIR	A	N	1	R	B
121	3	800	0	1	SINNLICH	A	P	1	R	B
122	1	2535	0	1	LEICHNAM	S	N	2	N	P
123	1	1359	0	1	ÜBERFALL	S	N	2	N	P
124	1	1183	0	1	VIRUS	S	N	2	N	P
125	2	4525	0	2	STABIL	A	P	2	S	A
126	2	1080	0	2	VERLOGEN	A	N	1	S	A
127	2	835	0	2	GUTARTIG	A	P	2	S	A
128	1	1160	0	2	PARADIES	S	P	1	N	P
129	3	1313	0	2	ABSTURZ	S	N	2	R	B
130	1	1620	0	2	REIZVOLL	A	P	1	N	P
131	1	986	0	2	SPRITZIG	A	P	2	N	P
132	3	1130	0	1	BELIEBT	A	P	1	R	B
133	2	3097	0	1	ABENDROT	S	P	2	S	A
134	1	1452	0	1	VERRAT	S	N	2	N	P
135	3	1207	0	2	MASSAGE	S	P	2	R	B
136	3	1190	0	1	STRAFBAR	A	N	1	R	B
137	2	1270	0	1	OHRFEIGE	S	N	2	S	A
138	1	1201	0	2	ERHOLUNG	S	P	2	N	P
139	3	1195	0	1	FROH	A	P	1	R	B
140	1	1506	0	2	VERTRAUEN	S	P	2	N	P
141	3	1394	0	1	SATT	A	P	1	R	B
142	1	1505	0	1	BODENLOS	A	N	2	N	P
143	2	1835	0	1	ATEMNOT	S	N	2	S	A
144	3	2008	0	1	STRAFTAT	S	N	1	R	B
145	1	1217	0	1	GEISEL	S	N	2	N	P
146	2	1467	0	1	FORTUNA	S	P	2	S	A
147	3	1296	0	1	HERZLOS	A	N	1	R	B
148	1	2955	0	2	SONNABEND	S	P	1	N	P
149	2	1546	0	2	SILBERN	A	P	1	S	A
150	3	1565	0	2	FREIZEIT	S	P	2	R	B
151	1	1028	0	2	PARTNER	S	P	2	N	P
152	2	1346	0	2	HILFLOS	A	N	1	S	A
153	1	1979	0	1	MASSAKER	S	N	2	N	P
154	3	1659	0	1	BOSHAFT	A	N	1	R	B
155	1	1776	0	1	INFERNO	S	N	1	N	P
156	2	1441	0	1	FREUND	S	P	1	S	A
157	3	1710	0	1	ZIELLOS	A	N	1	R	B
158	2	1078	0	1	ERDBEERE	S	P	1	S	A
159	2	1100	0	2	GRUSELIG	A	N	2	S	A
160	3	1240	0	1	ABENDROT	S	P	1	R	B
161	2	1099	0	1	HARMONIE	S	P	2	S	A
162	1	1463	0	1	TROSTLOS	A	N	1	N	P
