trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	2811	0	2	HENKER	S	N	2	P	N
2	3	1466	0	2	FRIEDEN	S	P	1	B	R
3	2	3103	0	2	ASOZIAL	A	N	2	S	A
4	1	1911	0	1	HARMONIE	S	P	2	P	N
5	2	2563	0	1	SCHMERZ	S	N	2	S	A
6	1	2507	0	1	VATER	S	P	1	P	N
7	1	2013	0	1	HEILFROH	A	P	1	P	N
8	2	3210	0	1	FREIHEIT	S	P	1	S	A
9	3	2785	0	2	HUMOR	S	P	1	B	R
10	1	3207	0	1	SCHLAU	A	P	2	P	N
11	3	3285	0	1	GESUND	A	P	2	B	R
12	1	2304	0	1	INSEL	S	P	1	P	N
13	1	1420	0	1	STARK	A	P	1	P	N
14	2	2232	0	1	INFERNO	S	N	2	S	A
15	2	1630	0	2	GRUSELIG	A	N	1	S	A
16	3	2284	0	2	ZWECKLOS	A	N	1	B	R
17	3	1334	0	2	PRACHT	S	P	1	B	R
18	2	2007	0	2	PLANLOS	A	N	2	S	A
19	3	2134	0	1	TYRANN	S	N	2	B	R
20	2	2487	0	1	BLUTTAT	S	N	2	S	A
21	3	1583	0	2	TOLL	A	P	1	B	R
22	3	952	0	2	TRAGISCH	A	N	1	B	R
23	2	2617	0	1	EROTIK	S	P	2	S	A
24	3	5221	0	1	SCHLECHT	A	N	2	B	R
25	1	3353	0	1	HEITER	A	P	1	P	N
26	3	1738	0	1	GRANDIOS	A	P	2	B	R
27	2	2874	0	1	KLUGHEIT	S	P	2	S	A
28	3	2263	0	2	HIMMEL	S	P	1	B	R
29	3	898	0	2	NATUR	S	P	1	B	R
30	2	3461	0	2	SILBERN	A	P	2	S	A
31	2	3841	0	2	VITAL	A	P	1	S	A
32	3	1743	0	2	WEHRLOS	A	N	1	B	R
33	1	3101	0	2	LUSTLOS	A	N	2	P	N
34	2	1999	0	1	OHRFEIGE	S	N	1	S	A
35	1	3790	0	2	REVOLVER	S	N	1	P	N
36	2	3316	0	2	TRAURIG	A	N	2	S	A
37	3	3614	0	2	VERTRAUT	A	P	1	B	R
38	1	2913	0	2	SKLAVE	S	N	1	P	N
39	3	3628	0	2	FERIEN	S	P	1	B	R
40	1	5313	0	2	DEKADENT	A	N	2	P	N
41	1	2713	0	1	PARADIES	S	P	1	P	N
42	3	1961	0	1	ALPTRAUM	S	N	2	B	R
43	2	2301	0	2	KORRUPT	A	N	1	S	A
44	1	2534	0	2	LEICHNAM	S	N	2	P	N
45	2	3104	0	2	TREULOS	A	N	2	S	A
46	1	5467	0	2	PEINLICH	A	N	1	P	N
47	2	3746	0	1	MUSIK	S	P	1	S	A
48	2	2034	0	1	UNMENSCH	S	N	2	S	A
49	3	2905	0	1	UNHEIL	S	N	2	B	R
50	3	850	0	1	TERROR	S	N	2	B	R
51	3	1120	0	2	SOMMER	S	P	1	B	R
52	1	2146	0	2	HILFLOS	A	N	1	P	N
53	1	2257	1	2	PERFEKT	A	P	1	P	N
54	1	4392	0	2	ZERLUMPT	A	N	2	P	N
55	2	2412	0	1	ERHOLUNG	S	P	1	S	A
56	2	2291	0	1	SATAN	S	N	2	S	A
57	2	1126	0	1	BESTIE	S	N	1	S	A
58	1	4543	0	2	HALBTOT	A	N	1	P	N
59	3	2058	0	1	ATEMNOT	S	N	2	B	R
60	1	3764	0	2	GRANATE	S	N	2	P	N
61	1	1194	0	1	STRAND	S	P	1	P	N
62	3	3076	0	1	BEGABUNG	S	P	2	B	R
63	2	2983	0	1	WEISHEIT	S	P	1	S	A
64	1	2771	0	1	GEFÜHL	S	P	2	P	N
65	3	2475	0	2	IDYLLE	S	P	1	B	R
66	3	951	0	2	NETT	A	P	1	B	R
67	2	2000	0	2	UNGESUND	A	N	1	S	A
68	1	4096	0	2	GEISEL	S	N	2	P	N
69	3	3529	0	2	SCHLACHT	S	N	1	B	R
70	1	5592	1	1	FURCHT	S	N	2	P	N
71	3	6192	0	2	KÜSTE	S	P	1	B	R
72	1	2619	0	1	SONNIG	A	P	2	P	N
73	2	3402	0	1	GESCHENK	S	P	2	S	A
74	3	1999	0	2	STREIT	S	N	1	B	R
75	1	7447	0	2	ERZFEIND	S	N	1	P	N
76	2	3056	0	2	UNBEQUEM	A	N	2	S	A
77	3	3026	0	2	GEMEIN	A	N	1	B	R
78	1	3656	0	2	ABSTURZ	S	N	1	P	N
79	2	5101	0	1	ZUHAUSE	S	P	1	S	A
80	3	3924	0	2	LUKRATIV	A	P	1	B	R
81	1	3782	0	2	KRANK	A	N	1	P	N
82	2	4308	0	2	MILITANT	A	N	1	S	A
83	1	3357	0	2	BODENLOS	A	N	1	P	N
84	3	2086	0	2	FRÜHJAHR	S	P	1	B	R
85	1	2849	0	1	WAHRHEIT	S	P	1	P	N
86	2	4914	0	2	STABIL	A	P	1	S	A
87	3	1619	0	2	TOLERANZ	S	P	1	B	R
88	2	5603	0	2	GIERIG	A	N	2	S	A
89	2	1351	0	1	BLUME	S	P	2	S	A
90	3	3823	0	2	AKTIV	A	P	1	B	R
91	2	2722	0	2	GRATIS	A	P	1	S	A
92	1	2957	0	2	HERZLOS	A	N	1	P	N
93	2	3188	0	2	KREATIV	A	P	1	S	A
94	1	2779	0	1	BEFREIUNG	S	P	2	P	N
95	3	3522	0	1	TODFEIND	S	N	2	B	R
96	2	6109	0	2	SAUBER	A	P	2	S	A
97	3	6829	0	2	BANKROTT	A	N	1	B	R
98	2	2551	0	2	SINNVOLL	A	P	1	S	A
99	1	8519	0	1	BUNT	A	P	2	P	N
100	1	1056	0	1	OPTIMIST	S	P	2	P	N
101	1	1645	0	2	SEKTE	S	N	1	P	N
102	2	2928	0	1	GALGEN	S	N	2	S	A
103	2	1403	0	2	STRAFBAR	A	N	2	S	A
104	3	3009	0	2	TRAUMA	S	N	1	B	R
105	2	5027	0	1	NOTFALL	S	N	1	S	A
106	3	2467	0	2	NEIDISCH	A	N	1	B	R
107	3	1573	0	2	BLUTIG	A	N	1	B	R
108	3	1118	0	2	GEMETZEL	S	N	1	B	R
109	2	2632	0	1	MONSTRUM	S	N	1	S	A
110	1	4661	0	2	UNTREUE	S	N	1	P	N
111	2	5281	0	2	GRAUSAM	A	N	2	S	A
112	1	2425	0	2	LEPRA	S	N	1	P	N
113	2	6577	0	2	ROBUST	A	P	1	S	A
114	2	1334	0	2	BRILLANT	A	P	1	S	A
115	3	1581	0	2	GEFAHR	S	N	1	B	R
116	1	7543	1	1	TRENNUNG	S	N	1	P	N
117	3	2236	0	2	PERVERS	A	N	1	B	R
118	3	1953	0	2	TOXISCH	A	N	1	B	R
119	1	4025	0	2	MACHTLOS	A	N	2	P	N
120	3	3256	0	2	PRIMA	A	P	1	B	R
121	1	9144	0	2	ASCHFAHL	A	N	2	P	N
122	1	1849	0	1	ENERGIE	S	P	1	P	N
123	2	2509	0	1	TUMOR	S	N	2	S	A
124	2	1452	0	2	BEQUEM	A	P	1	S	A
125	2	2067	0	2	ILLEGAL	A	N	1	S	A
126	1	3572	0	1	RETTER	S	P	2	P	N
127	1	1269	0	2	SEEKRANK	A	N	2	P	N
128	1	1243	0	1	FRIEDE	S	P	2	P	N
129	3	3308	0	1	SPONTAN	A	P	2	B	R
130	3	2127	0	1	LEBENDIG	A	P	2	B	R
131	1	4044	0	2	AGGRESSION	S	N	1	P	N
132	1	3101	0	2	ENTSETZT	A	N	2	P	N
133	2	1760	0	1	VIRUS	S	N	1	S	A
134	1	4513	0	2	UNFAIR	A	N	2	P	N
135	2	2056	0	2	PLEITE	A	N	2	S	A
136	2	1614	0	1	HOFFNUNG	S	P	1	S	A
137	2	1101	0	1	TALENT	S	P	1	S	A
138	1	2976	0	2	SABOTEUR	S	N	2	P	N
139	3	2374	0	1	KLARHEIT	S	P	2	B	R
140	1	5646	0	1	MUTIG	A	P	1	P	N
141	3	2780	0	2	FREUND	S	P	1	B	R
142	1	2910	0	2	HENKER	S	N	2	P	N
143	2	2918	0	2	LIEB	A	P	2	S	A
144	3	1850	0	1	ELEND	A	N	2	B	R
145	1	4158	0	1	JUBEL	S	P	2	P	N
146	2	1908	0	1	STRAFTAT	S	N	2	S	A
147	3	2213	0	1	GRANDIOS	A	P	2	B	R
148	1	2558	0	2	ABSTURZ	S	N	2	P	N
149	2	4150	0	1	UNHEIL	S	N	1	S	A
150	3	2197	0	1	ENTSETZT	A	N	2	B	R
151	1	2276	0	1	ABENDROT	S	P	2	P	N
152	2	2976	0	2	ZERLUMPT	A	N	2	S	A
153	1	2190	0	1	FREIHEIT	S	P	2	P	N
154	3	5939	0	1	REVOLVER	S	N	2	B	R
155	1	2490	0	2	KRANK	A	N	1	P	N
156	2	2141	0	1	BESTIE	S	N	1	S	A
157	3	2721	0	2	FRAULICH	A	P	1	B	R
158	2	2834	0	1	OPTIMIST	S	P	1	S	A
159	2	4486	1	2	GREUEL	S	N	2	S	A
160	3	3879	0	1	SEKTE	S	N	2	B	R
161	2	5033	0	1	KLARHEIT	S	P	2	S	A
162	1	1844	0	1	TALENT	S	P	2	P	N
163	2	2185	0	1	TERROR	S	N	1	S	A
164	1	2890	0	1	ZUKUNFT	S	P	1	P	N
165	3	4317	0	1	BRILLANT	A	P	2	B	R
166	2	5302	0	2	STRAFBAR	A	N	2	S	A
167	3	3244	0	1	SCHLACHT	S	N	2	B	R
168	2	2259	0	2	BOSHAFT	A	N	2	S	A
169	1	2092	0	1	GENIAL	A	P	2	P	N
170	1	1281	0	2	SADISMUS	S	N	2	P	N
171	1	1683	0	2	GEMEIN	A	N	1	P	N
172	2	4623	0	2	MILITANT	A	N	1	S	A
173	2	3820	0	2	TROSTLOS	A	N	1	S	A
174	3	4192	0	1	MUNTER	A	P	2	B	R
175	2	2119	0	1	TUMOR	S	N	1	S	A
176	1	3582	0	1	TAKTVOLL	A	P	2	P	N
177	3	2031	0	1	GEMETZEL	S	N	2	B	R
178	2	7379	0	2	PRIMA	A	P	1	S	A
179	1	5047	0	1	WARM	A	P	1	P	N
180	2	2534	0	1	FRÜHJAHR	S	P	1	S	A
181	1	3326	0	1	KREATIV	A	P	1	P	N
182	1	1757	0	2	PANIK	S	N	2	P	N
183	2	2087	0	1	LEBEN	S	P	1	S	A
184	3	2928	0	1	TOLERANZ	S	P	2	B	R
185	1	3595	0	1	FORTUNA	S	P	2	P	N
186	3	2528	0	1	ERZFEIND	S	N	2	B	R
187	1	3361	0	2	UNBEQUEM	A	N	1	P	N
188	1	2243	0	2	STREIT	S	N	1	P	N
189	2	2543	0	2	TREULOS	A	N	2	S	A
190	2	1632	0	2	LIEBLOS	A	N	2	S	A
191	3	1860	0	1	TAPFER	A	P	2	B	R
192	3	2442	0	1	SPONTAN	A	P	2	B	R
