trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	2378	0	1	LOYAL	A	P	1	R	B
2	1	1559	0	1	SADISMUS	S	N	2	N	P
3	2	1945	0	2	TRIST	A	N	1	S	A
4	3	2377	0	2	HUMAN	A	P	2	R	B
5	1	2083	0	2	KÜSTE	S	P	1	N	P
6	2	2447	0	1	IDYLLE	S	P	2	S	A
7	3	2338	0	2	TYRANN	S	N	2	R	B
8	1	2804	0	1	ZWECKLOS	A	N	1	N	P
9	2	2064	0	2	PERFEKT	A	P	2	S	A
10	3	1909	0	2	FRIEDEN	S	P	2	R	B
11	1	3367	0	1	MILITANT	A	N	2	N	P
12	2	2494	0	2	VERWEINT	A	N	1	S	A
13	1	1934	0	1	TERROR	S	N	1	N	P
14	3	1647	0	1	VERTRAUEN	S	P	1	R	B
15	1	2484	0	1	GREUEL	S	N	2	N	P
16	2	1697	0	2	TOXISCH	A	N	1	S	A
17	3	2484	0	1	PEINLICH	A	N	1	R	B
18	2	1662	0	2	ANOMAL	A	N	2	S	A
19	2	2132	0	1	RETTER	S	P	1	S	A
20	3	1930	0	2	GUTARTIG	A	P	2	R	B
21	2	2139	0	2	STRAFBAR	A	N	2	S	A
22	1	1516	0	1	VIRUS	S	N	1	N	P
23	2	1446	0	2	TREULOS	A	N	1	S	A
24	1	1964	0	2	NETT	A	P	1	N	P
25	3	1874	0	2	GENIAL	A	P	2	R	B
26	2	1216	0	2	FREUDLOS	A	N	2	S	A
27	3	2107	0	1	WEIBLICH	A	P	1	R	B
28	2	1857	0	1	SATAN	S	N	1	S	A
29	1	2931	0	2	SINNVOLL	A	P	1	N	P
30	1	1741	0	2	POSITIV	A	P	1	N	P
31	1	1127	0	1	SEKTE	S	N	1	N	P
32	2	2185	0	2	LIEBLOS	A	N	1	S	A
33	2	1757	0	2	DEKADENT	A	N	2	S	A
34	3	2697	0	2	MASSAKER	S	N	2	R	B
35	2	1995	0	1	HUMOR	S	P	2	S	A
36	2	2658	0	1	STRAFTAT	S	N	1	S	A
37	3	1603	0	2	BLÜTE	S	P	2	R	B
38	1	3017	0	1	SCHLECHT	A	N	2	N	P
39	3	2838	0	2	BEFREIUNG	S	P	2	R	B
40	1	1795	0	2	BUNT	A	P	2	N	P
41	1	1428	0	1	UNHEIL	S	N	2	N	P
42	3	1513	0	2	HEILUNG	S	P	2	R	B
43	2	1171	0	2	EINSAM	A	N	1	S	A
44	1	1714	0	2	ERFÜLLUNG	S	P	2	N	P
45	2	1597	0	2	VITAL	A	P	1	S	A
46	1	1557	0	1	NEIDISCH	A	N	1	N	P
47	2	1381	0	1	LEICHNAM	S	N	2	S	A
48	2	1386	0	2	KORRUPT	A	N	1	S	A
49	3	1564	0	2	TODFEIND	S	N	2	R	B
50	3	1476	0	2	FRÜHJAHR	S	P	2	R	B
51	3	1472	0	2	HERZLOS	A	N	2	R	B
52	1	1500	0	2	KIRSCHE	S	P	2	N	P
53	1	1350	0	2	SOMMER	S	P	1	N	P
54	1	1350	0	1	GIERIG	A	N	1	N	P
55	2	1303	0	2	GRANDIOS	A	P	1	S	A
56	2	1490	1	2	FORTUNA	S	P	2	S	A
57	2	2454	0	1	FRIEDE	S	P	1	S	A
58	1	1591	0	1	ELEND	A	N	2	N	P
59	3	1858	0	2	VERLETZT	A	N	2	R	B
60	1	1764	0	1	GRUSELIG	A	N	1	N	P
61	1	1484	0	1	PERVERS	A	N	1	N	P
62	3	2432	0	1	PFIFFIG	A	P	1	R	B
63	2	1798	0	1	ALPTRAUM	S	N	2	S	A
64	1	2340	0	1	VERLOGEN	A	N	1	N	P
65	3	1637	0	2	BOSHAFT	A	N	2	R	B
66	3	1217	0	2	PARTY	S	P	2	R	B
67	2	1342	0	1	STRAND	S	P	2	S	A
68	1	2320	0	1	UNRECHT	S	N	2	N	P
69	3	1760	0	2	ZUKUNFT	S	P	2	R	B
70	1	2226	0	2	HARMONIE	S	P	1	N	P
71	1	1296	0	1	BLUTIG	A	N	2	N	P
72	3	1683	0	1	UNFAIR	A	N	1	R	B
73	2	1568	0	1	MORDFALL	S	N	1	S	A
74	1	2957	0	1	ZERLUMPT	A	N	1	N	P
75	2	1887	0	2	LUSTLOS	A	N	2	S	A
76	1	2986	0	1	ASCHFAHL	A	N	1	N	P
77	1	1465	0	2	PRIMA	A	P	2	N	P
78	2	1532	0	1	FREUND	S	P	1	S	A
79	3	2677	0	1	TAKTVOLL	A	P	1	R	B
80	1	2258	0	1	ZIELLOS	A	N	2	N	P
81	3	2748	0	2	PANISCH	A	N	2	R	B
82	1	2308	0	2	STARK	A	P	2	N	P
83	1	1416	0	2	TAPFER	A	P	1	N	P
84	2	1252	0	1	SKLAVE	S	N	1	S	A
85	2	1395	0	2	REIZVOLL	A	P	1	S	A
86	3	2424	0	1	SEEKRANK	A	N	1	R	B
87	3	1744	0	2	MUTIG	A	P	2	R	B
88	2	1825	0	1	BEGABUNG	S	P	2	S	A
89	3	3420	0	1	OPTIMAL	A	P	1	R	B
90	2	1482	0	1	ANGRIFF	S	N	1	S	A
91	3	2918	0	2	FRAULICH	A	P	2	R	B
92	3	1734	0	2	PRACHT	S	P	2	R	B
93	2	1647	0	1	SONNABEND	S	P	2	S	A
94	3	1917	0	1	KREATIV	A	P	1	R	B
95	1	1573	0	1	STREIT	S	N	1	N	P
96	3	2643	0	2	BLUTTAT	S	N	2	R	B
97	2	2869	0	2	GEMEIN	A	N	2	S	A
98	3	1629	0	2	HIMMEL	S	P	2	R	B
99	3	1709	0	2	ASOZIAL	A	N	2	R	B
100	2	1023	0	1	NOTFALL	S	N	1	S	A
101	2	2798	0	2	SILBERN	A	P	1	S	A
102	3	1906	0	2	ROBUST	A	P	2	R	B
103	1	1516	0	1	INTRIGE	S	N	2	N	P
104	2	1072	1	1	BANKROTT	A	N	1	S	A
105	1	1586	0	1	GRAUSAM	A	N	2	N	P
106	3	1793	0	1	AGGRESSION	S	N	1	R	B
107	3	1602	0	2	FROH	A	P	2	R	B
108	3	1246	0	2	LEBEN	S	P	2	R	B
109	2	1198	0	2	LAUNISCH	A	N	2	S	A
110	1	1484	0	2	KLUGHEIT	S	P	2	N	P
111	2	1581	0	1	EROTIK	S	P	1	S	A
112	1	3125	1	2	KRAFTLOS	A	N	1	N	P
113	2	2670	0	2	MACHTLOS	A	N	1	S	A
114	2	2451	0	1	ABENDROT	S	P	2	S	A
115	3	2389	0	2	SPRITZIG	A	P	2	R	B
116	1	1574	0	2	ANMUTIG	A	P	1	N	P
117	3	1767	0	1	ATEMNOT	S	N	1	R	B
118	3	2229	0	2	WISSEN	S	P	2	R	B
119	1	1522	0	2	MUTTER	S	P	2	N	P
120	3	2492	0	2	SPONTAN	A	P	2	R	B
121	1	1464	0	2	FERIEN	S	P	2	N	P
122	1	1234	0	2	GESUND	A	P	1	N	P
123	2	928	0	1	MUSIK	S	P	2	S	A
124	2	1475	0	1	TRENNUNG	S	N	1	S	A
125	2	1487	0	2	WEHRLOS	A	N	2	S	A
126	1	2322	0	2	ERHOLUNG	S	P	2	N	P
127	1	1086	0	2	REICH	A	P	2	N	P
128	1	993	0	2	WERTVOLL	A	P	2	N	P
129	3	2376	0	2	ATTENTAT	S	N	2	R	B
130	3	2694	0	1	DROHUNG	S	N	1	R	B
131	1	1321	0	1	ABSTURZ	S	N	1	N	P
132	1	3476	0	1	SABOTEUR	S	N	2	N	P
133	2	1014	0	1	FURCHT	S	N	1	S	A
134	1	2371	0	1	PLEITE	A	N	2	N	P
135	2	1260	0	2	ZART	A	P	2	S	A
