trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	2071	0	2	GRATIS	A	P	2	R	B
2	3	781	0	2	BEFREIUNG	S	P	2	R	B
3	3	530	0	1	SAUBER	A	P	1	R	B
4	2	1560	0	1	FREIHEIT	S	P	1	S	A
5	1	527	1	2	PRIMA	A	P	2	P	N
6	2	955	0	1	SADISMUS	S	N	1	S	A
7	1	1105	0	2	PEINIGER	S	N	2	P	N
8	2	964	0	1	ATEMNOT	S	N	1	S	A
9	2	3180	0	2	BLUTIG	A	N	1	S	A
10	3	2147	0	2	WERTVOLL	A	P	2	R	B
11	1	2741	0	1	WAHRHEIT	S	P	1	P	N
12	3	2659	1	1	UNFAIR	A	N	2	R	B
13	3	1744	0	1	EROTIK	S	P	1	R	B
14	1	3177	0	2	TYRANN	S	N	1	P	N
15	3	3648	0	1	VERWEINT	A	N	1	R	B
16	1	2765	0	2	LIEBLOS	A	N	1	P	N
17	1	7867	0	1	ERDBEERE	S	P	1	P	N
18	2	4270	0	2	SEEKRANK	A	N	1	S	A
19	2	3465	1	2	ABSTURZ	S	N	2	S	A
20	2	3769	0	1	UNHEIL	S	N	1	S	A
21	1	2785	0	1	STRAND	S	P	2	P	N
22	1	3542	0	2	LEPRA	S	N	1	P	N
23	1	3256	0	2	SATAN	S	N	1	P	N
24	3	3547	0	1	ALPTRAUM	S	N	1	R	B
25	3	4131	0	1	UNGESUND	A	N	1	R	B
26	1	3026	0	1	HUMAN	A	P	1	P	N
27	1	4647	0	1	KIRSCHE	S	P	2	P	N
28	2	3046	0	1	NATUR	S	P	1	S	A
29	1	2264	0	2	STRAFE	S	N	2	P	N
30	2	4054	0	1	HOFFNUNG	S	P	2	S	A
31	2	3330	0	1	FREUDE	S	P	2	S	A
32	2	4034	0	2	LUSTLOS	A	N	2	S	A
33	1	2603	1	2	LOYAL	A	P	2	P	N
34	3	3173	0	1	INTRIGE	S	N	1	R	B
35	1	2836	0	2	AGGRESSION	S	N	2	P	N
36	1	3664	0	2	SCHLECHT	A	N	1	P	N
37	3	2674	0	2	PERFEKT	A	P	2	R	B
38	2	3974	0	2	LEBENDIG	A	P	2	S	A
39	1	5075	0	2	FURCHT	S	N	2	P	N
40	2	3533	0	2	REICH	A	P	1	S	A
41	1	2559	0	2	HENKER	S	N	2	P	N
42	1	4886	0	2	MILITANT	A	N	1	P	N
43	2	2073	0	1	PARADIES	S	P	2	S	A
44	3	2962	0	1	GREUEL	S	N	1	R	B
45	1	3123	0	2	PANIK	S	N	2	P	N
46	3	2918	0	2	BLÜTE	S	P	2	R	B
47	1	2663	0	2	GRAUSAM	A	N	2	P	N
48	1	3425	0	1	FREUDIG	A	P	1	P	N
49	2	2293	0	2	HILFLOS	A	N	1	S	A
50	2	2818	0	1	NOTFALL	S	N	1	S	A
51	3	2577	0	2	RETTER	S	P	2	R	B
52	3	2171	0	2	SINNVOLL	A	P	2	R	B
53	2	2359	0	2	TOLL	A	P	1	S	A
54	3	2413	0	2	SPONTAN	A	P	2	R	B
55	2	3308	0	1	HEILUNG	S	P	2	S	A
56	3	3751	0	2	FRIEDE	S	P	2	R	B
57	3	2772	0	1	FRÜHJAHR	S	P	1	R	B
58	2	4476	0	1	SABOTEUR	S	N	2	S	A
59	3	4248	0	2	GALGEN	S	N	2	R	B
60	1	2554	0	1	REIZVOLL	A	P	1	P	N
61	3	3185	0	1	HEITER	A	P	1	R	B
62	2	2816	0	1	UNTREUE	S	N	2	S	A
63	3	2638	0	2	HUMORLOS	A	N	2	R	B
64	3	3572	0	1	GENIAL	A	P	1	R	B
65	2	2695	0	2	EHRLICH	A	P	1	S	A
66	2	3755	0	2	ZIELLOS	A	N	1	S	A
67	3	3252	0	2	REVOLVER	S	N	2	R	B
68	1	3738	0	1	PFIFFIG	A	P	1	P	N
69	2	2776	0	2	SONNIG	A	P	2	S	A
70	1	2999	0	2	BODENLOS	A	N	1	P	N
71	2	2844	0	1	TOLERANZ	S	P	2	S	A
72	3	3196	0	1	ERZFEIND	S	N	1	R	B
73	1	2170	0	2	MORDFALL	S	N	1	P	N
74	3	4783	0	1	UNFALL	S	N	1	R	B
75	1	2758	0	2	PLEITE	A	N	1	P	N
76	1	5846	0	2	FREUDLOS	A	N	1	P	N
77	3	3360	0	2	TOLERANT	A	P	2	R	B
78	2	1808	0	1	FREIZEIT	S	P	2	S	A
79	1	4070	0	1	GUTARTIG	A	P	2	P	N
80	2	2929	0	2	HEILFROH	A	P	1	S	A
81	1	4092	0	2	LAUNISCH	A	N	2	P	N
82	2	4565	0	2	SILBERN	A	P	1	S	A
83	2	2210	0	1	ERFÜLLUNG	S	P	2	S	A
84	3	1961	0	2	TAPFER	A	P	2	R	B
85	3	1962	0	2	SCHMERZ	S	N	2	R	B
86	3	2354	0	1	LEICHNAM	S	N	1	R	B
87	1	2732	0	2	TREULOS	A	N	1	P	N
88	1	2227	0	1	TOPFIT	A	P	2	P	N
89	1	2528	0	1	HARMONIE	S	P	1	P	N
90	2	2091	0	2	MUTIG	A	P	1	S	A
91	2	3510	0	1	INFERNO	S	N	2	S	A
92	2	2046	0	1	GIFTGAS	S	N	2	S	A
93	1	3018	0	2	GEMETZEL	S	N	1	P	N
94	3	2874	0	1	STRAFTAT	S	N	1	R	B
95	1	3587	0	2	MACHTLOS	A	N	2	P	N
96	1	1243	0	1	TALENT	S	P	2	P	N
97	3	2383	0	1	GRANATE	S	N	1	R	B
98	2	2119	0	2	AKTIV	A	P	2	S	A
99	1	3184	0	2	RASTLOS	A	N	2	P	N
100	3	2814	0	1	KÜSTE	S	P	1	R	B
101	3	1636	0	2	LEBEN	S	P	2	R	B
102	2	2368	0	2	WEIBLICH	A	P	2	S	A
103	1	2304	0	2	ANGRIFF	S	N	2	P	N
104	3	2771	0	2	UNBEQUEM	A	N	2	R	B
105	1	3375	0	1	ZART	A	P	1	P	N
106	3	2512	0	1	GESUND	A	P	1	R	B
107	1	2634	0	1	FANTASIE	S	P	2	P	N
108	2	2585	0	1	TUMOR	S	N	2	S	A
109	3	2957	1	1	FREUND	S	P	2	R	B
110	1	2696	0	2	IRRSINN	S	N	2	P	N
111	2	3050	0	2	TAKTVOLL	A	P	2	S	A
112	3	2415	0	2	TOXISCH	A	N	2	R	B
113	1	2090	0	1	PARTY	S	P	1	P	N
114	2	4735	0	1	MONSTRUM	S	N	1	S	A
115	3	2854	0	1	WEHRLOS	A	N	1	R	B
116	1	2803	0	1	FORTUNA	S	P	1	P	N
117	2	2430	0	1	MUTTER	S	P	1	S	A
