trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2398	0	2	PEINIGER	S	N	2	A	S
2	3	2758	0	1	ZUHAUSE	S	P	2	B	R
3	1	3381	0	2	POSITIV	A	P	2	N	P
4	3	2885	0	1	STILVOLL	A	P	2	B	R
5	1	4199	0	2	KLUGHEIT	S	P	1	N	P
6	1	1101	0	1	PANISCH	A	N	1	N	P
7	3	1625	0	2	SONNIG	A	P	1	B	R
8	2	1549	1	1	TODFEIND	S	N	1	A	S
9	1	4908	0	2	KREATIV	A	P	2	N	P
10	2	1669	0	1	HUMAN	A	P	1	A	S
11	1	4328	0	2	JUBEL	S	P	1	N	P
12	2	2001	0	1	REICH	A	P	2	A	S
13	2	1769	0	2	UNMENSCH	S	N	2	A	S
14	3	1352	0	2	TYRANN	S	N	1	B	R
15	3	976	0	1	SPRITZIG	A	P	2	B	R
16	3	915	0	2	STREIT	S	N	1	B	R
17	1	4180	0	1	GIERIG	A	N	2	N	P
18	1	897	0	1	VERLOGEN	A	N	2	N	P
19	1	1718	0	2	TOLERANZ	S	P	1	N	P
20	2	2031	0	1	SEEKRANK	A	N	1	A	S
21	2	933	0	2	SKLAVE	S	N	1	A	S
22	2	1479	0	2	NOTFALL	S	N	1	A	S
23	1	1226	1	2	SADISMUS	S	N	1	N	P
24	3	5082	0	2	MASSAGE	S	P	1	B	R
25	1	2659	0	2	SINNLICH	A	P	2	N	P
26	1	1124	0	1	VIRUS	S	N	2	N	P
27	3	1400	0	1	PERFEKT	A	P	2	B	R
28	2	2267	0	1	HILFLOS	A	N	1	A	S
29	1	4746	1	2	TERROR	S	N	1	N	P
30	3	1435	0	2	FURCHT	S	N	1	B	R
31	3	1023	0	2	UNHEIL	S	N	1	B	R
32	2	1646	0	2	PARTNER	S	P	2	A	S
33	1	2315	0	1	GEMEIN	A	N	2	N	P
34	3	4333	0	2	HEITER	A	P	1	B	R
35	1	2195	0	2	TALENT	S	P	2	N	P
36	1	2635	0	1	STRAFTAT	S	N	2	N	P
37	3	1441	0	2	MILITANT	A	N	1	B	R
38	2	2342	0	1	ZIELLOS	A	N	1	A	S
39	1	1991	0	2	SPONTAN	A	P	1	N	P
40	2	3435	0	1	TRIST	A	N	2	A	S
41	1	2402	0	2	ERFOLG	S	P	2	N	P
42	1	847	0	1	ELEND	A	N	1	N	P
43	2	1246	0	1	BRILLANT	A	P	1	A	S
44	3	1487	0	1	HERZLOS	A	N	2	B	R
45	1	1748	0	1	GRUSELIG	A	N	2	N	P
46	3	1942	0	1	PERVERS	A	N	2	B	R
47	1	2511	0	2	MUTTER	S	P	2	N	P
48	1	1489	0	1	BLUTIG	A	N	2	N	P
49	2	1859	0	2	UNTREUE	S	N	1	A	S
50	2	992	0	2	OPTIMIST	S	P	2	A	S
51	3	2374	0	2	GEMETZEL	S	N	1	B	R
52	3	1334	0	1	KRAFTLOS	A	N	2	B	R
53	2	1186	0	2	TRAUMA	S	N	2	A	S
54	3	6216	1	2	GIFTGAS	S	N	2	B	R
55	2	5164	0	2	FREIHEIT	S	P	2	A	S
56	3	4569	0	1	DEKADENT	A	N	2	B	R
57	3	1386	0	1	GRATIS	A	P	2	B	R
58	2	1817	0	1	VERBOTEN	A	N	1	A	S
59	3	3175	0	1	GUTARTIG	A	P	2	B	R
60	1	1588	0	2	BELIEBT	A	P	1	N	P
61	3	2491	0	2	TRAURIG	A	N	1	B	R
62	2	1529	0	2	ERDBEERE	S	P	1	A	S
63	3	5776	0	2	GREUEL	S	N	1	B	R
64	3	1174	0	2	LEICHNAM	S	N	1	B	R
65	2	1455	0	1	LOYAL	A	P	1	A	S
66	2	1475	0	1	BEQUEM	A	P	2	A	S
67	3	1585	0	2	MUNTER	A	P	1	B	R
68	1	1742	0	2	KÜSTE	S	P	2	N	P
69	2	1929	0	2	ABSTURZ	S	N	2	A	S
70	1	2507	0	1	PSYCHOSE	S	N	1	N	P
71	3	1965	0	1	REIZVOLL	A	P	2	B	R
72	1	2341	0	1	FREUDLOS	A	N	1	N	P
73	2	1228	0	2	HEILUNG	S	P	2	A	S
74	3	1818	0	2	HIMMEL	S	P	1	B	R
75	1	2082	0	2	SINNVOLL	A	P	2	N	P
76	2	2157	0	2	LEPRA	S	N	1	A	S
77	3	1997	0	2	VERTRAUT	A	P	1	B	R
78	1	1721	0	2	KLARHEIT	S	P	2	N	P
79	2	1933	0	1	TROSTLOS	A	N	2	A	S
80	3	2150	0	1	BUNT	A	P	2	B	R
81	1	7967	0	1	TREULOS	A	N	1	N	P
82	2	1401	0	1	HUMORLOS	A	N	1	A	S
83	1	5754	0	1	INTRIGE	S	N	1	N	P
84	3	1262	0	1	SCHLACHT	S	N	2	B	R
85	1	11292	0	1	SCHLECHT	A	N	1	N	P
86	2	1611	0	1	MACHTLOS	A	N	1	A	S
87	3	1018	0	1	HUMOR	S	P	2	B	R
88	2	2976	0	1	HEILFROH	A	P	2	A	S
89	2	1276	0	2	GEWINN	S	P	1	A	S
90	3	1379	0	2	TOLL	A	P	1	B	R
91	2	2315	0	2	FANTASIE	S	P	1	A	S
92	1	5867	0	1	LAUNISCH	A	N	1	N	P
93	2	1251	0	1	LIEB	A	P	1	A	S
94	1	1616	0	2	STABIL	A	P	1	N	P
95	3	1041	0	1	VERLETZT	A	N	2	B	R
96	2	3654	0	1	TAKTVOLL	A	P	2	A	S
97	3	1353	0	2	KRANK	A	N	1	B	R
98	2	3072	0	1	WERTVOLL	A	P	1	A	S
99	1	2651	0	2	GENIAL	A	P	1	N	P
100	1	2487	0	1	SEKTE	S	N	2	N	P
101	1	1193	0	1	KORRUPT	A	N	2	N	P
102	2	1692	0	2	ZUKUNFT	S	P	1	A	S
103	2	788	0	1	STARK	A	P	2	A	S
104	3	1718	0	1	ROBUST	A	P	2	B	R
105	2	3289	0	2	INSEL	S	P	2	A	S
106	3	4065	0	2	GESUND	A	P	1	B	R
