trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	1255	0	1	SABOTEUR	S	N	2	N	P
2	3	2683	1	1	ZUKUNFT	S	P	1	B	R
3	2	1709	0	1	TAPFER	A	P	2	A	S
4	1	2671	0	1	FREUDLOS	A	N	1	N	P
5	2	2756	0	2	ZUHAUSE	S	P	2	A	S
6	1	1812	0	1	DEKADENT	A	N	2	N	P
7	1	1155	1	2	TRENNUNG	S	N	2	N	P
8	2	3922	0	2	GEWALT	S	N	1	A	S
9	3	3748	0	1	GEMEIN	A	N	2	B	R
10	1	4753	0	2	SCHLAU	A	P	1	N	P
11	3	2098	0	2	BLUTIG	A	N	1	B	R
12	1	3187	0	1	PLANLOS	A	N	1	N	P
13	1	2564	0	2	ERDBEERE	S	P	1	N	P
14	2	2073	0	1	VERBOTEN	A	N	2	A	S
15	2	1614	0	1	SCHLECHT	A	N	1	A	S
16	3	4089	0	2	ERHOLUNG	S	P	1	B	R
17	3	1636	0	2	SONNIG	A	P	1	B	R
18	2	1497	0	1	LAUNISCH	A	N	1	A	S
19	3	1870	0	2	INFERNO	S	N	1	B	R
20	2	1927	0	2	WAHRHEIT	S	P	1	A	S
21	3	2044	0	1	KOLLAPS	S	N	2	B	R
22	3	1841	0	1	WEHRLOS	A	N	2	B	R
23	2	2052	0	1	STABIL	A	P	1	A	S
24	3	2610	0	1	ERFÜLLUNG	S	P	2	B	R
25	1	1785	0	1	ELEND	A	N	1	N	P
26	3	2566	0	1	WISSEN	S	P	2	B	R
27	2	1935	0	2	MUTTER	S	P	2	A	S
28	3	2312	0	1	VERLOGEN	A	N	2	B	R
29	3	1295	0	2	INTRIGE	S	N	1	B	R
30	2	1948	0	2	KLARHEIT	S	P	1	A	S
31	2	1910	0	2	REVOLVER	S	N	2	A	S
32	3	2528	0	2	FREIZEIT	S	P	1	B	R
33	1	3810	0	2	HEITER	A	P	1	N	P
34	2	2237	0	2	GIFTGAS	S	N	2	A	S
35	1	2916	0	2	KIRSCHE	S	P	1	N	P
36	3	2622	0	2	ALPTRAUM	S	N	1	B	R
37	1	2523	0	1	PSYCHOSE	S	N	1	N	P
38	2	1891	0	2	MUSIK	S	P	1	A	S
39	3	1806	0	1	LUSTLOS	A	N	2	B	R
40	1	2774	0	2	KÜSTE	S	P	2	N	P
41	2	1860	0	2	BLUTTAT	S	N	1	A	S
42	3	2063	0	1	ERFOLG	S	P	2	B	R
43	1	3483	0	1	HENKER	S	N	1	N	P
44	2	2110	1	2	EINSAM	A	N	2	A	S
45	3	1383	1	2	HOFFNUNG	S	P	2	B	R
46	1	3440	0	2	TALENT	S	P	2	N	P
47	2	1836	0	1	GENIAL	A	P	2	A	S
48	1	3426	0	2	FERIEN	S	P	2	N	P
49	3	1702	0	2	STRAFBAR	A	N	1	B	R
50	1	3305	0	2	HUMAN	A	P	1	N	P
51	2	1554	0	1	TREULOS	A	N	1	A	S
52	3	2099	0	2	SCHMERZ	S	N	1	B	R
53	2	3732	0	1	ENTSETZT	A	N	1	A	S
54	2	1660	0	1	VERTRAUT	A	P	2	A	S
55	3	2371	0	1	BEQUEM	A	P	2	B	R
56	2	2514	0	1	PRIMA	A	P	1	A	S
57	1	1585	0	2	NETT	A	P	2	N	P
58	2	1586	0	2	SOMMER	S	P	1	A	S
59	1	3025	0	1	SEEKRANK	A	N	1	N	P
60	3	1806	0	1	WEIBLICH	A	P	2	B	R
61	2	2372	0	2	EROTIK	S	P	1	A	S
62	3	2550	0	1	FRAULICH	A	P	2	B	R
63	2	2060	0	1	UNGESUND	A	N	1	A	S
64	1	1785	0	1	ZIELLOS	A	N	1	N	P
65	1	1223	0	1	SKLAVE	S	N	1	N	P
66	1	1255	0	2	GESUND	A	P	2	N	P
67	2	1628	0	1	BUNT	A	P	1	A	S
68	2	1111	0	2	ANGRIFF	S	N	2	A	S
69	3	2475	0	1	VERTRAUEN	S	P	2	B	R
70	2	2889	0	2	HARMONIE	S	P	2	A	S
71	3	1546	0	2	FREUDIG	A	P	1	B	R
72	3	1073	0	1	PERFEKT	A	P	2	B	R
73	3	950	0	1	TOXISCH	A	N	2	B	R
74	2	1593	0	2	MONSTRUM	S	N	2	A	S
75	1	1937	0	1	TUMOR	S	N	1	N	P
76	2	2865	0	1	TRIST	A	N	2	A	S
77	1	4242	0	1	ANOMAL	A	N	1	N	P
78	2	2623	0	2	URLAUB	S	P	1	A	S
79	2	1020	0	2	WEISHEIT	S	P	2	A	S
80	3	2100	0	2	VERLETZT	A	N	1	B	R
81	1	2263	0	2	LIEB	A	P	1	N	P
82	3	2287	0	1	GRANATE	S	N	2	B	R
83	3	1525	0	1	ÜBERFALL	S	N	2	B	R
84	1	2124	0	2	FREUND	S	P	2	N	P
85	3	2510	0	1	ILLEGAL	A	N	2	B	R
86	1	2394	0	1	RASTLOS	A	N	2	N	P
87	1	2282	0	2	STARK	A	P	1	N	P
88	2	2114	0	2	ENERGIE	S	P	1	A	S
89	2	2015	0	2	GEWINN	S	P	1	A	S
90	2	1500	1	2	PERVERS	A	N	2	A	S
91	1	2948	0	2	WEISE	A	P	2	N	P
92	1	1886	1	2	MORDFALL	S	N	1	N	P
93	1	2634	0	1	MORDTAT	S	N	2	N	P
94	3	2799	0	1	LEICHNAM	S	N	2	B	R
95	3	1707	0	2	SAUBER	A	P	1	B	R
96	1	2076	0	2	GRANDIOS	A	P	1	N	P
97	1	1371	0	1	BOSHAFT	A	N	2	N	P
98	2	2811	0	2	FRIEDE	S	P	1	A	S
99	1	3024	0	1	UNMENSCH	S	N	1	N	P
100	2	1548	1	2	KRAFTLOS	A	N	1	A	S
101	2	1903	0	2	MASSAKER	S	N	1	A	S
102	2	2345	0	1	VERWEINT	A	N	1	A	S
103	1	3232	0	1	ZERLUMPT	A	N	2	N	P
104	3	2742	0	1	BESTIE	S	N	2	B	R
105	1	2092	0	2	PRACHT	S	P	1	N	P
106	2	2870	0	1	MUTIG	A	P	1	A	S
107	3	2076	0	2	PARTY	S	P	1	B	R
108	1	3175	0	2	STILVOLL	A	P	1	N	P
109	3	3228	0	1	TROSTLOS	A	N	2	B	R
110	1	3525	0	2	FRIEDEN	S	P	1	N	P
111	1	779	0	2	BLUME	S	P	2	N	P
112	3	1468	0	1	SEKTE	S	N	2	B	R
113	2	2488	0	2	ATTENTAT	S	N	1	A	S
114	1	1811	0	2	ZART	A	P	2	N	P
115	2	2353	0	2	VATER	S	P	2	A	S
116	1	2899	0	1	UNFALL	S	N	1	N	P
117	2	2325	0	2	FREIHEIT	S	P	2	A	S
118	2	831	0	1	TREU	A	P	2	A	S
119	3	1500	0	1	RETTER	S	P	2	B	R
120	3	1295	0	2	TOPFIT	A	P	1	B	R
121	3	1010	0	2	PEINIGER	S	N	1	B	R
122	1	2993	0	1	DROHUNG	S	N	2	N	P
123	1	1015	0	1	FOLTER	S	N	2	N	P
124	1	1020	0	1	AGGRESSION	S	N	2	N	P
125	2	1650	0	1	HILFLOS	A	N	1	A	S
126	2	1007	0	2	NATUR	S	P	1	A	S
127	2	782	0	2	GESCHENK	S	P	1	A	S
128	1	1533	0	1	ERZFEIND	S	N	2	N	P
129	3	3615	0	1	SCHLACHT	S	N	2	B	R
130	1	1843	0	2	ROBUST	A	P	1	N	P
131	1	1137	0	2	LEBEN	S	P	1	N	P
