trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	2	2998	0	1	GRUSELIG	A	N	2	A	S
2	3	4164	1	2	LEICHNAM	S	N	2	B	R
3	1	3686	0	2	UNMENSCH	S	N	1	P	N
4	3	3566	0	1	NATUR	S	P	2	B	R
5	1	3216	0	2	TRENNUNG	S	N	1	P	N
6	1	1196	0	2	GEISEL	S	N	1	P	N
7	3	2628	0	2	GEFÜHL	S	P	1	B	R
8	2	3142	0	2	TODFEIND	S	N	2	A	S
9	1	4209	0	1	SAUBER	A	P	1	P	N
10	2	2788	0	1	ANMUTIG	A	P	2	A	S
11	1	3428	0	2	PANISCH	A	N	2	P	N
12	2	2106	0	1	NEIDISCH	A	N	2	A	S
13	2	2266	0	1	LAUNISCH	A	N	1	A	S
14	3	2857	0	1	AGGRESSION	S	N	2	B	R
15	3	2289	0	1	HERZLOS	A	N	2	B	R
16	3	1422	0	1	KLARHEIT	S	P	2	B	R
17	1	1836	0	2	TREULOS	A	N	2	P	N
18	1	2168	0	2	UNBEQUEM	A	N	2	P	N
19	1	1578	0	1	OPTIMIST	S	P	2	P	N
20	2	2658	0	2	SKLAVE	S	N	1	A	S
21	2	1685	0	1	GRANDIOS	A	P	1	A	S
22	2	1496	0	2	ERHOLUNG	S	P	1	A	S
23	1	3217	0	1	SATT	A	P	1	P	N
24	3	2166	0	1	HUMORLOS	A	N	2	B	R
25	1	1384	0	2	ILLEGAL	A	N	2	P	N
26	1	2726	0	1	BRILLANT	A	P	1	P	N
27	3	2296	0	2	MONSTRUM	S	N	1	B	R
28	2	2475	0	1	OPTIMAL	A	P	2	A	S
29	1	2663	0	2	UNGESUND	A	N	1	P	N
30	3	3155	0	2	JUBEL	S	P	1	B	R
31	3	2042	0	2	GRATIS	A	P	1	B	R
32	2	3249	0	2	UNHEIL	S	N	1	A	S
33	1	3211	0	2	OHRFEIGE	S	N	1	P	N
34	3	1274	0	1	LIEB	A	P	2	B	R
35	1	3350	1	1	PSYCHOSE	S	N	2	P	N
36	3	2595	0	2	DEKADENT	A	N	1	B	R
37	1	3564	0	2	PEINIGER	S	N	1	P	N
38	2	3467	0	2	SADISMUS	S	N	1	A	S
39	3	1807	0	1	EROTIK	S	P	2	B	R
40	1	2145	0	2	REVOLVER	S	N	2	P	N
41	2	2037	0	2	SCHMERZ	S	N	1	A	S
42	3	1545	0	1	GIERIG	A	N	2	B	R
43	1	4764	0	2	ENTSETZT	A	N	2	P	N
44	2	2905	0	2	VIRUS	S	N	1	A	S
45	3	2437	0	2	TAPFER	A	P	1	B	R
46	1	2103	0	1	WAHRHEIT	S	P	1	P	N
47	2	2403	0	2	STREIT	S	N	2	A	S
48	1	2200	0	1	FREUDE	S	P	2	P	N
49	3	1644	0	1	MACHTLOS	A	N	2	B	R
50	1	2019	0	1	TAKTVOLL	A	P	1	P	N
51	2	2434	0	2	STRAFTAT	S	N	1	A	S
52	3	4639	0	1	VERTRAUT	A	P	2	B	R
53	2	2425	0	1	TREU	A	P	1	A	S
54	2	1502	0	1	PERVERS	A	N	1	A	S
55	3	2770	0	2	SEKTE	S	N	1	B	R
56	2	3489	0	1	ASOZIAL	A	N	1	A	S
57	1	1445	0	1	HEILUNG	S	P	2	P	N
58	2	3330	0	2	SABOTEUR	S	N	1	A	S
59	1	2033	0	1	HIMMEL	S	P	1	P	N
60	3	1943	0	2	GALGEN	S	N	1	B	R
61	2	2414	0	1	ROBUST	A	P	2	A	S
62	3	1597	0	1	ZWECKLOS	A	N	2	B	R
63	2	1925	0	1	LEBLOS	A	N	1	A	S
64	1	2620	0	2	DROHUNG	S	N	1	P	N
65	1	2595	0	1	PARADIES	S	P	1	P	N
66	1	1490	0	1	WEISHEIT	S	P	1	P	N
67	2	4067	1	2	ASCHFAHL	A	N	1	A	S
68	2	1119	0	1	NETT	A	P	2	A	S
69	3	3297	0	2	LEPRA	S	N	1	B	R
70	2	2582	0	1	SILBERN	A	P	2	A	S
71	1	2645	0	1	SPONTAN	A	P	2	P	N
72	3	2134	0	2	HUMAN	A	P	1	B	R
73	2	2370	0	1	TRAURIG	A	N	1	A	S
74	1	1767	0	1	SINNVOLL	A	P	2	P	N
75	2	2186	0	2	FREIZEIT	S	P	1	A	S
76	1	1375	0	1	STRAND	S	P	1	P	N
77	1	2128	0	2	HALBTOT	A	N	2	P	N
78	2	2607	0	2	BLÜTE	S	P	2	A	S
79	3	2310	0	2	HENKER	S	N	1	B	R
80	1	1976	0	1	GUTARTIG	A	P	2	P	N
81	3	2578	0	2	GEMETZEL	S	N	1	B	R
82	1	2857	0	1	FROH	A	P	1	P	N
83	1	1899	0	1	KIRSCHE	S	P	2	P	N
84	2	2110	0	1	KREATIV	A	P	2	A	S
85	2	1903	0	1	VERBOTEN	A	N	1	A	S
86	3	2868	0	1	WISSEN	S	P	2	B	R
87	3	1495	0	1	PLEITE	A	N	2	B	R
88	2	3272	0	1	REICH	A	P	2	A	S
89	3	2491	0	1	PRIMA	A	P	2	B	R
90	2	2385	0	2	GREUEL	S	N	2	A	S
91	3	2550	0	1	MASSAGE	S	P	2	B	R
92	3	1220	0	1	ERDBEERE	S	P	2	B	R
93	2	1518	0	1	MUNTER	A	P	2	A	S
94	3	2620	0	2	TYRANN	S	N	1	B	R
95	1	1900	0	1	FREUDIG	A	P	2	P	N
96	3	4244	0	2	LUKRATIV	A	P	1	B	R
97	2	2883	0	2	PARTY	S	P	2	A	S
98	3	2220	0	2	GIFTGAS	S	N	1	B	R
99	3	2122	0	1	BLUTIG	A	N	2	B	R
100	2	2445	0	1	TOLERANT	A	P	2	A	S
101	2	1951	0	2	VERTRAUEN	S	P	1	A	S
102	3	2858	0	1	ANGRIFF	S	N	2	B	R
103	1	2764	0	1	SINNLICH	A	P	1	P	N
104	2	2108	0	2	ÜBERFALL	S	N	1	A	S
105	1	2151	0	2	ABSTURZ	S	N	1	P	N
106	3	3167	0	1	GESUND	A	P	2	B	R
107	3	2357	0	2	MASSAKER	S	N	1	B	R
108	3	1446	0	1	TALENT	S	P	2	B	R
109	2	2082	0	1	STABIL	A	P	2	A	S
110	1	2981	0	2	LUSTLOS	A	N	2	P	N
111	2	3847	0	1	TRIST	A	N	2	A	S
112	1	2529	0	2	SCHLECHT	A	N	1	P	N
113	2	1987	0	1	STILVOLL	A	P	2	A	S
114	2	1498	0	2	GEFAHR	S	N	2	A	S
115	3	2082	0	2	KLUGHEIT	S	P	1	B	R
116	1	1879	0	1	MUSIK	S	P	1	P	N
117	3	5625	0	2	WEISE	A	P	1	B	R
118	3	1918	0	2	WEIBLICH	A	P	1	B	R
119	1	1830	0	2	BRUTAL	A	N	2	P	N
120	3	2063	0	2	FREUND	S	P	1	B	R
121	1	1577	0	1	SONNIG	A	P	2	P	N
122	1	1368	0	2	VERWEINT	A	N	1	P	N
123	2	5289	0	1	POSITIV	A	P	2	A	S
124	2	1619	0	1	BODENLOS	A	N	2	A	S
125	2	1391	0	2	UNRECHT	S	N	2	A	S
126	1	2151	0	2	BANKROTT	A	N	1	P	N
127	1	2095	0	2	LIEBLOS	A	N	1	P	N
128	1	2601	0	1	SPRITZIG	A	P	2	P	N
129	3	2048	0	1	KORRUPT	A	N	2	B	R
130	3	1029	0	1	PANIK	S	N	2	B	R
131	1	2252	0	2	ZERLUMPT	A	N	2	P	N
132	1	1238	0	1	WERTVOLL	A	P	2	P	N
133	2	2140	0	2	FANTASIE	S	P	2	A	S
134	1	1516	0	1	ERFOLG	S	P	2	P	N
135	2	3271	0	1	ZART	A	P	1	A	S
136	2	1850	0	2	FREIHEIT	S	P	1	A	S
137	2	1150	0	1	FREUDLOS	A	N	2	A	S
138	1	1847	0	1	FRÜHJAHR	S	P	2	P	N
139	3	1980	0	2	ZUHAUSE	S	P	1	B	R
140	1	2035	0	2	GEWALT	S	N	1	P	N
141	2	2470	0	1	BOSHAFT	A	N	1	A	S
142	3	2228	0	1	PARADIES	S	P	2	B	R
143	1	1697	1	2	VERTRAUEN	S	P	1	P	N
144	3	2796	0	2	KORRUPT	A	N	1	B	R
145	1	1721	0	2	GRAUSAM	A	N	2	P	N
146	1	1565	0	2	UNTREUE	S	N	2	P	N
