trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	1	2729	0	2	GEMEIN	A	N	1	P	N
2	3	1995	0	1	PERFEKT	A	P	1	R	B
3	2	2530	0	1	UNHEIL	S	N	2	S	A
4	1	1955	0	2	WEHRLOS	A	N	2	P	N
5	2	1710	0	1	TALENT	S	P	2	S	A
6	1	2423	0	1	PARTNER	S	P	2	P	N
7	1	3316	0	1	HUMAN	A	P	1	P	N
8	2	2708	0	1	KLUGHEIT	S	P	2	S	A
9	3	5350	0	2	UNRECHT	S	N	2	R	B
10	1	2062	0	2	HENKER	S	N	2	P	N
11	3	5538	0	1	REICH	A	P	1	R	B
12	1	4235	1	2	GRANDIOS	A	P	2	P	N
13	1	3558	0	1	PFIFFIG	A	P	1	P	N
14	2	1431	0	1	INSEL	S	P	1	S	A
15	2	2324	0	2	GENIAL	A	P	2	S	A
16	3	2068	0	2	TERROR	S	N	2	R	B
17	3	2816	0	1	MUNTER	A	P	1	R	B
18	2	3461	0	1	GEISEL	S	N	2	S	A
19	3	1872	0	1	BODENLOS	A	N	1	R	B
20	2	1820	0	2	POSITIV	A	P	2	S	A
21	3	1818	0	2	HIMMEL	S	P	2	R	B
22	3	1663	0	2	MUTIG	A	P	2	R	B
23	2	3155	0	2	SPONTAN	A	P	1	S	A
24	3	3964	0	1	TOXISCH	A	N	1	R	B
25	1	3050	1	2	FROH	A	P	2	P	N
26	3	2845	0	1	HUMORLOS	A	N	1	R	B
27	2	1877	0	1	ÜBERFALL	S	N	1	S	A
28	3	1871	0	2	SEEKRANK	A	N	2	R	B
29	3	3210	0	1	PARADIES	S	P	1	R	B
30	2	2488	0	1	PRACHT	S	P	1	S	A
31	2	2866	0	2	WEIBLICH	A	P	2	S	A
32	3	2438	0	2	HALBTOT	A	N	2	R	B
33	1	2061	0	1	BLUME	S	P	2	P	N
34	2	1775	0	1	TRENNUNG	S	N	1	S	A
35	1	3014	0	1	KÜSTE	S	P	1	P	N
36	2	2757	0	1	UNMENSCH	S	N	2	S	A
37	3	1423	0	2	ENERGIE	S	P	2	R	B
38	1	2852	0	2	BANKROTT	A	N	1	P	N
39	3	2617	0	1	VERTRAUT	A	P	1	R	B
40	1	2771	1	2	RETTER	S	P	2	P	N
41	1	3893	0	1	BEGABUNG	S	P	2	P	N
42	3	1405	0	1	BUNT	A	P	1	R	B
43	2	1977	0	1	TUMOR	S	N	1	S	A
44	1	2211	0	2	KOLLAPS	S	N	2	P	N
45	2	3009	0	2	SUPER	A	P	1	S	A
46	1	1925	0	2	VERLOGEN	A	N	2	P	N
47	2	3674	0	2	LIEBLOS	A	N	1	S	A
48	2	1645	0	2	TREU	A	P	1	S	A
49	3	1569	0	2	BLUTTAT	S	N	2	R	B
50	3	1516	0	1	ATTENTAT	S	N	1	R	B
51	3	1556	0	1	NATUR	S	P	1	R	B
52	1	2188	1	2	FREUDIG	A	P	1	P	N
53	1	5741	0	1	PRIMA	A	P	2	P	N
54	1	2410	0	2	TRAGISCH	A	N	1	P	N
55	2	2039	0	2	VERLETZT	A	N	2	S	A
56	2	2004	0	2	BELIEBT	A	P	1	S	A
57	2	1694	0	2	LEBENDIG	A	P	2	S	A
58	1	3208	0	1	TAKTVOLL	A	P	1	P	N
59	3	2431	0	2	ERHOLUNG	S	P	2	R	B
60	1	1882	0	1	HEILUNG	S	P	1	P	N
61	1	1692	0	1	LUKRATIV	A	P	1	P	N
62	3	1687	0	1	STRAND	S	P	1	R	B
63	2	2908	0	2	LOYAL	A	P	1	S	A
64	1	6580	0	2	MACHTLOS	A	N	1	P	N
65	3	1587	0	2	ALPTRAUM	S	N	2	R	B
66	3	1436	0	1	MORDFALL	S	N	1	R	B
67	2	2743	0	2	ANOMAL	A	N	1	S	A
68	1	2304	0	2	VERWEINT	A	N	1	P	N
69	3	2170	0	2	PEINLICH	A	N	2	R	B
70	1	2298	0	2	PANISCH	A	N	2	P	N
71	3	2629	0	1	GUTARTIG	A	P	1	R	B
72	1	4612	0	2	MILITANT	A	N	1	P	N
73	2	2485	0	1	SOMMER	S	P	2	S	A
74	3	2625	0	2	ROBUST	A	P	2	R	B
75	1	4744	0	2	DEKADENT	A	N	1	P	N
76	2	1582	0	2	SINNVOLL	A	P	2	S	A
77	3	2102	0	2	PEINIGER	S	N	2	R	B
78	1	5215	0	2	GREUEL	S	N	1	P	N
79	2	2835	0	1	GEMETZEL	S	N	1	S	A
80	3	1890	0	1	VITAL	A	P	1	R	B
81	1	2478	0	1	ZART	A	P	2	P	N
82	2	2712	0	1	UNTREUE	S	N	2	S	A
83	1	2338	0	2	KRAFTLOS	A	N	2	P	N
84	3	2951	0	1	ELEND	A	N	1	R	B
85	1	1995	0	2	HERZLOS	A	N	2	P	N
86	2	2385	1	1	STRAFBAR	A	N	1	S	A
87	3	5847	0	2	DROHUNG	S	N	2	R	B
88	2	4127	0	2	ZIELLOS	A	N	2	S	A
89	2	1957	0	2	FREUDLOS	A	N	1	S	A
90	3	1341	0	1	FREIHEIT	S	P	1	R	B
91	2	1979	0	2	SCHLAU	A	P	2	S	A
92	1	2612	0	1	IDYLLE	S	P	2	P	N
93	2	4084	0	2	WEISE	A	P	2	S	A
94	1	1365	0	2	ERZFEIND	S	N	2	P	N
95	3	1997	0	2	SATAN	S	N	2	R	B
96	2	2198	0	1	HARMONIE	S	P	1	S	A
97	3	2718	0	2	VERBOTEN	A	N	2	R	B
98	2	2128	0	2	PERVERS	A	N	2	S	A
99	1	1775	0	2	GRAUSAM	A	N	2	P	N
100	1	2507	0	2	GIFTGAS	S	N	1	P	N
101	1	1512	0	2	ANGRIFF	S	N	1	P	N
102	2	3194	0	1	SADISMUS	S	N	1	S	A
103	2	1262	0	1	SCHLACHT	S	N	1	S	A
104	3	1994	0	2	ABENDROT	S	P	2	R	B
105	2	2650	0	1	FANTASIE	S	P	2	S	A
106	3	3259	0	1	TREULOS	A	N	1	R	B
107	3	2303	0	1	VERTRAUEN	S	P	1	R	B
108	3	869	0	1	SINNLICH	A	P	1	R	B
109	2	1672	0	1	ABSTURZ	S	N	2	S	A
110	1	1625	0	2	TRAURIG	A	N	2	P	N
111	2	2288	0	1	IRRSINN	S	N	2	S	A
112	1	2413	0	1	FRAULICH	A	P	1	P	N
113	2	1893	0	1	SKLAVE	S	N	2	S	A
114	2	2012	0	1	JUBEL	S	P	1	S	A
115	3	1662	0	2	TOLL	A	P	2	R	B
116	1	3635	0	2	LEICHNAM	S	N	2	P	N
117	3	3467	0	2	EINSAM	A	N	2	R	B
118	3	1635	0	2	VERRAT	S	N	2	R	B
119	1	2105	0	2	OHRFEIGE	S	N	1	P	N
120	3	1847	0	1	FREIZEIT	S	P	1	R	B
121	1	3128	0	2	PANIK	S	N	1	P	N
122	1	958	0	2	TRAUMA	S	N	1	P	N
123	2	1147	0	1	FERIEN	S	P	1	S	A
124	2	1347	0	2	STARK	A	P	1	S	A
125	2	1238	0	1	NOTFALL	S	N	2	S	A
126	1	2179	0	1	BLÜTE	S	P	2	P	N
127	1	1350	0	1	VATER	S	P	1	P	N
128	1	2998	0	1	FRÜHJAHR	S	P	2	P	N
129	3	2558	0	1	FREUDE	S	P	1	R	B
130	3	1424	0	2	MASSAKER	S	N	2	R	B
131	1	3318	0	2	RASTLOS	A	N	1	P	N
132	1	2125	0	1	HUMOR	S	P	1	P	N
133	2	2154	0	2	UNBEQUEM	A	N	2	S	A
134	1	1881	0	2	ZWECKLOS	A	N	1	P	N
135	2	1476	0	1	ZUHAUSE	S	P	2	S	A
136	2	1984	0	1	TOLERANZ	S	P	1	S	A
137	2	1526	0	1	ERFOLG	S	P	1	S	A
138	1	2289	0	2	AGGRESSION	S	N	2	P	N
139	3	2164	0	2	SONNIG	A	P	2	R	B
140	1	2108	0	1	WISSEN	S	P	2	P	N
141	3	3057	0	1	GIFTGAS	S	N	1	R	B
142	1	1431	0	2	GEISEL	S	N	2	P	N
143	2	1796	0	1	VIRUS	S	N	1	S	A
144	3	1952	0	2	REVOLVER	S	N	2	R	B
145	1	2578	0	2	ALPTRAUM	S	N	2	P	N
146	2	1528	0	2	ZART	A	P	1	S	A
147	3	4323	0	1	UNGESUND	A	N	1	R	B
148	1	2034	0	2	BANKROTT	A	N	2	P	N
149	2	1905	0	2	PANISCH	A	N	1	S	A
150	3	2089	0	1	VERLETZT	A	N	1	R	B
151	1	5613	0	1	KLARHEIT	S	P	1	P	N
152	2	1939	1	1	SPRITZIG	A	P	2	S	A
153	1	2805	0	1	VERTRAUT	A	P	2	P	N
154	3	2026	0	2	JUBEL	S	P	2	R	B
155	1	3750	0	2	BESTIE	S	N	1	P	N
156	2	2997	0	2	TREU	A	P	1	S	A
157	3	2092	0	1	WEIBLICH	A	P	1	R	B
158	2	1577	0	2	ZERLUMPT	A	N	1	S	A
159	2	1521	0	1	TYRANN	S	N	1	S	A
160	3	1682	0	2	TRENNUNG	S	N	2	R	B
161	2	1430	0	2	ZIELLOS	A	N	2	S	A
162	1	1585	0	1	SOMMER	S	P	2	P	N
163	2	1656	0	1	SABOTEUR	S	N	2	S	A
164	1	1868	0	1	PRIMA	A	P	2	P	N
165	3	2202	0	1	KRANK	A	N	1	R	B
166	2	1825	0	2	STRAFBAR	A	N	1	S	A
167	3	2084	0	1	MORDFALL	S	N	1	R	B
168	2	2393	0	2	MILITANT	A	N	2	S	A
169	1	1856	0	1	IDYLLE	S	P	1	P	N
170	1	1883	0	1	ROBUST	A	P	1	P	N
171	1	1439	0	1	MUTTER	S	P	2	P	N
172	2	4658	0	2	MUTIG	A	P	1	S	A
173	2	984	0	2	LIEBLOS	A	N	2	S	A
174	3	1600	0	1	RETTER	S	P	1	R	B
175	2	2292	0	2	ANMUTIG	A	P	1	S	A
176	2	1737	0	1	SONNABEND	S	P	1	S	A
177	3	1650	0	2	UNFALL	S	N	2	R	B
178	1	1502	0	1	KIRSCHE	S	P	2	P	N
179	3	3016	0	2	POSITIV	A	P	2	R	B
180	1	2653	0	2	LEBLOS	A	N	1	P	N
181	1	2329	0	1	SCHLAU	A	P	2	P	N
