trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	3283	0	1	INTRIGE	S	N	2	B	R
2	3	960	0	1	BLÜTE	S	P	2	B	R
3	3	568	0	1	WEISHEIT	S	P	2	B	R
4	2	2391	0	1	ANGRIFF	S	N	2	S	A
5	1	2516	0	1	INFERNO	S	N	2	N	P
6	2	2915	0	2	STILVOLL	A	P	1	S	A
7	1	4476	0	2	VATER	S	P	1	N	P
8	2	3996	0	2	BANKROTT	A	N	1	S	A
9	2	3908	0	1	GESCHENK	S	P	2	S	A
10	3	2606	0	2	TALENT	S	P	1	B	R
11	1	3030	0	1	ATTENTAT	S	N	1	N	P
12	3	2519	0	2	RASTLOS	A	N	1	B	R
13	3	1230	0	1	HUMOR	S	P	2	B	R
14	1	1759	0	1	IRRSINN	S	N	1	N	P
15	3	1425	0	2	HUMORLOS	A	N	1	B	R
16	1	1941	0	2	MUTIG	A	P	2	N	P
17	1	2049	0	1	GRANATE	S	N	1	N	P
18	2	2259	0	1	FREUND	S	P	1	S	A
19	2	1094	1	1	UNFAIR	A	N	1	S	A
20	2	1352	0	2	SONNIG	A	P	1	S	A
21	1	1935	0	2	KÜSTE	S	P	2	N	P
22	1	1324	0	2	SINNVOLL	A	P	2	N	P
23	1	1690	0	2	HIMMEL	S	P	2	N	P
24	3	2189	0	2	MACHTLOS	A	N	1	B	R
25	3	857	0	2	VERBOTEN	A	N	1	B	R
26	1	1270	0	2	BELIEBT	A	P	1	N	P
27	1	1890	0	1	GIERIG	A	N	1	N	P
28	2	4533	0	2	ZWECKLOS	A	N	1	S	A
29	1	2627	0	2	FREIZEIT	S	P	1	N	P
30	2	1940	0	2	LEBLOS	A	N	1	S	A
31	2	2281	0	1	FRÜHJAHR	S	P	2	S	A
32	2	1445	0	1	MONSTRUM	S	N	1	S	A
33	1	2649	0	2	WEIBLICH	A	P	2	N	P
34	3	8478	0	1	SATAN	S	N	2	B	R
35	1	2190	0	1	ERZFEIND	S	N	1	N	P
36	1	1640	0	1	REVOLVER	S	N	1	N	P
37	3	1361	0	1	GEISEL	S	N	2	B	R
38	2	1678	0	1	ERHOLUNG	S	P	2	S	A
39	1	1522	0	2	PERFEKT	A	P	2	N	P
40	2	4439	0	2	BOSHAFT	A	N	2	S	A
41	1	1993	0	2	SUPER	A	P	2	N	P
42	1	1128	0	2	GRANDIOS	A	P	2	N	P
43	2	5494	0	2	PLANLOS	A	N	1	S	A
44	3	1683	0	2	ENTSETZT	A	N	1	B	R
45	1	1479	0	1	WEHRLOS	A	N	1	N	P
46	3	1461	0	2	IDYLLE	S	P	1	B	R
47	1	1913	0	2	VERTRAUEN	S	P	2	N	P
48	1	4852	1	2	DEKADENT	A	N	2	N	P
49	2	7772	0	2	SEEKRANK	A	N	2	S	A
50	2	2639	0	2	FRAULICH	A	P	1	S	A
51	3	2248	0	2	LABIL	A	N	1	B	R
52	3	773	0	2	HEITER	A	P	1	B	R
53	2	1503	0	1	SOMMER	S	P	2	S	A
54	3	1248	0	1	HEILUNG	S	P	2	B	R
55	2	3714	0	2	KRANK	A	N	1	S	A
56	3	2863	0	1	PRIMA	A	P	2	B	R
57	3	1097	0	2	STRAND	S	P	1	B	R
58	2	1635	0	1	NOTFALL	S	N	2	S	A
59	3	1809	0	1	TAKTVOLL	A	P	2	B	R
60	1	2051	0	1	TREULOS	A	N	1	N	P
61	3	6810	0	1	STABIL	A	P	2	B	R
62	2	1646	0	1	MASSAKER	S	N	1	S	A
63	3	3118	0	2	TRAGISCH	A	N	1	B	R
64	3	1227	0	2	TOPFIT	A	P	1	B	R
65	2	5477	0	2	BRILLANT	A	P	1	S	A
66	2	4855	0	2	FREUDIG	A	P	2	S	A
67	3	1506	0	1	WISSEN	S	P	2	B	R
68	1	6363	0	2	GEWINN	S	P	2	N	P
69	2	5121	0	2	ANOMAL	A	N	1	S	A
70	1	7852	0	2	GUTARTIG	A	P	2	N	P
71	3	1402	0	1	AGGRESSION	S	N	2	B	R
72	1	1716	0	1	PANISCH	A	N	1	N	P
73	2	3168	0	1	PSYCHOSE	S	N	2	S	A
74	3	1336	0	1	SABOTEUR	S	N	2	B	R
75	1	1702	0	1	OHRFEIGE	S	N	2	N	P
76	2	6468	0	1	UNRECHT	S	N	2	S	A
77	3	1202	0	2	TOLERANT	A	P	1	B	R
78	1	2608	0	2	HEILFROH	A	P	2	N	P
79	2	3719	0	1	SADISMUS	S	N	1	S	A
80	3	1226	0	1	ERDBEERE	S	P	2	B	R
81	1	2163	0	1	UNGESUND	A	N	2	N	P
82	2	6070	0	2	HILFLOS	A	N	2	S	A
83	1	2939	0	2	KLARHEIT	S	P	2	N	P
84	3	3185	0	2	FREUDLOS	A	N	1	B	R
85	1	4103	0	2	WARM	A	P	1	N	P
86	2	1585	0	1	STRAFE	S	N	1	S	A
87	3	2278	0	2	GESUND	A	P	1	B	R
88	2	2552	0	2	EHRLICH	A	P	2	S	A
89	2	3621	1	1	PLEITE	A	N	2	S	A
90	3	3339	0	1	WERTVOLL	A	P	2	B	R
91	2	1261	0	2	LEBENDIG	A	P	2	S	A
92	1	2211	0	1	TROSTLOS	A	N	2	N	P
93	2	1551	0	1	UNFALL	S	N	1	S	A
94	1	3514	0	2	WEISE	A	P	1	N	P
95	3	6161	0	1	SCHMERZ	S	N	2	B	R
96	2	1634	0	1	ÜBERFALL	S	N	2	S	A
97	3	1746	0	2	KRAFTLOS	A	N	1	B	R
98	2	2961	0	2	VERWEINT	A	N	1	S	A
99	1	4644	0	2	RETTER	S	P	2	N	P
100	1	1527	0	1	DROHUNG	S	N	1	N	P
101	1	1209	0	2	MUTTER	S	P	2	N	P
102	2	10742	0	1	BLUME	S	P	2	S	A
103	2	1571	0	2	TRAURIG	A	N	2	S	A
104	3	2328	0	2	GENIAL	A	P	1	B	R
105	2	4818	0	2	LIEB	A	P	2	S	A
106	2	1753	0	1	FURCHT	S	N	2	S	A
107	3	1527	0	1	KORRUPT	A	N	2	B	R
108	1	1662	0	2	FRIEDE	S	P	1	N	P
109	3	2164	0	2	KOLLAPS	S	N	1	B	R
110	1	2522	0	1	UNHEIL	S	N	2	N	P
111	1	1732	0	1	MILITANT	A	N	1	N	P
112	3	7200	0	2	GEMETZEL	S	N	1	B	R
113	2	2137	0	1	TODFEIND	S	N	2	S	A
114	1	2607	0	2	HUMAN	A	P	1	N	P
115	2	3155	0	1	HARMONIE	S	P	2	S	A
116	1	1622	0	1	LEPRA	S	N	1	N	P
117	2	4939	0	1	TRAUMA	S	N	2	S	A
118	2	1960	0	1	KIRSCHE	S	P	1	S	A
119	3	1754	0	2	VERRAT	S	N	1	B	R
120	3	935	0	2	UNBEQUEM	A	N	1	B	R
121	3	1155	0	2	VERLETZT	A	N	1	B	R
122	1	4393	0	1	ZERLUMPT	A	N	2	N	P
123	1	3826	0	2	FROH	A	P	1	N	P
124	1	1326	0	2	SINNLICH	A	P	2	N	P
125	2	1770	0	2	SCHLAU	A	P	2	S	A
126	2	935	0	1	BLUTTAT	S	N	2	S	A
127	2	1233	0	1	EROTIK	S	P	2	S	A
128	1	4623	0	2	SPONTAN	A	P	2	N	P
129	3	1915	0	2	MUNTER	A	P	1	B	R
130	1	4714	0	2	GRATIS	A	P	2	N	P
131	1	1140	0	2	BEQUEM	A	P	2	N	P
132	3	1674	0	2	STARK	A	P	1	B	R
133	2	2471	0	1	JUBEL	S	P	1	S	A
134	1	8937	0	1	GREUEL	S	N	2	N	P
135	3	7497	0	1	ZART	A	P	2	B	R
136	3	1086	0	1	ALPTRAUM	S	N	2	B	R
137	2	2905	0	2	TAPFER	A	P	1	S	A
138	1	1481	0	2	ZUKUNFT	S	P	2	N	P
139	3	4511	0	1	NEIDISCH	A	N	2	B	R
140	1	1231	0	2	ERFOLG	S	P	2	N	P
141	2	5767	0	2	WERTVOLL	A	P	1	S	A
142	3	2609	0	2	BUNT	A	P	1	B	R
143	1	2220	0	2	LEBENDIG	A	P	1	N	P
144	3	2778	0	1	TRAURIG	A	N	2	B	R
145	1	2394	0	2	HEILFROH	A	P	2	N	P
146	1	1174	0	1	TRIST	A	N	2	N	P
147	3	1644	0	1	ALPTRAUM	S	N	2	B	R
148	2	6555	0	1	KOLLAPS	S	N	1	S	A
149	1	1517	0	2	MASSAGE	S	P	2	N	P
150	2	8264	0	1	UNFALL	S	N	1	S	A
151	1	2147	0	1	GRANATE	S	N	2	N	P
152	2	4461	0	1	LEPRA	S	N	1	S	A
153	2	3233	0	2	MILITANT	A	N	1	S	A
154	3	2944	0	2	SCHLECHT	A	N	1	B	R
155	3	923	0	2	NATUR	S	P	1	B	R
156	3	878	0	1	ÜBERFALL	S	N	2	B	R
157	1	1226	0	2	HARMONIE	S	P	2	N	P
158	1	1084	0	2	SONNIG	A	P	2	N	P
159	1	872	0	1	ZWECKLOS	A	N	2	N	P
160	2	2534	0	1	KLUGHEIT	S	P	1	S	A
161	2	2822	0	1	IDYLLE	S	P	2	S	A
162	2	1341	0	1	GEFAHR	S	N	2	S	A
163	1	1034	0	2	TREU	A	P	2	N	P
164	3	1466	0	1	ROBUST	A	P	2	B	R
165	1	2167	0	1	BODENLOS	A	N	2	N	P
166	1	2667	0	2	SPRITZIG	A	P	2	N	P
167	3	5134	0	1	BELIEBT	A	P	2	B	R
168	2	6785	0	2	ANMUTIG	A	P	2	S	A
169	1	1872	0	1	BESTIE	S	N	1	N	P
170	3	1375	0	2	LEBEN	S	P	1	B	R
171	3	1066	0	1	NEIDISCH	A	N	2	B	R
172	2	1590	0	2	LUKRATIV	A	P	2	S	A
173	1	2158	0	2	EROTIK	S	P	2	N	P
174	3	9831	0	2	RASTLOS	A	N	1	B	R
175	1	1188	0	1	ZERLUMPT	A	N	2	N	P
176	3	3783	0	1	INTRIGE	S	N	2	B	R
177	1	3927	0	2	FRAULICH	A	P	1	N	P
178	2	8344	0	1	ERZFEIND	S	N	1	S	A
179	3	1502	0	2	GEWINN	S	P	1	B	R
180	1	2856	1	1	TAKTVOLL	A	P	1	N	P
181	2	13142	1	1	HALBTOT	A	N	2	S	A
182	3	3065	0	1	ZART	A	P	2	B	R
183	1	1146	0	2	TOLL	A	P	1	N	P
184	2	2025	0	2	REIZVOLL	A	P	2	S	A
185	3	2189	0	1	ENTSETZT	A	N	2	B	R
186	1	1373	0	1	WEHRLOS	A	N	2	N	P
187	2	7457	0	1	GREUEL	S	N	2	S	A
188	1	2298	0	2	GESUND	A	P	1	N	P
189	3	1429	0	1	SILBERN	A	P	2	B	R
190	1	1132	0	2	ERFOLG	S	P	2	N	P
191	2	3590	0	2	UNFAIR	A	N	1	S	A
192	3	5451	0	2	ERHOLUNG	S	P	1	B	R
193	2	1970	0	1	FREUND	S	P	2	S	A
194	2	1200	0	2	KREATIV	A	P	2	S	A
195	3	1559	0	1	FREIZEIT	S	P	2	B	R
196	2	2911	0	2	SPONTAN	A	P	1	S	A
197	1	3239	0	2	WEISE	A	P	2	N	P
198	2	8832	0	1	GEFÜHL	S	P	2	S	A
199	1	1364	0	2	FERIEN	S	P	1	N	P
200	3	11465	0	2	VERTRAUEN	S	P	1	B	R
201	2	1778	0	1	SCHMERZ	S	N	2	S	A
202	3	1365	0	1	FANTASIE	S	P	2	B	R
203	2	1432	0	2	KRANK	A	N	2	S	A
204	1	5776	0	2	GENIAL	A	P	1	N	P
205	1	1431	0	1	ATEMNOT	S	N	2	N	P
206	1	947	0	1	IRRSINN	S	N	2	N	P
207	2	2979	0	1	BEGABUNG	S	P	1	S	A
208	2	799	0	1	RETTER	S	P	1	S	A
209	3	2387	0	2	TROSTLOS	A	N	1	B	R
210	2	5718	0	1	FREUDE	S	P	1	S	A
211	3	4110	0	1	ENERGIE	S	P	2	B	R
212	3	1184	0	2	DROHUNG	S	N	1	B	R
213	3	809	0	1	TODFEIND	S	N	2	B	R
214	2	1303	0	2	KRAFTLOS	A	N	2	S	A
215	1	1514	0	2	SINNLICH	A	P	1	N	P
216	2	1962	0	1	GALGEN	S	N	1	S	A
217	1	1397	0	1	SADISMUS	S	N	2	N	P
218	2	9088	0	1	TALENT	S	P	2	S	A
219	2	2213	1	1	ASOZIAL	A	N	1	S	A
220	3	5993	1	2	ASCHFAHL	A	N	2	B	R
221	1	5180	0	1	NOTFALL	S	N	2	N	P
222	3	1872	0	1	HENKER	S	N	2	B	R
223	3	1937	0	1	ZIELLOS	A	N	2	B	R
224	1	1168	0	1	BLUTTAT	S	N	2	N	P
225	3	4765	0	2	INFERNO	S	N	1	B	R
226	1	1281	0	1	OHRFEIGE	S	N	1	N	P
227	1	1118	0	2	MUSIK	S	P	1	N	P
228	2	1514	0	1	HUMOR	S	P	2	S	A
229	2	1853	0	1	PANIK	S	N	1	S	A
230	2	1293	0	1	UNRECHT	S	N	2	S	A
231	1	1537	0	2	EHRLICH	A	P	1	N	P
232	1	904	0	1	ATTENTAT	S	N	1	N	P
233	1	876	0	2	ZUHAUSE	S	P	2	N	P
234	3	7492	0	2	PLANLOS	A	N	1	B	R
235	3	846	0	1	AKTIV	A	P	2	B	R
236	1	1275	0	2	HEITER	A	P	1	N	P
237	1	785	0	1	BRUTAL	A	N	2	N	P
238	2	11267	0	2	ANOMAL	A	N	2	S	A
239	1	1406	0	2	FRÜHJAHR	S	P	2	N	P
240	2	9957	0	1	HIMMEL	S	P	1	S	A
241	2	2104	0	2	MACHTLOS	A	N	1	S	A
242	2	1044	0	1	WAHRHEIT	S	P	2	S	A
243	1	1757	0	1	STRAFE	S	N	2	N	P
244	3	6691	0	2	WISSEN	S	P	1	B	R
245	1	1144	0	1	LEICHNAM	S	N	2	N	P
246	1	851	0	1	PLEITE	A	N	2	N	P
247	3	1482	0	1	TOLERANT	A	P	2	B	R
248	2	2292	0	2	VERLOGEN	A	N	2	S	A
249	1	4377	0	2	GRANDIOS	A	P	1	N	P
250	2	1231	0	1	GESCHENK	S	P	2	S	A
251	1	1541	0	1	STREIT	S	N	1	N	P
252	1	1049	0	1	LIEBLOS	A	N	2	N	P
253	2	2594	0	2	MUTIG	A	P	2	S	A
254	3	1351	0	1	TRAUMA	S	N	2	B	R
255	1	1513	0	2	KIRSCHE	S	P	1	N	P
256	3	3039	0	1	LABIL	A	N	2	B	R
257	1	1574	0	1	VERLETZT	A	N	2	N	P
258	1	783	0	1	ILLEGAL	A	N	1	N	P
259	2	7249	0	1	UNHEIL	S	N	2	S	A
260	2	4058	0	1	ERDBEERE	S	P	1	S	A
261	3	1121	0	1	PEINLICH	A	N	2	B	R
262	3	4283	0	1	SAUBER	A	P	2	B	R
263	2	1846	0	2	DEKADENT	A	N	2	S	A
264	3	1523	0	1	UNGESUND	A	N	2	B	R
265	2	1626	0	1	SABOTEUR	S	N	2	S	A
266	3	1723	0	2	TERROR	S	N	1	B	R
267	3	1250	0	2	HILFLOS	A	N	1	B	R
268	2	1856	0	2	WARM	A	P	1	S	A
269	3	1344	0	2	PARADIES	S	P	1	B	R
270	1	10179	0	1	PERVERS	A	N	1	N	P
271	3	28818	0	2	URLAUB	S	P	1	B	R
272	2	1310	0	2	FREUDIG	A	P	1	S	A
273	3	1959	0	1	GUTARTIG	A	P	2	B	R
274	3	1205	0	1	GRUSELIG	A	N	2	B	R
275	2	1204	1	2	FRIEDEN	S	P	1	S	A
276	2	1844	0	1	INSEL	S	P	1	S	A
277	3	4084	0	1	MORDFALL	S	N	2	B	R
278	1	1394	0	1	BANKROTT	A	N	1	N	P
279	2	2210	0	2	GRATIS	A	P	1	S	A
280	1	2190	0	2	STARK	A	P	2	N	P
281	2	3624	1	3	HUMAN	A	P	1	S	A
282	3	22043	0	1	BANKROTT	A	N	2	B	R
283	1	1369	0	2	ERHOLUNG	S	P	2	N	P
284	3	9719	0	2	SUPER	A	P	1	B	R
285	1	1380	0	2	EHRLICH	A	P	1	N	P
286	1	1259	0	2	BUNT	A	P	2	N	P
287	3	1442	0	1	STILVOLL	A	P	2	B	R
288	2	1457	0	1	MUTTER	S	P	1	S	A
289	1	1424	0	1	UNBEQUEM	A	N	1	N	P
290	2	2002	0	2	TOXISCH	A	N	2	S	A
291	1	1106	0	2	GRANDIOS	A	P	2	N	P
292	2	1205	0	1	PARADIES	S	P	1	S	A
293	2	1235	0	1	AGGRESSION	S	N	2	S	A
294	3	1404	0	2	TYRANN	S	N	1	B	R
295	3	1155	0	2	FRAULICH	A	P	1	B	R
296	3	923	0	2	VIRUS	S	N	1	B	R
297	1	1283	0	2	HEITER	A	P	2	N	P
298	1	872	0	1	UNGESUND	A	N	2	N	P
299	1	2814	0	1	PERVERS	A	N	2	N	P
300	2	8149	0	2	MACHTLOS	A	N	2	S	A
301	2	882	0	1	BLUME	S	P	2	S	A
302	2	809	0	1	ERFÜLLUNG	S	P	2	S	A
303	1	1256	0	1	STREIT	S	N	1	N	P
304	3	1064	0	2	TODFEIND	S	N	1	B	R
305	1	2229	0	1	SCHLACHT	S	N	1	N	P
306	1	1224	0	2	EROTIK	S	P	1	N	P
307	3	21479	0	1	PFIFFIG	A	P	2	B	R
308	2	1466	1	1	ELEND	A	N	1	S	A
309	1	4387	0	2	STABIL	A	P	2	N	P
310	3	10602	0	1	TRENNUNG	S	N	2	B	R
311	3	941	0	2	UNTREUE	S	N	1	B	R
312	2	1347	0	2	TRAURIG	A	N	1	S	A
313	1	1682	0	1	ERZFEIND	S	N	1	N	P
314	3	1494	0	2	BRILLANT	A	P	1	B	R
315	1	1396	0	1	KRAFTLOS	A	N	2	N	P
316	1	5141	0	2	SPRITZIG	A	P	2	N	P
317	3	8650	0	1	PEINIGER	S	N	2	B	R
318	2	2866	0	2	LIEBLOS	A	N	2	S	A
319	1	1366	0	1	HUMORLOS	A	N	2	N	P
320	2	3809	0	1	UNHEIL	S	N	2	S	A
321	1	1403	1	2	DEKADENT	A	N	2	N	P
322	1	1327	0	2	FERIEN	S	P	1	N	P
323	2	3631	0	1	LEICHNAM	S	N	2	S	A
324	3	1972	0	2	SONNABEND	S	P	1	B	R
325	1	1451	0	1	TRIST	A	N	2	N	P
