trial	condition	rt	acc	resp	word	val	gra	col	l_targ	r_targ
1	3	1191	0	2	WEISHEIT	S	P	1	B	R
2	1	705	0	1	SINNVOLL	A	P	2	P	N
3	2	3168	0	2	OHRFEIGE	S	N	2	A	S
4	3	1909	0	1	SEEKRANK	A	N	2	B	R
5	1	1733	0	1	BELIEBT	A	P	2	P	N
6	2	2908	0	1	GESUND	A	P	2	A	S
7	3	1748	0	2	PARADIES	S	P	1	B	R
8	1	1637	0	1	WAHRHEIT	S	P	2	P	N
9	2	2475	0	1	SUPER	A	P	2	A	S
10	3	1283	0	2	DEKADENT	A	N	1	B	R
11	1	1916	0	2	GRUSELIG	A	N	1	P	N
12	2	3013	0	2	SONNABEND	S	P	1	A	S
13	1	2459	0	2	GEMETZEL	S	N	2	P	N
14	3	2234	0	2	PERVERS	A	N	1	B	R
15	1	2041	0	1	VATER	S	P	1	P	N
16	2	1682	0	1	SPRITZIG	A	P	2	A	S
17	3	2442	0	1	STRAFBAR	A	N	2	B	R
18	2	1889	0	2	RETTER	S	P	1	A	S
19	2	1113	0	1	UNBEQUEM	A	N	1	A	S
20	3	1784	0	1	NEIDISCH	A	N	2	B	R
21	2	1601	0	2	STRAFTAT	S	N	1	A	S
22	1	1491	0	2	AGGRESSION	S	N	1	P	N
23	2	2709	0	1	ZWECKLOS	A	N	1	A	S
24	1	2960	0	1	FORTUNA	S	P	1	P	N
25	3	2094	0	2	GALGEN	S	N	1	B	R
26	2	1879	0	1	GENIAL	A	P	2	A	S
27	3	1725	0	2	LIEBLOS	A	N	1	B	R
28	2	2104	0	1	OPTIMAL	A	P	1	A	S
29	1	2564	0	1	LOYAL	A	P	2	P	N
30	1	1691	0	1	MUSIK	S	P	2	P	N
31	1	2064	0	1	FRAULICH	A	P	1	P	N
32	2	1972	0	1	FROH	A	P	2	A	S
33	2	2808	0	2	ATEMNOT	S	N	1	A	S
34	3	1697	0	2	PERFEKT	A	P	1	B	R
35	2	3757	0	2	HEILUNG	S	P	2	A	S
36	3	3325	0	2	TALENT	S	P	1	B	R
37	3	2045	0	2	BEGABUNG	S	P	1	B	R
38	3	1568	0	2	MUTIG	A	P	1	B	R
39	2	2622	0	1	TRIST	A	N	1	A	S
40	1	2389	0	1	OPTIMIST	S	P	1	P	N
41	2	2687	0	1	VERLOGEN	A	N	2	A	S
42	1	2888	0	2	ZIELLOS	A	N	1	P	N
43	2	1522	0	1	WEISE	A	P	1	A	S
44	2	2461	0	2	MORDFALL	S	N	1	A	S
45	3	1903	0	1	STARK	A	P	2	B	R
46	1	1931	0	1	ERFÜLLUNG	S	P	1	P	N
47	3	1347	0	2	SCHLAU	A	P	1	B	R
48	3	1605	0	2	GEFÜHL	S	P	1	B	R
49	1	1890	0	2	HALBTOT	A	N	1	P	N
50	3	3477	0	2	PRACHT	S	P	1	B	R
51	1	1785	0	1	PARTNER	S	P	2	P	N
52	1	1481	0	1	KIRSCHE	S	P	1	P	N
53	2	2179	0	2	PEINIGER	S	N	2	A	S
54	2	1643	0	2	KÜSTE	S	P	1	A	S
55	2	1586	0	1	TROSTLOS	A	N	2	A	S
56	1	1302	0	1	BLUME	S	P	1	P	N
57	1	1090	0	1	AKTIV	A	P	2	P	N
58	1	2037	0	1	SILBERN	A	P	1	P	N
59	3	2357	0	1	VERWEINT	A	N	2	B	R
60	3	2091	0	2	STRAND	S	P	1	B	R
61	1	2037	0	1	EROTIK	S	P	1	P	N
62	1	1818	0	1	LUKRATIV	A	P	1	P	N
63	2	1921	0	2	FURCHT	S	N	1	A	S
